country,year,post15
afg,2000,1697.4671506789698
afg,2001,1741.1705518234817
afg,2002,1768.4217431888837
afg,2003,1794.1628623284953
afg,2004,1802.7337652063031
afg,2005,1795.4620735222184
afg,2006,1770.272918426152
afg,2007,1742.8402758781483
afg,2008,1723.817121564453
afg,2009,1712.1419651644985
afg,2010,1677.3337811810547
afg,2011,1612.9381135962517
afg,2012,1535.5377261992994
afg,2013,1455.8951123447544
afg,2014,1452.6296042750762
afg,2015,1429.3931437600138
afg,2016,1368.8828326531511
afg,2017,1314.0283880282807
ago,2000,3318.7311040480736
ago,2001,3377.453775211503
ago,2002,3532.7294487249833
ago,2003,3601.0939224504327
ago,2004,3666.674881725641
ago,2005,3751.848897481122
ago,2006,3856.9604574020045
ago,2007,3978.3618800252684
ago,2008,4034.489283374265
ago,2009,4017.341943222825
ago,2010,3960.1596004442918
ago,2011,3844.996676044026
ago,2012,3754.872245109812
ago,2013,3697.9401546766067
ago,2014,3788.932579561723
ago,2015,3823.141944927979
ago,2016,3773.9630171097033
ago,2017,3742.9238983548144
alb,2000,152.35884807824425
alb,2001,135.66178297507693
alb,2002,120.93143694566825
alb,2003,107.64556207044562
alb,2004,95.5904543960901
alb,2005,84.88227896539024
alb,2006,75.7487258034385
alb,2007,68.2586497258119
alb,2008,61.4816314986637
alb,2009,59.0659358387986
alb,2010,54.1878334564176
alb,2011,50.42153570226754
alb,2012,46.82292033932352
alb,2013,42.86038659403722
alb,2014,38.496381736304905
alb,2015,34.285209510069905
alb,2016,30.345639290867464
alb,2017,27.446578351227046
and,2000,0.6521474693157702
and,2001,0.9800759467527834
and,2002,0.9821555976364372
and,2003,0.6563251752964148
and,2004,0.6583062802735734
and,2005,0.6603258848190308
and,2006,0.662306010723114
and,2007,0.6634544134140015
and,2008,0.6643806099891663
and,2009,0.665180504322052
and,2010,0.6659384369850159
and,2011,1.110877513885498
and,2012,0.8888888955116272
and,2013,0.6666666865348816
and,2014,0.13333332796891556
and,2015,0.16666666294137647
and,2016,0.3333333432674408
and,2017,0.3333333432674408
are,2000,73.79635934489569
are,2001,74.23634874973754
are,2002,74.83177482247157
are,2003,76.27024763350967
are,2004,78.42466603726545
are,2005,81.5255048518178
are,2006,85.0257929174698
are,2007,88.31535955244712
are,2008,92.6547863286286
are,2009,96.65331355242733
are,2010,100.00258088050451
are,2011,103.60857887266155
are,2012,106.0642957259926
are,2013,108.77922890030294
are,2014,112.2358408760068
are,2015,115.68338680138329
are,2016,118.93945856857225
are,2017,119.12466942070586
arg,2000,1652.7818806350895
arg,2001,1629.1278404156901
arg,2002,1358.8762779661445
arg,2003,1277.5571288009673
arg,2004,1447.6708135383903
arg,2005,1548.5198643185656
arg,2006,1572.6984457983824
arg,2007,1420.3006900460543
arg,2008,1571.687213234196
arg,2009,1451.4096575269014
arg,2010,1430.7602962748997
arg,2011,1288.804142356888
arg,2012,1302.743324470976
arg,2013,1231.123950193076
arg,2014,1165.4107997900323
arg,2015,1127.9569338677106
arg,2016,1021.7387821780688
arg,2017,1035.4964369176366
arm,2000,93.74032142362036
arm,2001,90.89732211854052
arm,2002,88.97356997719542
arm,2003,87.9572945321505
arm,2004,87.91561987111908
arm,2005,87.70745809630651
arm,2006,87.95197831210591
arm,2007,87.97987948302914
arm,2008,87.46943236962791
arm,2009,86.32200828514368
arm,2010,85.03865780124396
arm,2011,85.39387856602575
arm,2012,82.09127820711429
arm,2013,79.15204177599375
arm,2014,75.57315514440445
arm,2015,71.63507866068417
arm,2016,68.00477724860046
arm,2017,63.26875887652907
atg,2000,2.1762438030533557
atg,2001,1.500857566936836
atg,2002,3.2654218765698104
atg,2003,2.336538697223715
atg,2004,2.586666739908857
atg,2005,0.9495108966640814
atg,2006,1.7497491383672172
atg,2007,1.1286660434214035
atg,2008,1.2155392894470267
atg,2009,1.0199371607472418
atg,2010,1.2699657694878486
atg,2011,1.3285073041915894
atg,2012,1.336775978611468
atg,2013,1.2747684284906642
atg,2014,2.1216348346423066
atg,2015,1.5341411883168172
atg,2016,1.8543118238449097
atg,2017,0.7889003409266065
aus,2000,164.22584671607018
aus,2001,135.81628968767475
aus,2002,151.93312590087228
aus,2003,133.9878343257165
aus,2004,117.71303560541863
aus,2005,144.14342379172857
aus,2006,110.82317727014544
aus,2007,140.06474712983274
aus,2008,138.72802272811774
aus,2009,154.81106628768083
aus,2010,145.53995505002345
aus,2011,138.9264375341362
aus,2012,101.1098423911567
aus,2013,120.2669569877194
aus,2014,126.37524163943971
aus,2015,92.1549813162474
aus,2016,102.60616019368172
aus,2017,98.92522171139717
aut,2000,78.28885265700484
aut,2001,68.6386751947139
aut,2002,58.38036809815951
aut,2003,63.384615384615394
aut,2004,54.338971774193546
aut,2005,52.25109393530446
aut,2006,42.849122807017544
aut,2007,48.068183245326104
aut,2008,48.28607562266098
aut,2009,49.58866008681273
aut,2010,53.94271573363645
aut,2011,47.091123988976236
aut,2012,39.94454137587238
aut,2013,41.82578333422869
aut,2014,40.77922077922078
aut,2015,43.581225791752104
aut,2016,45.413932521609816
aut,2017,37.488751524275905
aze,2000,361.6929225549491
aze,2001,326.54258044675646
aze,2002,295.2537197357711
aze,2003,270.2091855326074
aze,2004,251.16905145086434
aze,2005,236.45940328522187
aze,2006,227.91668619739704
aze,2007,222.983604992638
aze,2008,217.74519996768504
aze,2009,214.58544053339938
aze,2010,212.56273974269607
aze,2011,217.7580294285617
aze,2012,223.60393542086604
aze,2013,225.23908143625158
aze,2014,235.65090207174035
aze,2015,232.92172825017042
aze,2016,222.25784043665044
aze,2017,209.9459906555785
bdi,2000,554.7503585857048
bdi,2001,559.1421593247178
bdi,2002,566.670309010237
bdi,2003,622.5365998467222
