country,year,ufive12
afg,2000,4825.41650390625
afg,2001,5259.5830078125
afg,2002,6014.89013671875
afg,2003,6951.728515625
afg,2004,8251.830078125
afg,2005,9024.7822265625
afg,2006,9235.962890625
afg,2007,9027.4423828125
afg,2008,8816.216796875
afg,2009,8471.54296875
afg,2010,7949.40771484375
afg,2011,7400.96826171875
afg,2012,7109.39794921875
afg,2013,6985.3876953125
afg,2014,6951.60205078125
afg,2015,6858.82763671875
afg,2016,6714.0478515625
afg,2017,6573.28564453125
ago,2000,4560.326171875
ago,2001,4901.17529296875
ago,2002,5214.8828125
ago,2003,5373.1015625
ago,2004,5488.82568359375
ago,2005,5606.79296875
ago,2006,5861.02734375
ago,2007,6187.72216796875
ago,2008,6424.3564453125
ago,2009,6477.8291015625
ago,2010,6296.8544921875
ago,2011,6086.98974609375
ago,2012,5935.763671875
ago,2013,5869.88134765625
ago,2014,5770.59423828125
ago,2015,5648.44580078125
ago,2016,5487.89501953125
ago,2017,5468.33349609375
alb,2000,26.504270553588867
alb,2001,24.128070831298828
alb,2002,20.451704025268555
alb,2003,17.40599822998047
alb,2004,15.401346206665039
alb,2005,13.890079498291016
alb,2006,12.568833351135254
alb,2007,11.729074478149414
alb,2008,11.236988067626953
alb,2009,10.725798606872559
alb,2010,9.83535099029541
alb,2011,9.025925636291504
alb,2012,8.521642684936523
alb,2013,8.187572479248047
alb,2014,8.104349136352539
alb,2015,8.117072105407715
alb,2016,8.028200149536133
alb,2017,8.026941299438477
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,14.326611518859863
are,2001,14.478277206420898
are,2002,14.874300956726074
are,2003,15.264751434326172
are,2004,15.46299934387207
are,2005,15.537178039550781
are,2006,15.620006561279297
are,2007,15.630568504333496
are,2008,15.707061767578125
are,2009,15.800737380981445
are,2010,15.993736267089844
are,2011,16.058269500732422
are,2012,16.209684371948242
are,2013,16.291563034057617
are,2014,16.487361907958984
are,2015,16.718795776367188
are,2016,16.858362197875977
are,2017,16.905107498168945
arg,2000,809.6038208007812
arg,2001,831.3391723632812
arg,2002,965.5025024414062
arg,2003,977.4413452148438
arg,2004,830.7965087890625
arg,2005,762.8961181640625
arg,2006,651.4144897460938
arg,2007,651.2337646484375
arg,2008,632.3215942382812
arg,2009,601.9302978515625
arg,2010,644.16796875
arg,2011,590.3081665039062
arg,2012,571.0825805664062
arg,2013,482.2060852050781
arg,2014,512.0286865234375
arg,2015,479.7727966308594
arg,2016,448.2763977050781
arg,2017,422.3941650390625
arm,2000,54.72323989868164
arm,2001,51.60793685913086
arm,2002,50.16072463989258
arm,2003,49.137603759765625
arm,2004,48.0757942199707
arm,2005,46.071632385253906
arm,2006,42.983375549316406
arm,2007,39.852325439453125
arm,2008,37.01911163330078
arm,2009,34.65317153930664
arm,2010,32.56552505493164
arm,2011,30.28074836730957
arm,2012,27.926620483398438
arm,2013,25.478483200073242
arm,2014,23.236160278320312
arm,2015,20.989065170288086
arm,2016,18.89639663696289
arm,2017,17.578073501586914
atg,2000,0.0
atg,2001,0.2399020791053772
atg,2002,0.2516045868396759
atg,2003,0.5120543241500854
atg,2004,0.2869270145893097
atg,2005,0.27956992387771606
atg,2006,0.20934253931045532
atg,2007,0.9863153696060181
atg,2008,0.9564269185066223
atg,2009,0.714285671710968
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.2916666567325592
atg,2015,0.38078704476356506
atg,2016,0.4800347089767456
atg,2017,0.2291666567325592
aus,2000,38.002357482910156
aus,2001,29.0
aus,2002,38.77957534790039
aus,2003,18.23980140686035
aus,2004,36.5
aus,2005,30.306699752807617
aus,2006,23.970552444458008
aus,2007,27.92242431640625
aus,2008,25.862070083618164
aus,2009,10.898147583007812
aus,2010,21.597774505615234
aus,2011,18.65032196044922
aus,2012,7.839595317840576
aus,2013,14.2078275680542
aus,2014,24.01875114440918
aus,2015,9.920000076293945
aus,2016,15.153246879577637
aus,2017,14.716553688049316
aut,2000,5.952000141143799
aut,2001,0.9798387885093689
aut,2002,2.2232558727264404
aut,2003,1.026431679725647
aut,2004,1.915611982345581
aut,2005,0.0
aut,2006,1.121052622795105
aut,2007,3.3031914234161377
aut,2008,3.0450000762939453
aut,2009,11.89673900604248
aut,2010,4.757281303405762
aut,2011,6.258064270019531
aut,2012,10.971428871154785
aut,2013,0.0
aut,2014,4.064516067504883
