country,year,rufive10
afg,2000,17.9267578125
afg,2001,17.23999786376953
afg,2002,16.38123893737793
afg,2003,15.544769287109375
afg,2004,14.744169235229492
afg,2005,14.231874465942383
afg,2006,14.135847091674805
afg,2007,14.302051544189453
afg,2008,14.380534172058105
afg,2009,14.465333938598633
afg,2010,14.70795726776123
afg,2011,14.954296112060547
afg,2012,14.899781227111816
afg,2013,14.493739128112793
afg,2014,14.044977188110352
afg,2015,13.663780212402344
afg,2016,13.343497276306152
afg,2017,12.958982467651367
ago,2000,17.12653350830078
ago,2001,16.914743423461914
ago,2002,16.60551643371582
ago,2003,16.089073181152344
ago,2004,15.530909538269043
ago,2005,14.92417049407959
ago,2006,14.423004150390625
ago,2007,13.879693984985352
ago,2008,13.319924354553223
ago,2009,12.818843841552734
ago,2010,12.496170043945312
ago,2011,12.12213134765625
ago,2012,11.625053405761719
ago,2013,11.01872444152832
ago,2014,10.484796524047852
ago,2015,10.025978088378906
ago,2016,9.611926078796387
ago,2017,9.334954261779785
alb,2000,5.053272247314453
alb,2001,4.802350997924805
alb,2002,4.539422512054443
alb,2003,4.268036365509033
alb,2004,3.9913687705993652
alb,2005,3.7349562644958496
alb,2006,3.495257616043091
alb,2007,3.26224946975708
alb,2008,3.049504041671753
alb,2009,2.9070167541503906
alb,2010,2.738570213317871
alb,2011,2.5964488983154297
alb,2012,2.496594190597534
alb,2013,2.4546303749084473
alb,2014,2.4726946353912354
alb,2015,2.516692638397217
alb,2016,2.5520520210266113
alb,2017,2.5563576221466064
and,2000,3.6560089588165283
and,2001,2.6670989990234375
and,2002,2.604682683944702
and,2003,2.125502824783325
and,2004,2.0844385623931885
and,2005,2.0533924102783203
and,2006,2.035795211791992
and,2007,2.0318868160247803
and,2008,2.045032024383545
and,2009,2.070467710494995
and,2010,2.1102068424224854
and,2011,1.8763333559036255
and,2012,1.6405667066574097
and,2013,2.324500322341919
and,2014,2.8141677379608154
and,2015,2.5406503677368164
and,2016,2.129925489425659
and,2017,2.229654550552368
are,2000,2.4894137382507324
are,2001,2.4383928775787354
are,2002,2.394653558731079
are,2003,2.34858775138855
are,2004,2.2979042530059814
are,2005,2.241199493408203
are,2006,2.1831722259521484
are,2007,2.135974645614624
are,2008,2.0927720069885254
are,2009,2.0496602058410645
are,2010,2.0147387981414795
are,2011,1.994528889656067
are,2012,2.0035274028778076
are,2013,2.0315608978271484
are,2014,2.086318254470825
are,2015,2.154531955718994
are,2016,2.216393232345581
are,2017,2.2539570331573486
arg,2000,5.298070907592773
arg,2001,5.24259614944458
arg,2002,5.123570442199707
arg,2003,4.948488235473633
arg,2004,4.757078170776367
arg,2005,4.5134596824646
arg,2006,4.158965587615967
arg,2007,4.0649027824401855
arg,2008,4.063270092010498
arg,2009,3.9397246837615967
arg,2010,3.788966178894043
arg,2011,3.828071355819702
arg,2012,3.5829358100891113
arg,2013,3.710171937942505
arg,2014,3.405918836593628
arg,2015,3.2646894454956055
arg,2016,3.0876073837280273
arg,2017,2.910874605178833
arm,2000,7.472998142242432
arm,2001,7.034329414367676
arm,2002,6.625579357147217
arm,2003,6.23696231842041
arm,2004,5.8755202293396
arm,2005,5.550573825836182
arm,2006,5.24324893951416
arm,2007,4.965701103210449
arm,2008,4.70639181137085
arm,2009,4.478390693664551
arm,2010,4.313490390777588
arm,2011,4.182792663574219
arm,2012,3.973897695541382
arm,2013,3.771029472351074
arm,2014,3.616323232650757
arm,2015,3.4627084732055664
arm,2016,3.291522741317749
arm,2017,3.1387863159179688
atg,2000,4.547912120819092
atg,2001,4.826758861541748
atg,2002,4.578602313995361
atg,2003,3.912559747695923
atg,2004,3.249295234680176
atg,2005,4.938137531280518
atg,2006,3.279924154281616
atg,2007,2.6779448986053467
atg,2008,1.2893844842910767
atg,2009,1.4680569171905518
atg,2010,1.8639466762542725
atg,2011,2.0843653678894043
atg,2012,2.233095407485962
atg,2013,1.876043677330017
atg,2014,1.6843949556350708
atg,2015,1.5138635635375977
atg,2016,1.494873046875
atg,2017,1.2389973402023315
aus,2000,1.0923017263412476
aus,2001,1.0438532829284668
aus,2002,0.9545571208000183
aus,2003,0.7824832797050476
aus,2004,1.1596068143844604
aus,2005,1.2695595026016235
aus,2006,1.2873690128326416
aus,2007,1.0309398174285889
aus,2008,0.9041763544082642
aus,2009,0.9051822423934937
aus,2010,0.9315953254699707
aus,2011,0.9901795983314514
aus,2012,0.8111540675163269
aus,2013,0.8192057013511658
aus,2014,0.8895502686500549
aus,2015,0.8028638958930969
aus,2016,0.7813926935195923
aus,2017,0.7545234560966492
aut,2000,1.2548214197158813
aut,2001,1.4347543716430664
aut,2002,2.409651041030884
aut,2003,2.2877771854400635
aut,2004,2.2198901176452637
aut,2005,2.0896167755126953
aut,2006,2.223360538482666
aut,2007,1.612135410308838
aut,2008,1.1463327407836914
aut,2009,1.028851866722107
aut,2010,1.268993854522705
aut,2011,0.8751394152641296
aut,2012,0.9011206030845642
aut,2013,0.9699713587760925
aut,2014,0.9020160436630249
aut,2015,0.8782224655151367
aut,2016,0.6025417447090149
aut,2017,0.5492313504219055
aze,2000,15.950772285461426
aze,2001,15.281033515930176
aze,2002,14.477357864379883
aze,2003,13.622425079345703
aze,2004,12.749552726745605
aze,2005,11.901611328125
aze,2006,11.116281509399414
aze,2007,10.414067268371582
aze,2008,9.715542793273926
aze,2009,9.050416946411133
aze,2010,8.418314933776855
aze,2011,7.701059818267822
aze,2012,7.023215293884277
aze,2013,6.412003993988037
aze,2014,5.8963823318481445
aze,2015,5.447455883026123
aze,2016,5.0579681396484375
aze,2017,4.720515251159668
bdi,2000,13.137497901916504
bdi,2001,12.52703857421875
bdi,2002,11.944013595581055
bdi,2003,11.714620590209961
bdi,2004,11.61907958984375
bdi,2005,11.54318618774414
bdi,2006,11.450517654418945
bdi,2007,11.033493041992188
bdi,2008,10.432891845703125
bdi,2009,9.800707817077637
bdi,2010,9.35609245300293
bdi,2011,9.083382606506348
bdi,2012,8.891876220703125
bdi,2013,8.545530319213867
bdi,2014,8.192610740661621
bdi,2015,7.889251708984375
bdi,2016,7.6072797775268555
bdi,2017,7.3586626052856445
bel,2000,1.0031977891921997
bel,2001,0.9802548289299011
bel,2002,0.8966773152351379
bel,2003,0.9124876856803894
bel,2004,0.8594129681587219
bel,2005,0.9481350779533386
bel,2006,0.7998306155204773
bel,2007,0.833556592464447
bel,2008,0.8599555492401123
bel,2009,0.8792238831520081
bel,2010,0.6926016807556152
bel,2011,0.745832622051239
bel,2012,0.6798543334007263
bel,2013,0.7129990458488464
bel,2014,0.737915575504303
bel,2015,0.6699036359786987
bel,2016,0.6635171175003052
bel,2017,0.645618200302124
ben,2000,14.530118942260742
ben,2001,14.376583099365234
ben,2002,14.099242210388184
ben,2003,13.661064147949219
ben,2004,13.131278991699219
ben,2005,12.750824928283691
ben,2006,12.595635414123535
ben,2007,12.60246753692627
ben,2008,12.665755271911621
ben,2009,12.723199844360352
ben,2010,12.734070777893066
ben,2011,12.738219261169434
ben,2012,12.68570613861084
ben,2013,12.628952026367188
ben,2014,12.591322898864746
ben,2015,12.565835952758789
ben,2016,12.436366081237793
ben,2017,12.237520217895508
bfa,2000,14.363978385925293
bfa,2001,14.105999946594238
bfa,2002,13.87785816192627
bfa,2003,13.632302284240723
bfa,2004,13.344781875610352
bfa,2005,12.942869186401367
bfa,2006,12.50391674041748
bfa,2007,11.977123260498047
bfa,2008,11.41269302368164
bfa,2009,10.852631568908691
bfa,2010,10.361381530761719
bfa,2011,9.92483139038086
bfa,2012,9.596881866455078
bfa,2013,9.328064918518066
bfa,2014,9.167428970336914
bfa,2015,8.922112464904785
bfa,2016,8.696104049682617
bfa,2017,8.516106605529785
bgd,2000,12.65895938873291
bgd,2001,12.350615501403809
bgd,2002,12.00894832611084
bgd,2003,11.662554740905762
bgd,2004,11.214040756225586
bgd,2005,10.695148468017578
bgd,2006,10.129343032836914
bgd,2007,9.666393280029297
bgd,2008,9.265801429748535
bgd,2009,8.94521713256836
bgd,2010,8.614709854125977
bgd,2011,8.266535758972168
bgd,2012,7.903410911560059
bgd,2013,7.511404991149902
bgd,2014,7.106632232666016
bgd,2015,6.707656383514404
bgd,2016,6.298620223999023
bgd,2017,5.937418460845947
bgr,2000,2.0477676391601562
bgr,2001,2.0215721130371094
bgr,2002,2.137355089187622
bgr,2003,2.4085822105407715
bgr,2004,2.152724266052246
bgr,2005,2.152055025100708
bgr,2006,2.286602258682251
bgr,2007,2.2568392753601074
bgr,2008,2.616672992706299
bgr,2009,2.4522647857666016
bgr,2010,2.2806599140167236
bgr,2011,2.4359679222106934
bgr,2012,2.5889225006103516
bgr,2013,2.6354846954345703
