country,year,rufive7
afg,2000,5.655178070068359
afg,2001,5.743550777435303
afg,2002,5.645262241363525
afg,2003,5.771860599517822
afg,2004,5.944328784942627
afg,2005,5.9392523765563965
afg,2006,5.770055770874023
afg,2007,5.396541118621826
afg,2008,4.96297025680542
afg,2009,4.436208248138428
afg,2010,3.965360641479492
afg,2011,3.5878500938415527
afg,2012,3.3642263412475586
afg,2013,3.2002344131469727
afg,2014,2.8425159454345703
afg,2015,2.566009998321533
afg,2016,2.4329850673675537
afg,2017,2.3253180980682373
ago,2000,10.288745880126953
ago,2001,9.969820976257324
ago,2002,6.504120349884033
ago,2003,6.139554023742676
ago,2004,5.721646308898926
ago,2005,5.208775043487549
ago,2006,4.6515021324157715
ago,2007,4.10080099105835
ago,2008,3.6905484199523926
ago,2009,3.377926826477051
ago,2010,3.1194143295288086
ago,2011,2.8699145317077637
ago,2012,2.6332952976226807
ago,2013,2.3664863109588623
ago,2014,1.9591360092163086
ago,2015,1.7507998943328857
ago,2016,1.6189810037612915
ago,2017,1.5349453687667847
alb,2000,0.9813552498817444
alb,2001,0.9015796184539795
alb,2002,0.8049479126930237
alb,2003,0.719088077545166
alb,2004,0.6400096416473389
alb,2005,0.5636181831359863
alb,2006,0.49808749556541443
alb,2007,0.4388434588909149
alb,2008,0.38784271478652954
alb,2009,0.40577831864356995
alb,2010,0.3634029030799866
alb,2011,0.3282306492328644
alb,2012,0.2975121736526489
alb,2013,0.2698269486427307
alb,2014,0.24587172269821167
alb,2015,0.2264135479927063
alb,2016,0.20747393369674683
alb,2017,0.19693544507026672
and,2000,0.012978645972907543
and,2001,0.017636500298976898
and,2002,0.015496891923248768
and,2003,0.00879852194339037
and,2004,0.007229275070130825
and,2005,0.005962132476270199
and,2006,0.004793161991983652
and,2007,0.0038074669428169727
and,2008,0.002828957512974739
and,2009,0.0018754024058580399
and,2010,0.0009494620026089251
and,2011,0.0003202462976332754
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.17981138825416565
are,2001,0.16805177927017212
are,2002,0.15558667480945587
are,2003,0.14444582164287567
are,2004,0.13500185310840607
are,2005,0.1261007934808731
are,2006,0.11917470395565033
are,2007,0.11168039590120316
are,2008,0.10716424882411957
are,2009,0.10223107784986496
are,2010,0.09852942824363708
are,2011,0.09527979046106339
are,2012,0.09353563189506531
are,2013,0.09203970432281494
are,2014,0.09265739470720291
are,2015,0.09372937679290771
are,2016,0.09480653703212738
are,2017,0.09490702301263809
arg,2000,0.3256111145019531
arg,2001,0.25891000032424927
arg,2002,0.2778664231300354
arg,2003,0.2765916585922241
arg,2004,0.2720859944820404
arg,2005,0.2562290132045746
arg,2006,0.2647993266582489
arg,2007,0.22946837544441223
arg,2008,0.22713468968868256
arg,2009,0.21045014262199402
arg,2010,0.22867757081985474
arg,2011,0.1683061271905899
arg,2012,0.15954487025737762
arg,2013,0.1417558789253235
arg,2014,0.1171308159828186
arg,2015,0.12828201055526733
arg,2016,0.11099563539028168
arg,2017,0.11116120964288712
arm,2000,0.6946741938591003
arm,2001,0.6268231272697449
arm,2002,0.5646665096282959
arm,2003,0.5113620162010193
arm,2004,0.46670544147491455
arm,2005,0.4269677400588989
arm,2006,0.3937675356864929
arm,2007,0.36527103185653687
arm,2008,0.3382168114185333
arm,2009,0.3134930431842804
arm,2010,0.3607212007045746
