region,year,rneo17
5_emr,2000,0.6352153420448303
6_wpr,2000,1.0689992904663086
1_afr,2000,0.36788010597229004
2_amr,2000,0.1147039532661438
3_sear,2000,0.3602093458175659
4_eur,2000,0.08127275109291077
5_emr,2001,0.6318528652191162
2_amr,2001,0.11303217709064484
3_sear,2001,0.3506016135215759
6_wpr,2001,0.929456889629364
1_afr,2001,0.3633693754673004
4_eur,2001,0.07828664779663086
5_emr,2002,0.6282201409339905
3_sear,2002,0.34004727005958557
4_eur,2002,0.0728963166475296
1_afr,2002,0.35798344016075134
6_wpr,2002,0.8191993236541748
2_amr,2002,0.11265729367733002
6_wpr,2003,0.7200484871864319
4_eur,2003,0.06942590326070786
3_sear,2003,0.3291967809200287
1_afr,2003,0.3508363664150238
5_emr,2003,0.6224095225334167
2_amr,2003,0.104684017598629
4_eur,2004,0.09303892403841019
5_emr,2004,0.6152255535125732
6_wpr,2004,0.6491432785987854
1_afr,2004,0.3423514664173126
3_sear,2004,0.31854286789894104
2_amr,2004,0.1105591282248497
4_eur,2005,0.08899571746587753
2_amr,2005,0.09701534360647202
6_wpr,2005,0.5921880006790161
5_emr,2005,0.6061962842941284
3_sear,2005,0.3094278872013092
1_afr,2005,0.3322634696960449
1_afr,2006,0.3278615474700928
2_amr,2006,0.09691836684942245
5_emr,2006,0.5987045764923096
4_eur,2006,0.05875362828373909
3_sear,2006,0.3009043037891388
6_wpr,2006,0.515745997428894
5_emr,2007,0.5937610268592834
1_afr,2007,0.32407739758491516
6_wpr,2007,0.4538520574569702
2_amr,2007,0.08684534579515457
3_sear,2007,0.2926040589809418
4_eur,2007,0.05521215870976448
5_emr,2008,0.5929145216941833
6_wpr,2008,0.4171817898750305
3_sear,2008,0.2833678424358368
2_amr,2008,0.08655151724815369
4_eur,2008,0.05243628844618797
1_afr,2008,0.31985607743263245
5_emr,2009,0.5913182497024536
1_afr,2009,0.31567829847335815
6_wpr,2009,0.37369391322135925
4_eur,2009,0.07372009754180908
2_amr,2009,0.08968614041805267
3_sear,2009,0.27317947149276733
6_wpr,2010,0.33091652393341064
4_eur,2010,0.07414228469133377
1_afr,2010,0.3115288317203522
3_sear,2010,0.26229631900787354
2_amr,2010,0.08396073430776596
5_emr,2010,0.5843532681465149
1_afr,2011,0.3081388771533966
4_eur,2011,0.06900214403867722
5_emr,2011,0.5712829232215881
3_sear,2011,0.25057923793792725
2_amr,2011,0.08711250871419907
6_wpr,2011,0.29303935170173645
2_amr,2012,0.08553099632263184
6_wpr,2012,0.2773870527744293
5_emr,2012,0.5589411854743958
3_sear,2012,0.2391452193260193
1_afr,2012,0.30250683426856995
4_eur,2012,0.06679155677556992
1_afr,2013,0.29393845796585083
5_emr,2013,0.5449678301811218
2_amr,2013,0.08789175003767014
4_eur,2013,0.06356339901685715
3_sear,2013,0.2251041829586029
6_wpr,2013,0.2538284957408905
2_amr,2014,0.08049401640892029
5_emr,2014,0.5343930721282959
3_sear,2014,0.21204721927642822
4_eur,2014,0.05933527648448944
1_afr,2014,0.288914293050766
6_wpr,2014,0.23618993163108826
2_amr,2015,0.08123976737260818
4_eur,2015,0.05634273588657379
6_wpr,2015,0.22913193702697754
1_afr,2015,0.2845570743083954
5_emr,2015,0.5262999534606934
3_sear,2015,0.19975243508815765
2_amr,2016,0.08151773363351822
1_afr,2016,0.28074249625205994
3_sear,2016,0.19172780215740204
5_emr,2016,0.5184712409973145
6_wpr,2016,0.21382467448711395
4_eur,2016,0.053615253418684006
1_afr,2017,0.27491745352745056
2_amr,2017,0.07899198681116104
4_eur,2017,0.05098606273531914
3_sear,2017,0.18439984321594238
5_emr,2017,0.5073359608650208
6_wpr,2017,0.20043663680553436
