country,year,rufive9
afg,2000,22.977554321289062
afg,2001,22.783422470092773
afg,2002,22.445796966552734
afg,2003,22.109703063964844
afg,2004,21.651554107666016
afg,2005,20.999492645263672
afg,2006,20.290653228759766
afg,2007,19.349002838134766
afg,2008,18.24619483947754
afg,2009,16.9810733795166
afg,2010,15.879939079284668
afg,2011,14.942413330078125
afg,2012,14.23385238647461
afg,2013,13.54485034942627
afg,2014,12.116403579711914
afg,2015,11.066851615905762
afg,2016,10.543700218200684
afg,2017,10.085490226745605
ago,2000,41.08803176879883
ago,2001,39.83096694946289
ago,2002,39.31732940673828
ago,2003,37.85453796386719
ago,2004,36.25397491455078
ago,2005,34.3363037109375
ago,2006,32.02633285522461
ago,2007,29.516647338867188
ago,2008,27.356739044189453
ago,2009,25.431339263916016
ago,2010,23.74417495727539
ago,2011,22.072219848632812
ago,2012,20.477073669433594
ago,2013,18.741426467895508
ago,2014,16.420555114746094
ago,2015,15.168070793151855
ago,2016,14.264809608459473
ago,2017,13.520890235900879
alb,2000,5.200869083404541
alb,2001,4.653967380523682
alb,2002,4.164688587188721
alb,2003,3.735462188720703
alb,2004,3.3350183963775635
alb,2005,2.953418016433716
alb,2006,2.601445436477661
alb,2007,2.2984237670898438
alb,2008,2.0148730278015137
alb,2009,1.678841233253479
alb,2010,1.4829866886138916
alb,2011,1.323844313621521
alb,2012,1.1915925741195679
alb,2013,1.0796316862106323
alb,2014,0.980755627155304
alb,2015,0.9021773338317871
alb,2016,0.8287900686264038
alb,2017,0.7895975708961487
and,2000,0.028834978118538857
and,2001,0.03916382044553757
and,2002,0.034477777779102325
and,2003,0.019652463495731354
and,2004,0.016192886978387833
and,2005,0.013440687209367752
and,2006,0.010981602594256401
and,2007,0.009042052552103996
and,2008,0.007039734162390232
and,2009,0.004971412476152182
and,2010,0.0026738496962934732
and,2011,0.0009561089682392776
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.5894297361373901
are,2001,0.5520473122596741
are,2002,0.5108721852302551
are,2003,0.4754725992679596
are,2004,0.44921329617500305
are,2005,0.42444881796836853
are,2006,0.40957483649253845
are,2007,0.393313467502594
are,2008,0.38811397552490234
are,2009,0.3804173171520233
are,2010,0.3771517276763916
are,2011,0.3712802827358246
are,2012,0.370978444814682
are,2013,0.36865729093551636
are,2014,0.37472468614578247
are,2015,0.3849874436855316
are,2016,0.3959518074989319
are,2017,0.40212616324424744
arg,2000,1.4022376537322998
arg,2001,1.3863520622253418
arg,2002,1.2354183197021484
arg,2003,1.7188552618026733
arg,2004,1.2354298830032349
arg,2005,1.125463843345642
arg,2006,1.2274597883224487
arg,2007,1.4363566637039185
arg,2008,1.2115689516067505
arg,2009,1.4368441104888916
arg,2010,1.0777475833892822
arg,2011,1.061181902885437
arg,2012,0.8426515460014343
arg,2013,0.8596090078353882
arg,2014,0.6901711225509644
arg,2015,0.6837940216064453
arg,2016,0.7645522356033325
arg,2017,0.6758307218551636
arm,2000,6.489007949829102
arm,2001,5.878560543060303
arm,2002,5.273177146911621
arm,2003,4.715091705322266
arm,2004,4.209364891052246
arm,2005,3.765587568283081
arm,2006,3.408207654953003
arm,2007,3.1162631511688232
arm,2008,2.8692128658294678
arm,2009,2.662627696990967
arm,2010,2.366943597793579
arm,2011,2.1424460411071777
arm,2012,1.9709498882293701
arm,2013,1.820219874382019
arm,2014,1.683391809463501
arm,2015,1.5542242527008057
arm,2016,1.4455002546310425
arm,2017,1.3735846281051636
atg,2000,0.0
atg,2001,0.36065638065338135
atg,2002,0.335403710603714
atg,2003,0.5862293243408203
atg,2004,0.457607239484787
atg,2005,0.4608354866504669
atg,2006,0.7014614939689636
atg,2007,0.723685622215271
atg,2008,0.7404398918151855
atg,2009,0.4912542402744293
atg,2010,0.2886485457420349
atg,2011,0.3031335175037384
atg,2012,0.3080734610557556
atg,2013,0.3309882879257202
atg,2014,0.347324937582016
atg,2015,0.36153244972229004
atg,2016,0.32189464569091797
atg,2017,0.4819597005844116
aus,2000,0.15786100924015045
aus,2001,0.2040955126285553
aus,2002,0.15236391127109528
aus,2003,0.19440513849258423
aus,2004,0.24028250575065613
aus,2005,0.16025570034980774
