country,year,fpost7
afg,2000,0.062333278357982635
afg,2001,0.05957602337002754
afg,2002,0.06606913357973099
afg,2003,0.07377225905656815
afg,2004,0.07335830479860306
afg,2005,0.0707361251115799
afg,2006,0.06438477337360382
afg,2007,0.0676923468708992
afg,2008,0.06311795860528946
afg,2009,0.054090920835733414
afg,2010,0.05064225569367409
afg,2011,0.04739009216427803
afg,2012,0.04694569855928421
afg,2013,0.05064304545521736
afg,2014,0.043292246758937836
afg,2015,0.03782620653510094
afg,2016,0.03828594088554382
afg,2017,0.03708953410387039
ago,2000,0.06613084673881531
ago,2001,0.06360640376806259
ago,2002,0.040834758430719376
ago,2003,0.042023614048957825
ago,2004,0.042140595614910126
ago,2005,0.040152981877326965
ago,2006,0.037523429840803146
ago,2007,0.034868113696575165
ago,2008,0.03307069092988968
ago,2009,0.03195764496922493
ago,2010,0.03241821005940437
ago,2011,0.03222724795341492
ago,2012,0.03150266781449318
ago,2013,0.02927529625594616
ago,2014,0.024600204080343246
ago,2015,0.025203509256243706
ago,2016,0.024770719930529594
ago,2017,0.02450968511402607
alb,2000,0.0439683198928833
alb,2001,0.0425867922604084
alb,2002,0.04115177318453789
alb,2003,0.039801549166440964
alb,2004,0.038508135825395584
alb,2005,0.037225086241960526
alb,2006,0.03593721240758896
alb,2007,0.034756001085042953
alb,2008,0.03363275155425072
alb,2009,0.04159067943692207
alb,2010,0.040274158120155334
alb,2011,0.03895653411746025
alb,2012,0.03764426335692406
alb,2013,0.03623000159859657
alb,2014,0.03473488986492157
alb,2015,0.03381270542740822
alb,2016,0.032250069081783295
alb,2017,0.03145114332437515
and,2000,0.004711249377578497
and,2001,0.004373852163553238
and,2002,0.003941376227885485
and,2003,0.0034358224365860224
and,2004,0.0028808657079935074
and,2005,0.0024116826243698597
and,2006,0.0019556100014597178
and,2007,0.0015572539996355772
and,2008,0.0011513857170939445
and,2009,0.0007548494613729417
and,2010,0.0003750374889932573
and,2011,0.00012329482706263661
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.03237390145659447
are,2001,0.031597331166267395
are,2002,0.03048545867204666
are,2003,0.029394635930657387
are,2004,0.028552813455462456
are,2005,0.027609648182988167
are,2006,0.026893267408013344
are,2007,0.025922181084752083
are,2008,0.02535344287753105
are,2009,0.02451132982969284
are,2010,0.023782657459378242
are,2011,0.02291666902601719
are,2012,0.022284235805273056
are,2013,0.021402539685368538
are,2014,0.020781708881258965
are,2015,0.020177792757749557
are,2016,0.019585415720939636
are,2017,0.019127001985907555
arg,2000,0.03247887268662453
arg,2001,0.029993677511811256
arg,2002,0.03157544881105423
arg,2003,0.03507746383547783
arg,2004,0.035529885441064835
arg,2005,0.033573757857084274
arg,2006,0.033253900706768036
arg,2007,0.028958167880773544
arg,2008,0.02989640086889267
arg,2009,0.029622241854667664
arg,2010,0.03331364318728447
arg,2011,0.02474488690495491
arg,2012,0.027303388342261314
arg,2013,0.02670019119977951
arg,2014,0.023258469998836517
arg,2015,0.02702041156589985
arg,2016,0.023948591202497482
arg,2017,0.024734213948249817
arm,2000,0.0457911416888237
arm,2001,0.04486449062824249
arm,2002,0.043596480041742325
arm,2003,0.04228009656071663
arm,2004,0.040927112102508545
arm,2005,0.03964623436331749
arm,2006,0.03838250786066055
arm,2007,0.03721711039543152
arm,2008,0.03607150912284851
arm,2009,0.03493589535355568
arm,2010,0.04204981029033661
arm,2011,0.041065018624067307
arm,2012,0.03932514414191246
arm,2013,0.037750910967588425
arm,2014,0.03610610216856003
arm,2015,0.03448929637670517
arm,2016,0.03306101635098457
arm,2017,0.03224772959947586
atg,2000,0.045454543083906174
atg,2001,0.09341692924499512
atg,2002,0.09675324708223343
atg,2003,0.06923077255487442
atg,2004,0.053333330899477005
atg,2005,0.0533333346247673
atg,2006,0.053333330899477005
atg,2007,0.0
atg,2008,0.0
atg,2009,0.0
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,0.037200506776571274
aus,2001,0.056762199848890305
aus,2002,0.018741220235824585
aus,2003,0.03800351172685623
aus,2004,0.04043032228946686
aus,2005,0.02877276949584484
aus,2006,0.02923114039003849
aus,2007,0.017180826514959335
aus,2008,0.020676417276263237
aus,2009,0.011877905577421188
aus,2010,0.026187719777226448
aus,2011,0.01775866188108921
aus,2012,0.03950575366616249
aus,2013,0.013718831352889538
aus,2014,0.024377627298235893
aus,2015,0.014761076308786869
aus,2016,0.01764116995036602
aus,2017,0.01764116995036602
aut,2000,0.03426893427968025
aut,2001,0.03952939435839653
aut,2002,0.024539874866604805
aut,2003,0.04217338189482689
aut,2004,0.02891129069030285
aut,2005,0.037348851561546326
aut,2006,0.03341434523463249
aut,2007,0.00916527770459652
aut,2008,0.04808361828327179
aut,2009,0.061071399599313736
aut,2010,0.055099889636039734
aut,2011,0.025205478072166443
aut,2012,0.05609183385968208
aut,2013,0.0700317919254303
aut,2014,0.02142857201397419
aut,2015,0.01253132801502943
aut,2016,0.012509606778621674
aut,2017,0.028287366032600403
aze,2000,0.04307228699326515
aze,2001,0.042339615523815155
aze,2002,0.04131553694605827
aze,2003,0.04023859649896622
aze,2004,0.038959238678216934
aze,2005,0.037454891949892044
aze,2006,0.035860996693372726
aze,2007,0.03463376685976982
aze,2008,0.03355836123228073
aze,2009,0.0323912687599659
aze,2010,0.030447345227003098
aze,2011,0.027468238025903702
aze,2012,0.02410670556128025
aze,2013,0.021823899820446968
aze,2014,0.014970367774367332
aze,2015,0.011818134225904942
aze,2016,0.011349596083164215
aze,2017,0.01096352282911539
bdi,2000,0.04495054855942726
bdi,2001,0.046356771141290665
bdi,2002,0.07713102549314499
bdi,2003,0.05102672055363655
bdi,2004,0.04787064343690872
bdi,2005,0.06798772513866425
bdi,2006,0.04373070225119591
bdi,2007,0.044336989521980286
bdi,2008,0.0448494479060173
bdi,2009,0.04525772109627724
bdi,2010,0.04591913893818855
bdi,2011,0.043107468634843826
bdi,2012,0.023785091936588287
bdi,2013,0.02394065447151661
bdi,2014,0.024858949705958366
bdi,2015,0.025338511914014816
bdi,2016,0.025403793901205063
bdi,2017,0.02622120827436447
