region,year,rufive11
5_emr,2000,10.667558670043945
6_wpr,2000,5.2132792472839355
1_afr,2000,13.745762825012207
2_amr,2000,2.261181354522705
3_sear,2000,10.888057708740234
4_eur,2000,1.894859790802002
5_emr,2001,10.368034362792969
2_amr,2001,2.1480624675750732
3_sear,2001,10.449588775634766
6_wpr,2001,4.913464546203613
1_afr,2001,13.508023262023926
4_eur,2001,1.7972216606140137
5_emr,2002,10.077919960021973
3_sear,2002,9.999676704406738
4_eur,2002,1.7100156545639038
1_afr,2002,13.241046905517578
6_wpr,2002,4.5257744789123535
2_amr,2002,2.067314386367798
6_wpr,2003,4.1208086013793945
4_eur,2003,1.614019751548767
3_sear,2003,9.556930541992188
1_afr,2003,12.924800872802734
5_emr,2003,9.799463272094727
2_amr,2003,1.933068037033081
4_eur,2004,1.525761604309082
5_emr,2004,9.509296417236328
6_wpr,2004,3.6815297603607178
1_afr,2004,12.590788841247559
3_sear,2004,9.1337890625
2_amr,2004,1.8763138055801392
4_eur,2005,1.4601014852523804
2_amr,2005,1.773760437965393
6_wpr,2005,3.3130781650543213
5_emr,2005,9.191276550292969
3_sear,2005,8.721497535705566
1_afr,2005,12.240791320800781
1_afr,2006,11.91751766204834
2_amr,2006,1.7312462329864502
5_emr,2006,8.881580352783203
4_eur,2006,1.4034000635147095
3_sear,2006,8.317342758178711
6_wpr,2006,3.0779428482055664
5_emr,2007,8.6079683303833
1_afr,2007,11.574833869934082
6_wpr,2007,2.8539538383483887
2_amr,2007,1.6705559492111206
3_sear,2007,7.915536880493164
4_eur,2007,1.348517656326294
5_emr,2008,8.366095542907715
6_wpr,2008,2.6438148021698
3_sear,2008,7.506711959838867
2_amr,2008,1.612547516822815
4_eur,2008,1.2969146966934204
1_afr,2008,11.246458053588867
5_emr,2009,8.1348237991333
1_afr,2009,10.938770294189453
6_wpr,2009,2.461153745651245
4_eur,2009,1.269594669342041
2_amr,2009,1.542395830154419
3_sear,2009,7.078315258026123
6_wpr,2010,2.2870678901672363
4_eur,2010,1.191368818283081
1_afr,2010,10.629331588745117
3_sear,2010,6.6518449783325195
2_amr,2010,1.5012916326522827
5_emr,2010,7.879842281341553
1_afr,2011,10.3392972946167
4_eur,2011,1.1302093267440796
5_emr,2011,7.633477210998535
3_sear,2011,6.235063076019287
2_amr,2011,1.4384362697601318
6_wpr,2011,2.1305992603302
2_amr,2012,1.3808354139328003
6_wpr,2012,2.0106542110443115
5_emr,2012,7.400814056396484
3_sear,2012,5.8409600257873535
1_afr,2012,10.0486421585083
4_eur,2012,1.0636907815933228
1_afr,2013,9.790488243103027
5_emr,2013,7.237890720367432
2_amr,2013,1.351230263710022
4_eur,2013,1.0128684043884277
3_sear,2013,5.472210884094238
6_wpr,2013,1.9186806678771973
2_amr,2014,1.337618112564087
5_emr,2014,7.089154243469238
3_sear,2014,5.126550674438477
4_eur,2014,0.9604167342185974
1_afr,2014,9.560632705688477
6_wpr,2014,1.8526445627212524
2_amr,2015,1.319700002670288
4_eur,2015,0.917896568775177
6_wpr,2015,1.7880074977874756
1_afr,2015,9.337019920349121
5_emr,2015,6.935208320617676
3_sear,2015,4.812652111053467
2_amr,2016,1.3112492561340332
1_afr,2016,9.12082576751709
3_sear,2016,4.607093334197998
5_emr,2016,6.7778639793396
6_wpr,2016,1.6955761909484863
4_eur,2016,0.8789313435554504
1_afr,2017,8.91876220703125
2_amr,2017,1.2663781642913818
4_eur,2017,0.8357604146003723
3_sear,2017,4.425979137420654
5_emr,2017,6.645834445953369
6_wpr,2017,1.6172161102294922
