region,year,fufive2
5_emr,2000,0.00054035650100559
6_wpr,2000,0.0017826877301558852
1_afr,2000,0.051886893808841705
2_amr,2000,0.007332990877330303
3_sear,2000,0.00437380513176322
4_eur,2000,0.002548891119658947
5_emr,2001,0.0005986121250316501
2_amr,2001,0.007625984027981758
3_sear,2001,0.004338007420301437
6_wpr,2001,0.00208762614056468
1_afr,2001,0.05385648086667061
4_eur,2001,0.0030455959495157003
5_emr,2002,0.0006592536228708923
3_sear,2002,0.004295410588383675
4_eur,2002,0.0035194794181734324
1_afr,2002,0.05516045168042183
6_wpr,2002,0.002383660525083542
2_amr,2002,0.007821166887879372
6_wpr,2003,0.0026718738954514265
4_eur,2003,0.003985072486102581
3_sear,2003,0.004152051638811827
1_afr,2003,0.05540630966424942
5_emr,2003,0.0007048748666420579
2_amr,2003,0.007934563793241978
4_eur,2004,0.004010643810033798
5_emr,2004,0.0007527450798079371
6_wpr,2004,0.002928738249465823
1_afr,2004,0.058102481067180634
3_sear,2004,0.003913207910954952
2_amr,2004,0.007877149619162083
4_eur,2005,0.004057762213051319
2_amr,2005,0.007563854102045298
6_wpr,2005,0.003128170035779476
5_emr,2005,0.0008022275287657976
3_sear,2005,0.0038163631688803434
1_afr,2005,0.05597615987062454
1_afr,2006,0.056859035044908524
2_amr,2006,0.007369419559836388
5_emr,2006,0.0008461927645839751
4_eur,2006,0.003925752826035023
3_sear,2006,0.0036169621162116528
6_wpr,2006,0.0032286259811371565
5_emr,2007,0.000904817134141922
1_afr,2007,0.054305508732795715
6_wpr,2007,0.0034461659379303455
2_amr,2007,0.006808221340179443
3_sear,2007,0.003510569455102086
4_eur,2007,0.004159036558121443
5_emr,2008,0.0009510289528407156
6_wpr,2008,0.0032176028471440077
3_sear,2008,0.003244927851483226
2_amr,2008,0.006120698526501656
4_eur,2008,0.003466747235506773
1_afr,2008,0.04996950924396515
5_emr,2009,0.0009819697588682175
1_afr,2009,0.045816466212272644
6_wpr,2009,0.0026834241580218077
4_eur,2009,0.0027726227417588234
2_amr,2009,0.005367783363908529
3_sear,2009,0.0030379623640328646
6_wpr,2010,0.002105165272951126
4_eur,2010,0.0024407198652625084
1_afr,2010,0.042988330125808716
3_sear,2010,0.0030284454114735126
2_amr,2010,0.004486814606934786
5_emr,2010,0.0009828214533627033
1_afr,2011,0.03805593028664589
4_eur,2011,0.0025190149899572134
5_emr,2011,0.0010097031481564045
3_sear,2011,0.0028988858684897423
2_amr,2011,0.004721788689494133
6_wpr,2011,0.001872380031272769
2_amr,2012,0.004270737059414387
6_wpr,2012,0.0017474230844527483
5_emr,2012,0.0010886471718549728
3_sear,2012,0.002902842126786709
1_afr,2012,0.03426287695765495
4_eur,2012,0.002721392549574375
1_afr,2013,0.030243363231420517
5_emr,2013,0.0011415464105084538
2_amr,2013,0.003761879401281476
4_eur,2013,0.00304132211022079
3_sear,2013,0.0030292500741779804
6_wpr,2013,0.001785019296221435
2_amr,2014,0.0036354500334709883
5_emr,2014,0.0011927931336686015
3_sear,2014,0.0030019402038306
4_eur,2014,0.0032796438317745924
1_afr,2014,0.028760330751538277
6_wpr,2014,0.0015870152274146676
2_amr,2015,0.004141158889979124
4_eur,2015,0.0037862109020352364
6_wpr,2015,0.0015447820769622922
1_afr,2015,0.026818327605724335
5_emr,2015,0.0012159327743574977
3_sear,2015,0.00308902096003294
2_amr,2016,0.0043191369622945786
1_afr,2016,0.02507767267525196
3_sear,2016,0.0030328345019370317
5_emr,2016,0.0012838332913815975
6_wpr,2016,0.001735418220050633
4_eur,2016,0.0049273185431957245
1_afr,2017,0.025759447365999222
2_amr,2017,0.004708410240709782
4_eur,2017,0.0063653127290308475
3_sear,2017,0.0028892450500279665
5_emr,2017,0.00133329420350492
6_wpr,2017,0.0017829349962994456
