region,year,fneo13
5_emr,2000,0.0478229857981205
6_wpr,2000,0.07284189760684967
1_afr,2000,0.043247535824775696
2_amr,2000,0.08034281432628632
3_sear,2000,0.06537678092718124
4_eur,2000,0.07154790312051773
5_emr,2001,0.048198871314525604
2_amr,2001,0.08294311910867691
3_sear,2001,0.06514587253332138
6_wpr,2001,0.0731806829571724
1_afr,2001,0.044043026864528656
4_eur,2001,0.07267622649669647
5_emr,2002,0.04863356798887253
3_sear,2002,0.06478662043809891
4_eur,2002,0.07357973605394363
1_afr,2002,0.04487074166536331
6_wpr,2002,0.07341348379850388
2_amr,2002,0.08616477251052856
6_wpr,2003,0.07311519235372543
4_eur,2003,0.07589186728000641
3_sear,2003,0.06430409848690033
1_afr,2003,0.045537319034338
5_emr,2003,0.049032893031835556
2_amr,2003,0.08739957958459854
4_eur,2004,0.07103509455919266
5_emr,2004,0.04942294582724571
6_wpr,2004,0.07161884009838104
1_afr,2004,0.04603476822376251
3_sear,2004,0.06373732537031174
2_amr,2004,0.08801086246967316
4_eur,2005,0.06970276683568954
2_amr,2005,0.08917070180177689
6_wpr,2005,0.06872996687889099
5_emr,2005,0.049397438764572144
3_sear,2005,0.0630546361207962
1_afr,2005,0.0463433563709259
1_afr,2006,0.04655689373612404
2_amr,2006,0.09277985244989395
5_emr,2006,0.04902883619070053
4_eur,2006,0.07594332844018936
3_sear,2006,0.062263183295726776
6_wpr,2006,0.06534667313098907
5_emr,2007,0.048521630465984344
1_afr,2007,0.046202853322029114
6_wpr,2007,0.06394845992326736
2_amr,2007,0.09529908746480942
3_sear,2007,0.061389949172735214
4_eur,2007,0.07663443684577942
5_emr,2008,0.048413846641778946
6_wpr,2008,0.06562306731939316
3_sear,2008,0.06041351333260536
2_amr,2008,0.09266126900911331
4_eur,2008,0.0779561996459961
1_afr,2008,0.046542223542928696
5_emr,2009,0.04818644002079964
1_afr,2009,0.046790990978479385
6_wpr,2009,0.06696094572544098
4_eur,2009,0.07202067226171494
2_amr,2009,0.09397576004266739
3_sear,2009,0.05933298170566559
6_wpr,2010,0.06827829778194427
4_eur,2010,0.07047273218631744
1_afr,2010,0.046008940786123276
3_sear,2010,0.05815323442220688
2_amr,2010,0.0963798314332962
5_emr,2010,0.04762684553861618
1_afr,2011,0.04550958424806595
4_eur,2011,0.07373921573162079
5_emr,2011,0.0469747893512249
3_sear,2011,0.05693621560931206
2_amr,2011,0.09614389389753342
6_wpr,2011,0.0702902227640152
2_amr,2012,0.09907304495573044
6_wpr,2012,0.06992281973361969
5_emr,2012,0.04657083749771118
3_sear,2012,0.0557003989815712
1_afr,2012,0.04539213329553604
4_eur,2012,0.07696840912103653
1_afr,2013,0.04543540999293327
5_emr,2013,0.04665641114115715
2_amr,2013,0.10323038697242737
4_eur,2013,0.07541394978761673
3_sear,2013,0.05461730808019638
6_wpr,2013,0.07122600078582764
2_amr,2014,0.10645263642072678
5_emr,2014,0.04704468324780464
3_sear,2014,0.05355437472462654
4_eur,2014,0.08044394850730896
1_afr,2014,0.045895472168922424
6_wpr,2014,0.07351528853178024
2_amr,2015,0.1065726950764656
4_eur,2015,0.08177708834409714
6_wpr,2015,0.0757279172539711
1_afr,2015,0.04636499658226967
5_emr,2015,0.04749653860926628
3_sear,2015,0.05253861844539642
2_amr,2016,0.10494204610586166
1_afr,2016,0.04662555456161499
3_sear,2016,0.052531372755765915
5_emr,2016,0.047913938760757446
6_wpr,2016,0.07586018741130829
4_eur,2016,0.0812544897198677
1_afr,2017,0.04660777747631073
2_amr,2017,0.10208921879529953
4_eur,2017,0.08135674893856049
3_sear,2017,0.05250639095902443
5_emr,2017,0.047835320234298706
6_wpr,2017,0.07562188804149628
