region,year,neo2
5_emr,2000,5.650000423192978
6_wpr,2000,14.740000456571579
1_afr,2000,1831.253599613905
2_amr,2000,38.67317372560501
3_sear,2000,144.23999911546707
4_eur,2000,7.150396227836609
5_emr,2001,6.1700002402067184
2_amr,2001,39.58311101794243
3_sear,2001,138.21000343561172
6_wpr,2001,15.999999985098839
1_afr,2001,1843.0500374138355
4_eur,2001,5.800000011920929
5_emr,2002,6.910000115633011
3_sear,2002,130.48999726772308
4_eur,2002,6.359999939799309
1_afr,2002,1832.5815196335316
6_wpr,2002,16.97999992966652
2_amr,2002,42.981066823005676
6_wpr,2003,17.68000054359436
4_eur,2003,7.010000064969063
3_sear,2003,121.25999712944031
1_afr,2003,1804.414632409811
5_emr,2003,7.260000184178352
2_amr,2003,28.025726824998856
4_eur,2004,6.680000081658363
5_emr,2004,7.5299999713897705
6_wpr,2004,18.097274526953697
1_afr,2004,1756.9797144457698
3_sear,2004,111.74000381678343
2_amr,2004,30.582313776016235
4_eur,2005,6.349999859929085
2_amr,2005,24.969323873519897
6_wpr,2005,17.952557489275932
5_emr,2005,7.970000125467777
3_sear,2005,101.36000207066536
1_afr,2005,1687.4685234501958
1_afr,2006,1619.2337158694863
2_amr,2006,22.73463535308838
5_emr,2006,8.290000021457672
4_eur,2006,5.909999907016754
3_sear,2006,92.45999819040298
6_wpr,2006,17.409509405493736
5_emr,2007,8.719999685883522
1_afr,2007,1507.8822732046247
6_wpr,2007,17.547863706946373
2_amr,2007,37.0495163500309
3_sear,2007,83.71999950706959
4_eur,2007,6.937088295817375
5_emr,2008,9.080000042915344
6_wpr,2008,15.443748027086258
3_sear,2008,73.84999914467335
2_amr,2008,19.45613642036915
4_eur,2008,5.788332283496857
1_afr,2008,1393.0914683416486
5_emr,2009,9.330000564455986
1_afr,2009,1285.5203645601869
6_wpr,2009,12.253242939710617
4_eur,2009,3.4099999964237213
2_amr,2009,22.735244140028954
3_sear,2009,65.06999945640564
6_wpr,2010,9.115922421216965
4_eur,2010,3.010000064969063
1_afr,2010,1185.0909227728844
3_sear,2010,60.40999552607536
2_amr,2010,23.38868146389723
5_emr,2010,9.26999993622303
1_afr,2011,1156.6817109957337
4_eur,2011,3.000000014901161
5_emr,2011,9.67000038921833
3_sear,2011,54.38000109791756
2_amr,2011,17.314524300396442
6_wpr,2011,7.719217211008072
2_amr,2012,18.827652163803577
6_wpr,2012,6.832832977175713
5_emr,2012,10.209999434649944
3_sear,2012,50.5399975925684
1_afr,2012,1068.4246029406786
4_eur,2012,3.169999971985817
1_afr,2013,918.4119167178869
5_emr,2013,10.350000202655792
2_amr,2013,14.2420249953866
4_eur,2013,3.450000084936619
3_sear,2013,49.25000059604645
6_wpr,2013,6.628176778554916
2_amr,2014,13.93668483197689
5_emr,2014,10.730000257492065
3_sear,2014,46.320002406835556
4_eur,2014,3.630000025033951
1_afr,2014,791.7410063296556
6_wpr,2014,5.643780626356602
2_amr,2015,16.61595080792904
4_eur,2015,4.995832324028015
6_wpr,2015,5.114001289010048
1_afr,2015,705.1010343134403
5_emr,2015,10.660000383853912
3_sear,2015,44.94999997317791
2_amr,2016,17.43642020225525
1_afr,2016,681.986830547452
3_sear,2016,41.45999926328659
5_emr,2016,10.929999940097332
6_wpr,2016,5.448992982506752
4_eur,2016,5.256354942917824
1_afr,2017,676.4384506493807
2_amr,2017,18.83731533586979
4_eur,2017,6.388855651021004
3_sear,2017,37.374750792980194
5_emr,2017,10.95957002043724
6_wpr,2017,5.315106064081192
