region,year,fufive5
5_emr,2000,0.03953054919838905
6_wpr,2000,0.0071450043469667435
1_afr,2000,0.013634692877531052
2_amr,2000,0.0015476371627300978
3_sear,2000,0.01987529918551445
4_eur,2000,0.0018373937346041203
5_emr,2001,0.03514878824353218
2_amr,2001,0.001663836883381009
3_sear,2001,0.01822507753968239
6_wpr,2001,0.006308695767074823
1_afr,2001,0.012654352933168411
4_eur,2001,0.0016924202209338546
5_emr,2002,0.03139563277363777
3_sear,2002,0.016893349587917328
4_eur,2002,0.0015674885362386703
1_afr,2002,0.011536511592566967
6_wpr,2002,0.005411931779235601
2_amr,2002,0.0015435300301760435
6_wpr,2003,0.004751335363835096
4_eur,2003,0.001453851000405848
3_sear,2003,0.015480219386518002
1_afr,2003,0.010350935161113739
5_emr,2003,0.027274616062641144
2_amr,2003,0.0015317563666030765
4_eur,2004,0.001359468325972557
5_emr,2004,0.023369263857603073
6_wpr,2004,0.004407982341945171
1_afr,2004,0.00975786242634058
3_sear,2004,0.01390043180435896
2_amr,2004,0.0014678419101983309
4_eur,2005,0.0012804899597540498
2_amr,2005,0.0014610288199037313
6_wpr,2005,0.0040144543163478374
5_emr,2005,0.020897863432765007
3_sear,2005,0.013039582408964634
1_afr,2005,0.008648613467812538
1_afr,2006,0.008250569924712181
2_amr,2006,0.0014181856531649828
5_emr,2006,0.019573763012886047
4_eur,2006,0.001216194243170321
3_sear,2006,0.011760406196117401
6_wpr,2006,0.0034774653613567352
5_emr,2007,0.018863409757614136
1_afr,2007,0.0076246787793934345
6_wpr,2007,0.0032492103055119514
2_amr,2007,0.001362128066830337
3_sear,2007,0.010887540876865387
4_eur,2007,0.0011446814751252532
5_emr,2008,0.017990589141845703
6_wpr,2008,0.0030795885249972343
3_sear,2008,0.009806268848478794
2_amr,2008,0.00134609907399863
4_eur,2008,0.0010888525284826756
1_afr,2008,0.0069462815299630165
5_emr,2009,0.01734544150531292
1_afr,2009,0.006503515876829624
6_wpr,2009,0.0025937713216990232
4_eur,2009,0.001029766397550702
2_amr,2009,0.0012991658877581358
3_sear,2009,0.008897940628230572
6_wpr,2010,0.0020587595645338297
4_eur,2010,0.0009699559304863214
1_afr,2010,0.006352083757519722
3_sear,2010,0.008104432374238968
2_amr,2010,0.0009085627389140427
5_emr,2010,0.017030013725161552
1_afr,2011,0.0063067032024264336
4_eur,2011,0.0009026256739161909
5_emr,2011,0.016506602987647057
3_sear,2011,0.007233445066958666
2_amr,2011,0.0009194576414301991
6_wpr,2011,0.0016703209839761257
2_amr,2012,0.000877716054674238
6_wpr,2012,0.001475928002037108
5_emr,2012,0.01611327938735485
3_sear,2012,0.00648219371214509
1_afr,2012,0.006386037915945053
4_eur,2012,0.0008397971978411078
1_afr,2013,0.006166534032672644
5_emr,2013,0.015319596976041794
2_amr,2013,0.0008319454500451684
4_eur,2013,0.0007798526203259826
3_sear,2013,0.0057156505063176155
6_wpr,2013,0.001392943668179214
2_amr,2014,0.0007845158688724041
5_emr,2014,0.014069581404328346
3_sear,2014,0.004923192784190178
4_eur,2014,0.0007274886011146009
1_afr,2014,0.005942344665527344
6_wpr,2014,0.0013291762443259358
2_amr,2015,0.0007535115582868457
4_eur,2015,0.0006844468298368156
6_wpr,2015,0.0012705413391813636
1_afr,2015,0.005605063401162624
5_emr,2015,0.013108577579259872
3_sear,2015,0.0042728884145617485
2_amr,2016,0.0007207115995697677
1_afr,2016,0.005309890490025282
3_sear,2016,0.004312704782932997
5_emr,2016,0.012225662358105183
6_wpr,2016,0.0012637776089832187
4_eur,2016,0.0006504294578917325
1_afr,2017,0.005485911853611469
2_amr,2017,0.0007213619537651539
4_eur,2017,0.0006522978073917329
3_sear,2017,0.004362901207059622
5_emr,2017,0.012331482023000717
6_wpr,2017,0.0012929150834679604
