region,year,fneo9
5_emr,2000,0.07239584624767303
6_wpr,2000,0.13377201557159424
1_afr,2000,0.07641465961933136
2_amr,2000,0.042883556336164474
3_sear,2000,0.06960286945104599
4_eur,2000,0.04671501740813255
5_emr,2001,0.07185428589582443
2_amr,2001,0.039655279368162155
3_sear,2001,0.06878120452165604
6_wpr,2001,0.12603124976158142
1_afr,2001,0.076884925365448
4_eur,2001,0.04573015868663788
5_emr,2002,0.07125977426767349
3_sear,2002,0.06783265620470047
4_eur,2002,0.044439591467380524
1_afr,2002,0.07722161710262299
6_wpr,2002,0.1186920553445816
2_amr,2002,0.039454877376556396
6_wpr,2003,0.11461443454027176
4_eur,2003,0.04417892545461655
3_sear,2003,0.06680651754140854
1_afr,2003,0.0772995799779892
5_emr,2003,0.07070508599281311
2_amr,2003,0.037525780498981476
4_eur,2004,0.04165884107351303
5_emr,2004,0.07006955146789551
6_wpr,2004,0.10893432050943375
1_afr,2004,0.07713578641414642
3_sear,2004,0.06569655984640121
2_amr,2004,0.038174718618392944
4_eur,2005,0.042025934904813766
2_amr,2005,0.037940170615911484
6_wpr,2005,0.10008308291435242
5_emr,2005,0.06928493827581406
3_sear,2005,0.06453840434551239
1_afr,2005,0.07678733021020889
1_afr,2006,0.07628000527620316
2_amr,2006,0.03805374354124069
5_emr,2006,0.06837421655654907
4_eur,2006,0.040722236037254333
3_sear,2006,0.06333933025598526
6_wpr,2006,0.09130723029375076
5_emr,2007,0.06748274713754654
1_afr,2007,0.07585480809211731
6_wpr,2007,0.08249261230230331
2_amr,2007,0.03676064684987068
3_sear,2007,0.062124282121658325
4_eur,2007,0.0413687601685524
5_emr,2008,0.0666085034608841
6_wpr,2008,0.078405000269413
3_sear,2008,0.060907505452632904
2_amr,2008,0.036942481994628906
4_eur,2008,0.040265701711177826
1_afr,2008,0.07516556233167648
5_emr,2009,0.06573152542114258
1_afr,2009,0.07456005364656448
6_wpr,2009,0.07507509738206863
4_eur,2009,0.0399913489818573
2_amr,2009,0.03698085993528366
3_sear,2009,0.05965082347393036
6_wpr,2010,0.07163014262914658
4_eur,2010,0.038853056728839874
1_afr,2010,0.07429096847772598
3_sear,2010,0.05838286504149437
2_amr,2010,0.036806587129831314
5_emr,2010,0.06474549323320389
1_afr,2011,0.07380449026823044
4_eur,2011,0.037848785519599915
5_emr,2011,0.06398598104715347
3_sear,2011,0.05712481215596199
2_amr,2011,0.037977926433086395
6_wpr,2011,0.07111714035272598
2_amr,2012,0.037242207676172256
6_wpr,2012,0.06892429292201996
5_emr,2012,0.06340251117944717
3_sear,2012,0.05590151622891426
1_afr,2012,0.07341064512729645
4_eur,2012,0.03662802278995514
1_afr,2013,0.07297543436288834
5_emr,2013,0.06309974193572998
2_amr,2013,0.03559722751379013
4_eur,2013,0.035742055624723434
3_sear,2013,0.05474970489740372
6_wpr,2013,0.0660943016409874
2_amr,2014,0.03510097786784172
5_emr,2014,0.06292479485273361
3_sear,2014,0.05367404595017433
4_eur,2014,0.03577409312129021
1_afr,2014,0.07260046899318695
6_wpr,2014,0.06299156695604324
2_amr,2015,0.03510616719722748
4_eur,2015,0.034999195486307144
6_wpr,2015,0.05937802046537399
1_afr,2015,0.0723038837313652
5_emr,2015,0.06281771510839462
3_sear,2015,0.05270883068442345
2_amr,2016,0.035738930106163025
1_afr,2016,0.07207416743040085
3_sear,2016,0.05261669307947159
5_emr,2016,0.0626702532172203
6_wpr,2016,0.0591307058930397
4_eur,2016,0.03433475270867348
1_afr,2017,0.07209327071905136
2_amr,2017,0.03666919469833374
4_eur,2017,0.03429482877254486
3_sear,2017,0.052611302584409714
5_emr,2017,0.06279782950878143
6_wpr,2017,0.05914405733346939
