country,year,fpost9
afg,2000,0.27951285243034363
afg,2001,0.26765185594558716
afg,2002,0.299857497215271
afg,2003,0.33804231882095337
afg,2004,0.3395984172821045
afg,2005,0.3312801718711853
afg,2006,0.30546385049819946
afg,2007,0.3308894634246826
afg,2008,0.32320335507392883
afg,2009,0.2974599003791809
afg,2010,0.29604047536849976
afg,2011,0.2884436547756195
afg,2012,0.2894248962402344
afg,2013,0.3134039044380188
afg,2014,0.2866854667663574
afg,2015,0.26603078842163086
afg,2016,0.270080029964447
afg,2017,0.2630901634693146
ago,2000,0.25615453720092773
ago,2001,0.2478371113538742
ago,2002,0.25164610147476196
ago,2003,0.2644638419151306
ago,2004,0.2733711898326874
ago,2005,0.2727183997631073
ago,2006,0.2694517970085144
ago,2007,0.266697496175766
ago,2008,0.26438388228416443
ago,2009,0.26128503680229187
ago,2010,0.267100065946579
ago,2011,0.2664529085159302
ago,2012,0.2619868218898773
ago,2013,0.24780842661857605
ago,2014,0.2229243516921997
ago,2015,0.23624902963638306
ago,2016,0.23388813436031342
ago,2017,0.23190470039844513
alb,2000,0.2785961329936981
alb,2001,0.2689041495323181
alb,2002,0.2594878673553467
alb,2003,0.2505645453929901
alb,2004,0.2415791153907776
alb,2005,0.23191940784454346
alb,2006,0.2221752405166626
alb,2007,0.21288353204727173
alb,2008,0.20371907949447632
alb,2009,0.17899106442928314
alb,2010,0.1708708256483078
alb,2011,0.16353417932987213
alb,2012,0.15747594833374023
alb,2013,0.15225672721862793
alb,2014,0.14784595370292664
alb,2015,0.14640246331691742
alb,2016,0.14255200326442719
alb,2017,0.14182926714420319
and,2000,0.010467098094522953
and,2001,0.009712627157568932
and,2002,0.008768849074840546
and,2003,0.007674286141991615
and,2004,0.0064528645016252995
and,2005,0.005436758045107126
and,2006,0.004480493720620871
and,2007,0.0036981995217502117
and,2008,0.0028651717584580183
and,2009,0.0020009935833513737
and,2010,0.001056170673109591
and,2011,0.00036810195888392627
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.1075102835893631
are,2001,0.10512100905179977
are,2002,0.10158216208219528
are,2003,0.09838414937257767
are,2004,0.09614516794681549
are,2005,0.09370539337396622
are,2006,0.09255443513393402
are,2007,0.09080280363559723
are,2008,0.09084911644458771
are,2009,0.09013453125953674
are,2010,0.08967766165733337
are,2011,0.08828172832727432
are,2012,0.08730996400117874
are,2013,0.084889255464077
are,2014,0.08337981253862381
are,2015,0.08216378837823868
are,2016,0.08115344494581223
are,2017,0.08087282627820969
arg,2000,0.13248582184314728
arg,2001,0.14107240736484528
arg,2002,0.13272304832935333
arg,2003,0.20134703814983368
arg,2004,0.14638742804527283
arg,2005,0.12417665123939514
arg,2006,0.13684579730033875
arg,2007,0.16756388545036316
arg,2008,0.14525645971298218
arg,2009,0.1813860386610031
arg,2010,0.13647939264774323
arg,2011,0.1405252069234848
arg,2012,0.12321211397647858
arg,2013,0.14195789396762848
arg,2014,0.12681043148040771
arg,2015,0.12588241696357727
arg,2016,0.14782096445560455
arg,2017,0.13356547057628632
arm,2000,0.3133529722690582
arm,2001,0.30545932054519653
arm,2002,0.29376745223999023
arm,2003,0.2801037132740021
arm,2004,0.2648918628692627
arm,2005,0.24996019899845123
arm,2006,0.2369166612625122
arm,2007,0.2265758365392685
arm,2008,0.21901161968708038
arm,2009,0.21351367235183716
arm,2010,0.19622702896595
arm,2011,0.18456701934337616
arm,2012,0.1788073033094406
arm,2013,0.17371396720409393
arm,2014,0.1688387393951416
arm,2015,0.16395698487758636
arm,2016,0.16017450392246246
arm,2017,0.15942461788654327
atg,2000,0.0
atg,2001,0.06206897273659706
atg,2002,0.06428571790456772
atg,2003,0.11216519773006439
atg,2004,0.09798513352870941
atg,2005,0.0979851484298706
atg,2006,0.08488654345273972
atg,2007,0.09555321931838989
atg,2008,0.09953460842370987
atg,2009,0.10113696753978729
atg,2010,0.06758499145507812
atg,2011,0.07080332934856415
atg,2012,0.0718691274523735
atg,2013,0.07721482962369919
atg,2014,0.08107557892799377
atg,2015,0.09857784956693649
atg,2016,0.08793088793754578
atg,2017,0.13189631700515747
aus,2000,0.050998229533433914
aus,2001,0.0742308720946312
aus,2002,0.05563453212380409
aus,2003,0.07935871183872223
aus,2004,0.09873427450656891
aus,2005,0.06546301394701004
aus,2006,0.06783576309680939
aus,2007,0.07293269783258438
aus,2008,0.05065816268324852
aus,2009,0.06539172679185867
aus,2010,0.06855971366167068
aus,2011,0.04738542437553406
aus,2012,0.06675796955823898
aus,2013,0.07504846155643463
aus,2014,0.07411498576402664
aus,2015,0.07262082397937775
aus,2016,0.07392166554927826
aus,2017,0.07392166554927826
aut,2000,0.026898007839918137
aut,2001,0.052363552153110504
aut,2002,0.06380367279052734
aut,2003,0.024029303342103958
aut,2004,0.06518144905567169
aut,2005,0.007159925997257233
aut,2006,0.024858905002474785
aut,2007,0.02792147547006607
aut,2008,0.02817459963262081
aut,2009,0.037708282470703125
aut,2010,0.03181011974811554
aut,2011,0.06720010936260223
aut,2012,0.05572838708758354
aut,2013,0.020765241235494614
aut,2014,0.04437229409813881
aut,2015,0.06138072535395622
aut,2016,0.012509606778621674
aut,2017,0.06575781852006912
aze,2000,0.29794248938560486
aze,2001,0.29969000816345215
aze,2002,0.30002060532569885
aze,2003,0.30158522725105286
aze,2004,0.3032293915748596
aze,2005,0.30458083748817444
aze,2006,0.30579808354377747
aze,2007,0.30823060870170593
aze,2008,0.3089893162250519
aze,2009,0.30746638774871826
aze,2010,0.30061009526252747
aze,2011,0.28794246912002563
aze,2012,0.2732803523540497
aze,2013,0.2636028826236725
aze,2014,0.22424305975437164
aze,2015,0.20694725215435028
aze,2016,0.20472297072410583
aze,2017,0.2027614861726761
bdi,2000,0.18268601596355438
bdi,2001,0.18737496435642242
bdi,2002,0.20246091485023499
bdi,2003,0.21687255799770355
bdi,2004,0.21896301209926605
bdi,2005,0.21634840965270996
bdi,2006,0.2243763655424118
bdi,2007,0.23020394146442413
bdi,2008,0.23379004001617432
bdi,2009,0.23619519174098969
bdi,2010,0.23980553448200226
bdi,2011,0.23405511677265167
bdi,2012,0.19005036354064941
bdi,2013,0.1903245896100998
bdi,2014,0.19479528069496155
bdi,2015,0.19510550796985626
bdi,2016,0.1941811889410019
bdi,2017,0.1950860321521759
bel,2000,0.01868266798555851
bel,2001,0.018298380076885223
bel,2002,0.060831040143966675
bel,2003,0.03501474857330322
bel,2004,0.01972873881459236
bel,2005,0.06112327799201012
bel,2006,0.02405235543847084
bel,2007,0.058694738894701004
bel,2008,0.029254307970404625
bel,2009,0.048936277627944946
bel,2010,0.049823179841041565
bel,2011,0.035971589386463165
bel,2012,0.005741858389228582
bel,2013,0.10612373054027557
bel,2014,0.05377160385251045
bel,2015,0.05806838348507881
bel,2016,0.07255137711763382
bel,2017,0.07255136966705322
ben,2000,0.19911368191242218
ben,2001,0.190133199095726
ben,2002,0.20791368186473846
ben,2003,0.20688453316688538
ben,2004,0.19868430495262146
ben,2005,0.18169274926185608
ben,2006,0.1725826859474182
ben,2007,0.1670914739370346
ben,2008,0.16953232884407043
ben,2009,0.1786850094795227
ben,2010,0.1928790658712387
ben,2011,0.1873994767665863
ben,2012,0.17946076393127441
ben,2013,0.17966359853744507
ben,2014,0.18060027062892914
ben,2015,0.1812434196472168
ben,2016,0.17910568416118622
ben,2017,0.17733606696128845
bfa,2000,0.09360544383525848
bfa,2001,0.10539837181568146
bfa,2002,0.10859031975269318
bfa,2003,0.11972618103027344
bfa,2004,0.13182203471660614
bfa,2005,0.13439416885375977
bfa,2006,0.12767796218395233
bfa,2007,0.1197342798113823
bfa,2008,0.11319760978221893
bfa,2009,0.08448614180088043
bfa,2010,0.11088567972183228
bfa,2011,0.12373336404561996
bfa,2012,0.11395193636417389
bfa,2013,0.1564919352531433
bfa,2014,0.14161820709705353
bfa,2015,0.1555732637643814
bfa,2016,0.1616813689470291
bfa,2017,0.16605065762996674
bgd,2000,0.31982487440109253
bgd,2001,0.32319799065589905
bgd,2002,0.3150729835033417
bgd,2003,0.31402814388275146
bgd,2004,0.2907290458679199
bgd,2005,0.3009784519672394
bgd,2006,0.3091614246368408
bgd,2007,0.34676235914230347
bgd,2008,0.32657185196876526
bgd,2009,0.3099483251571655
bgd,2010,0.29737478494644165
bgd,2011,0.286996066570282
bgd,2012,0.29396966099739075
bgd,2013,0.2931949496269226
bgd,2014,0.29261189699172974
bgd,2015,0.27705565094947815
bgd,2016,0.2396543174982071
bgd,2017,0.2289813607931137
bgr,2000,0.3779922425746918
bgr,2001,0.3696157932281494
bgr,2002,0.3130572736263275
bgr,2003,0.39611437916755676
bgr,2004,0.29702523350715637
bgr,2005,0.3517104685306549
bgr,2006,0.3465223014354706
bgr,2007,0.3229452669620514
bgr,2008,0.2841506004333496
bgr,2009,0.4216858446598053
bgr,2010,0.33705610036849976
bgr,2011,0.2746712565422058
bgr,2012,0.2826017737388611
bgr,2013,0.20442688465118408
bgr,2014,0.21056191623210907
bgr,2015,0.2327103167772293
bgr,2016,0.2327103167772293
bgr,2017,0.2327103316783905
bhr,2000,0.02514367736876011
bhr,2001,0.029622841626405716
bhr,2002,0.1137964129447937
bhr,2003,0.04346202686429024
bhr,2004,0.04521143436431885
bhr,2005,0.0528838150203228
bhr,2006,0.035171180963516235
bhr,2007,0.05366971716284752
bhr,2008,0.0842425599694252
bhr,2009,0.035750433802604675
bhr,2010,0.10758670419454575
bhr,2011,0.03574635833501816
bhr,2012,0.0
bhr,2013,0.04424704611301422
bhr,2014,0.03957899659872055
bhr,2015,0.02778654173016548
bhr,2016,0.027786539867520332
bhr,2017,0.027786539867520332
