country,year,ufive15
afg,2000,4601.5205078125
afg,2001,4775.18212890625
afg,2002,4955.251953125
afg,2003,5159.478515625
afg,2004,5337.35546875
afg,2005,5405.8125
afg,2006,5402.1982421875
afg,2007,5383.0673828125
afg,2008,5366.80078125
afg,2009,5360.501953125
afg,2010,5300.1279296875
afg,2011,5212.11962890625
afg,2012,5131.9375
afg,2013,5090.74267578125
afg,2014,5133.60400390625
afg,2015,5150.59814453125
afg,2016,5122.09228515625
afg,2017,4981.27197265625
ago,2000,6129.31201171875
ago,2001,6060.23291015625
ago,2002,6090.79736328125
ago,2003,6058.974609375
ago,2004,6045.15771484375
ago,2005,6049.4111328125
ago,2006,6091.4443359375
ago,2007,6175.6845703125
ago,2008,6223.265625
ago,2009,6238.587890625
ago,2010,6238.09228515625
ago,2011,6206.568359375
ago,2012,6215.27001953125
ago,2013,6277.57666015625
ago,2014,6499.6982421875
ago,2015,6665.7490234375
ago,2016,6764.41943359375
ago,2017,6723.8349609375
alb,2000,260.9195251464844
alb,2001,238.02964782714844
alb,2002,217.17068481445312
alb,2003,196.83746337890625
alb,2004,178.096923828125
alb,2005,161.04173278808594
alb,2006,146.44566345214844
alb,2007,133.8617706298828
alb,2008,122.8687515258789
alb,2009,116.82595825195312
alb,2010,109.23973846435547
alb,2011,103.3370590209961
alb,2012,98.48922729492188
alb,2013,94.17627716064453
alb,2014,90.66632080078125
alb,2015,88.02027893066406
alb,2016,85.4721908569336
alb,2017,82.56647491455078
and,2000,0.6521474719047546
and,2001,0.9800759553909302
and,2002,0.9821556210517883
and,2003,0.6563251614570618
and,2004,0.6583063006401062
and,2005,0.6603258848190308
and,2006,0.662306010723114
and,2007,0.6634544134140015
and,2008,0.6643806099891663
and,2009,0.665180504322052
and,2010,0.6659384369850159
and,2011,1.110877513885498
and,2012,0.8888888955116272
and,2013,0.6666666865348816
and,2014,0.13333332538604736
and,2015,0.1666666567325592
and,2016,0.3333333432674408
and,2017,0.3333333432674408
are,2000,159.32582092285156
are,2001,161.87539672851562
are,2002,165.7076873779297
are,2003,170.99928283691406
are,2004,177.29876708984375
are,2005,184.35223388671875
are,2006,191.6409149169922
are,2007,198.7310333251953
are,2008,206.0869140625
are,2009,212.20953369140625
are,2010,216.76255798339844
are,2011,221.11135864257812
are,2012,224.9613037109375
are,2013,229.18394470214844
are,2014,235.01214599609375
are,2015,241.07162475585938
are,2016,246.06700134277344
are,2017,246.85694885253906
arg,2000,3374.844970703125
arg,2001,3417.962646484375
arg,2002,3096.58251953125
arg,2003,2990.929931640625
arg,2004,3176.980712890625
arg,2005,3165.598876953125
arg,2006,3227.70166015625
arg,2007,2934.2890625
arg,2008,3120.128173828125
arg,2009,3080.59228515625
arg,2010,3026.42431640625
arg,2011,2863.303955078125
arg,2012,2908.7802734375
arg,2013,2709.88916015625
arg,2014,2709.45068359375
arg,2015,2547.0478515625
arg,2016,2347.66845703125
arg,2017,2284.87060546875
arm,2000,199.527587890625
arm,2001,195.5607147216797
arm,2002,193.7646026611328
arm,2003,193.19273376464844
arm,2004,194.01292419433594
arm,2005,194.8004608154297
arm,2006,195.0961151123047
arm,2007,194.60440063476562
arm,2008,192.48239135742188
arm,2009,189.212158203125
arm,2010,184.41915893554688
arm,2011,180.89320373535156
arm,2012,173.1649932861328
arm,2013,165.6324920654297
arm,2014,157.44284057617188
arm,2015,148.96681213378906
arm,2016,140.4342803955078
arm,2017,130.6634063720703
atg,2000,5.197590351104736
atg,2001,3.642568588256836
atg,2002,8.487215995788574
atg,2003,7.3461737632751465
atg,2004,9.14736270904541
atg,2005,3.008650541305542
atg,2006,4.043001174926758
atg,2007,2.7822608947753906
atg,2008,2.8190250396728516
atg,2009,1.8949371576309204
atg,2010,1.8276581764221191
atg,2011,2.484062910079956
atg,2012,3.2304956912994385
atg,2013,3.7671926021575928
atg,2014,4.941079139709473
atg,2015,4.512922286987305
atg,2016,4.60043478012085
atg,2017,3.198622703552246
aus,2000,433.3236389160156
aus,2001,405.8162841796875
aus,2002,382.4561767578125
aus,2003,388.2721252441406
aus,2004,395.3342590332031
aus,2005,406.0352478027344
aus,2006,355.9765625
aus,2007,427.8804931640625
aus,2008,425.365966796875
aus,2009,411.4129333496094
aus,2010,408.8270568847656
aus,2011,365.8387145996094
aus,2012,349.73699951171875
aus,2013,351.6515808105469
aus,2014,331.1064758300781
aus,2015,309.15496826171875
aus,2016,308.92376708984375
aus,2017,299.2970886230469
aut,2000,170.54486083984375
aut,2001,148.98544311523438
aut,2002,121.74315643310547
aut,2003,115.73263549804688
aut,2004,113.72293853759766
aut,2005,115.51776123046875
aut,2006,89.93333435058594
aut,2007,98.71711730957031
aut,2008,114.2610855102539
aut,2009,113.39844512939453
aut,2010,108.17572784423828
aut,2011,120.10187530517578
aut,2012,106.87025451660156
aut,2013,114.88589477539062
aut,2014,104.79534912109375
aut,2015,104.64244842529297
aut,2016,117.56393432617188
aut,2017,108.46875762939453
aze,2000,779.9375
aze,2001,744.7608642578125
aze,2002,717.0015869140625
aze,2003,695.7050170898438
aze,2004,680.91015625
aze,2005,672.3676147460938
aze,2006,672.533203125
aze,2007,680.2373657226562
aze,2008,687.3428344726562
aze,2009,696.619140625
aze,2010,703.3065185546875
aze,2011,703.5288696289062
aze,2012,694.907958984375
aze,2013,676.1430053710938
aze,2014,661.1870727539062
aze,2015,630.08203125
aze,2016,589.817138671875
aze,2017,543.6777954101562
bdi,2000,1091.20703125
bdi,2001,1104.9798583984375
bdi,2002,1126.64892578125
bdi,2003,1199.4063720703125
bdi,2004,1264.8641357421875
bdi,2005,1307.0238037109375
bdi,2006,1371.0150146484375
bdi,2007,1404.45556640625
bdi,2008,1428.2716064453125
bdi,2009,1448.3616943359375
bdi,2010,1469.4810791015625
bdi,2011,1494.192138671875
bdi,2012,1565.7196044921875
bdi,2013,1566.312255859375
bdi,2014,1580.270263671875
bdi,2015,1585.09716796875
bdi,2016,1587.87353515625
bdi,2017,1559.1715087890625
bel,2000,206.08743286132812
bel,2001,183.9928741455078
bel,2002,184.108642578125
