region,year,fufive16
5_emr,2000,0.03994029387831688
6_wpr,2000,0.051418665796518326
1_afr,2000,0.0222559105604887
2_amr,2000,0.07718132436275482
3_sear,2000,0.03316976875066757
4_eur,2000,0.0970267802476883
5_emr,2001,0.040010690689086914
2_amr,2001,0.08043020218610764
3_sear,2001,0.03346199914813042
6_wpr,2001,0.05327441543340683
1_afr,2001,0.02248082496225834
4_eur,2001,0.0975913405418396
5_emr,2002,0.040046144276857376
3_sear,2002,0.034034136682748795
4_eur,2002,0.09976980835199356
1_afr,2002,0.02270525135099888
6_wpr,2002,0.055253367871046066
2_amr,2002,0.07918344438076019
6_wpr,2003,0.05808382108807564
4_eur,2003,0.09998324513435364
3_sear,2003,0.0343678817152977
1_afr,2003,0.022565575316548347
5_emr,2003,0.04033740237355232
2_amr,2003,0.0798124223947525
4_eur,2004,0.10347965359687805
5_emr,2004,0.04128362983465195
6_wpr,2004,0.06048385426402092
1_afr,2004,0.02394142746925354
3_sear,2004,0.034038297832012177
2_amr,2004,0.08064219355583191
4_eur,2005,0.10414980351924896
2_amr,2005,0.08210300654172897
6_wpr,2005,0.06123785674571991
5_emr,2005,0.04200505465269089
3_sear,2005,0.035349003970623016
1_afr,2005,0.023722710087895393
1_afr,2006,0.025605231523513794
2_amr,2006,0.08216126263141632
5_emr,2006,0.04274338111281395
4_eur,2006,0.10574448853731155
3_sear,2006,0.035211727023124695
6_wpr,2006,0.06243061274290085
5_emr,2007,0.04362480342388153
1_afr,2007,0.026677299290895462
6_wpr,2007,0.06201822683215141
2_amr,2007,0.08762947469949722
3_sear,2007,0.035980455577373505
4_eur,2007,0.10592164099216461
5_emr,2008,0.04472944885492325
6_wpr,2008,0.06309103965759277
3_sear,2008,0.03584688901901245
2_amr,2008,0.09044846892356873
4_eur,2008,0.10686042159795761
1_afr,2008,0.027292566373944283
5_emr,2009,0.04546881094574928
1_afr,2009,0.028667831793427467
6_wpr,2009,0.06548915058374405
4_eur,2009,0.11650004237890244
2_amr,2009,0.09090165793895721
3_sear,2009,0.03608601167798042
6_wpr,2010,0.06814026832580566
4_eur,2010,0.11335744708776474
1_afr,2010,0.0299016572535038
3_sear,2010,0.036474019289016724
2_amr,2010,0.08078860491514206
5_emr,2010,0.04604232683777809
1_afr,2011,0.030877945944666862
4_eur,2011,0.11411299556493759
5_emr,2011,0.04592892900109291
3_sear,2011,0.036638062447309494
2_amr,2011,0.08845853805541992
6_wpr,2011,0.07285856455564499
2_amr,2012,0.09041555970907211
6_wpr,2012,0.07578512281179428
5_emr,2012,0.04722321406006813
3_sear,2012,0.0369441881775856
1_afr,2012,0.032135408371686935
4_eur,2012,0.11844295263290405
1_afr,2013,0.03302114084362984
5_emr,2013,0.050406310707330704
2_amr,2013,0.0893908366560936
4_eur,2013,0.11188586056232452
3_sear,2013,0.03702358901500702
6_wpr,2013,0.07551833242177963
2_amr,2014,0.08776762336492538
5_emr,2014,0.05093713477253914
3_sear,2014,0.036650124937295914
4_eur,2014,0.11124496161937714
1_afr,2014,0.0349235013127327
6_wpr,2014,0.0752810463309288
2_amr,2015,0.08768659085035324
4_eur,2015,0.10968443751335144
6_wpr,2015,0.07705403119325638
1_afr,2015,0.03575114533305168
5_emr,2015,0.05167364329099655
3_sear,2015,0.0373961515724659
2_amr,2016,0.08795204013586044
1_afr,2016,0.03645014017820358
3_sear,2016,0.037400368601083755
5_emr,2016,0.05263959616422653
6_wpr,2016,0.07707913964986801
4_eur,2016,0.11169973760843277
1_afr,2017,0.03723811358213425
2_amr,2017,0.08765105903148651
4_eur,2017,0.11285800486803055
3_sear,2017,0.03734036535024643
5_emr,2017,0.05373740568757057
6_wpr,2017,0.07782573997974396
