country,year,rufive17
afg,2000,5.002429485321045
afg,2001,5.027221202850342
afg,2002,5.03068733215332
afg,2003,5.056880950927734
afg,2004,5.075859546661377
afg,2005,5.038862705230713
afg,2006,4.939297199249268
afg,2007,4.843661785125732
afg,2008,4.79074764251709
afg,2009,4.76776123046875
afg,2010,4.691220760345459
afg,2011,4.555904388427734
afg,2012,4.38693380355835
afg,2013,4.223033905029297
afg,2014,4.248595714569092
afg,2015,4.209327697753906
afg,2016,4.060653209686279
afg,2017,3.9236299991607666
ago,2000,6.99529504776001
ago,2001,6.901006698608398
ago,2002,6.961435794830322
ago,2003,6.868855953216553
ago,2004,6.766357421875
ago,2005,6.714550971984863
ago,2006,6.68344259262085
ago,2007,6.669522762298584
ago,2008,6.592559337615967
ago,2009,6.427731513977051
ago,2010,6.212393760681152
ago,2011,5.967545032501221
ago,2012,5.716601371765137
ago,2013,5.511470794677734
ago,2014,5.500854969024658
ago,2015,5.391733169555664
ago,2016,5.173593997955322
ago,2017,4.9556989669799805
alb,2000,2.628984212875366
alb,2001,2.4745280742645264
alb,2002,2.314333915710449
alb,2003,2.1641902923583984
alb,2004,2.0190846920013428
alb,2005,1.8739298582077026
alb,2006,1.7339075803756714
alb,2007,1.6168214082717896
alb,2008,1.5020173788070679
alb,2009,1.2969868183135986
alb,2010,1.2158386707305908
alb,2011,1.1498892307281494
alb,2012,1.0750008821487427
alb,2013,0.9620699286460876
alb,2014,0.8441507816314697
alb,2015,0.7551214694976807
alb,2016,0.6695006489753723
alb,2017,0.618385374546051
and,2000,0.006391651928424835
and,2001,0.00789600145071745
and,2002,0.0064486172050237656
and,2003,0.0034170818980783224
and,2004,0.0023918694350868464
and,2005,0.0015947202919051051
and,2006,0.0008043905254453421
and,2007,0.0006218273774720728
and,2008,0.00018333611660636961
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.8797717690467834
are,2001,0.8645604848861694
are,2002,0.8377322554588318
are,2003,0.8129504323005676
are,2004,0.7940728664398193
are,2005,0.7731496691703796
are,2006,0.760690450668335
are,2007,0.7363436818122864
are,2008,0.7267847657203674
are,2009,0.7102038860321045
are,2010,0.7017428278923035
are,2011,0.6962908506393433
are,2012,0.7047529816627502
are,2013,0.7166154384613037
are,2014,0.7472352981567383
are,2015,0.7821771502494812
are,2016,0.8169502019882202
are,2017,0.8391743898391724
arg,2000,1.7586244344711304
arg,2001,1.5265313386917114
arg,2002,1.2756012678146362
arg,2003,1.111648440361023
arg,2004,1.1660022735595703
arg,2005,1.1958354711532593
arg,2006,1.263302206993103
arg,2007,1.2025128602981567
arg,2008,1.004350185394287
arg,2009,1.007948637008667
arg,2010,1.0257575511932373
arg,2011,0.9443088173866272
arg,2012,0.9814852476119995
arg,2013,0.8568142056465149
arg,2014,0.7742213010787964
arg,2015,0.7247487306594849
arg,2016,0.6538511514663696
arg,2017,0.6749375462532043
arm,2000,2.6458864212036133
arm,2001,2.5038890838623047
arm,2002,2.371851921081543
arm,2003,2.267362594604492
arm,2004,2.194100856781006
arm,2005,2.1369705200195312
arm,2006,2.0888144969940186
arm,2007,2.0431745052337646
arm,2008,1.980766773223877
arm,2009,1.9105615615844727
arm,2010,1.7372071743011475
arm,2011,1.6127650737762451
arm,2012,1.5315252542495728
arm,2013,1.4645354747772217
arm,2014,1.3671447038650513
arm,2015,1.274724006652832
arm,2016,1.2065950632095337
arm,2017,1.1561425924301147
atg,2000,0.2662832736968994
atg,2001,0.542806088924408
atg,2002,0.504799485206604
atg,2003,0.5221659541130066
atg,2004,0.3980730175971985
atg,2005,0.7082558870315552
atg,2006,0.9704374074935913
atg,2007,0.9214217662811279
atg,2008,1.1896636486053467
atg,2009,1.189403772354126
atg,2010,1.0106662511825562
atg,2011,0.5028257966041565
atg,2012,0.44338715076446533
atg,2013,0.381919264793396
atg,2014,0.40076977014541626
atg,2015,0.16850709915161133
atg,2016,0.05072658881545067
atg,2017,0.07595085352659225
aus,2000,0.666086733341217
aus,2001,0.5751162171363831
aus,2002,0.5141234993934631
aus,2003,0.5602909326553345
aus,2004,0.488524466753006
aus,2005,0.4977531135082245
aus,2006,0.4854390323162079
aus,2007,0.463392972946167
aus,2008,0.40774378180503845
aus,2009,0.39961305260658264
aus,2010,0.3447268009185791
aus,2011,0.3296779692173004
aus,2012,0.345741868019104
aus,2013,0.30943116545677185
aus,2014,0.2666134238243103
aus,2015,0.2548563778400421
aus,2016,0.24925196170806885
aus,2017,0.23918019235134125
aut,2000,0.5496793389320374
aut,2001,0.3668583333492279
aut,2002,0.3856286108493805
aut,2003,0.5100046396255493
aut,2004,0.23485435545444489
aut,2005,0.3537571132183075
aut,2006,0.36455038189888
aut,2007,0.3316662907600403
aut,2008,0.3286821246147156
aut,2009,0.2673232853412628
aut,2010,0.23722055554389954
aut,2011,0.13131536543369293
aut,2012,0.2605326175689697
aut,2013,0.15626275539398193
aut,2014,0.15839523077011108
aut,2015,0.21637989580631256
