country,year,fufive7
afg,2000,0.0444321446120739
afg,2001,0.04471655935049057
afg,2002,0.0474967323243618
afg,2003,0.05252973735332489
afg,2004,0.055470120161771774
afg,2005,0.05625421926379204
afg,2006,0.0540364570915699
afg,2007,0.05448684096336365
afg,2008,0.051763854920864105
afg,2009,0.04687799513339996
afg,2010,0.04394971951842308
afg,2011,0.04113749414682388
afg,2012,0.0401763990521431
afg,2013,0.04122118279337883
afg,2014,0.03796236217021942
afg,2015,0.03535418212413788
afg,2016,0.035075318068265915
afg,2017,0.034410931169986725
ago,2000,0.05247550085186958
ago,2001,0.051077950745821
ago,2002,0.034212883561849594
ago,2003,0.03475480154156685
ago,2004,0.03457660973072052
ago,2005,0.033082105219364166
ago,2006,0.031184827908873558
ago,2007,0.029324589297175407
ago,2008,0.028058337047696114
ago,2009,0.02717527188360691
ago,2010,0.027092183008790016
ago,2011,0.026542728766798973
ago,2012,0.025726864114403725
ago,2013,0.024045385420322418
ago,2014,0.020709989592432976
ago,2015,0.02057698741555214
ago,2016,0.019929133355617523
ago,2017,0.019687186926603317
alb,2000,0.03850611671805382
alb,2001,0.03780613839626312
alb,2002,0.03617846220731735
alb,2003,0.03470936790108681
alb,2004,0.033270034939050674
alb,2005,0.03165173530578613
alb,2006,0.03026501275599003
alb,2007,0.028821317479014397
alb,2008,0.027599290013313293
alb,2009,0.031176859512925148
alb,2010,0.030070515349507332
alb,2011,0.029015589505434036
alb,2012,0.027925357222557068
alb,2013,0.02668917365372181
alb,2014,0.025363342836499214
alb,2015,0.024208832532167435
alb,2016,0.022847242653369904
alb,2017,0.02228599414229393
and,2000,0.002355624455958605
and,2001,0.0032803891226649284
and,2002,0.0029560320544987917
and,2003,0.002290548523887992
and,2004,0.00192057725507766
and,2005,0.0016077883774414659
and,2006,0.0013037399621680379
and,2007,0.001038169371895492
and,2008,0.0007675904780626297
and,2009,0.0005032329936511815
and,2010,0.0002500249829608947
and,2011,8.219655137509108e-05
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.016368983313441277
are,2001,0.015887180343270302
are,2002,0.015243331901729107
are,2003,0.014648407697677612
are,2004,0.01416342705488205
are,2005,0.013685622252523899
are,2006,0.013345254585146904
are,2007,0.01287420466542244
are,2008,0.012657659128308296
are,2009,0.01234656572341919
are,2010,0.012101621367037296
are,2011,0.01180582121014595
are,2012,0.011547047644853592
are,2013,0.011196479201316833
are,2014,0.01095676701515913
are,2015,0.01070326380431652
are,2016,0.010472351685166359
are,2017,0.010280772112309933
arg,2000,0.016562851145863533
arg,2001,0.013711642473936081
arg,2002,0.01530662551522255
arg,2003,0.015814319252967834
arg,2004,0.016099838539958
arg,2005,0.015626663342118263
arg,2006,0.016573242843151093
arg,2007,0.014679860323667526
arg,2008,0.014840676449239254
arg,2009,0.014102010056376457
arg,2010,0.015833500772714615
arg,2011,0.01212034747004509
arg,2012,0.01202037651091814
arg,2013,0.011220641434192657
arg,2014,0.00975523516535759
arg,2015,0.011245692148804665
arg,2016,0.010218808427453041
arg,2017,0.010715494863688946
arm,2000,0.022646721452474594
arm,2001,0.02182936482131481
arm,2002,0.020926186814904213
arm,2003,0.020106656476855278
arm,2004,0.019379232078790665
arm,2005,0.018683474510908127
arm,2006,0.01810910366475582
arm,2007,0.017619075253605843
arm,2008,0.017131248489022255
arm,2009,0.016629502177238464
arm,2010,0.020058758556842804
arm,2011,0.019717058166861534
arm,2012,0.018948398530483246
arm,2013,0.01830514334142208
arm,2014,0.01755615882575512
arm,2015,0.01678483746945858
arm,2016,0.01616477034986019
arm,2017,0.015773233026266098
atg,2000,0.01818181946873665
atg,2001,0.0389237180352211
atg,2002,0.0378599651157856
atg,2003,0.028321683406829834
atg,2004,0.020317459478974342
atg,2005,0.02133333310484886
atg,2006,0.024000002071261406
atg,2007,0.0
atg,2008,0.0
atg,2009,0.0
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,0.01744455099105835
aus,2001,0.02419249154627323
aus,2002,0.007912125438451767
aus,2003,0.01596807688474655
aus,2004,0.016897456720471382
aus,2005,0.011961713433265686
aus,2006,0.012086322531104088
aus,2007,0.007073115557432175
aus,2008,0.00851790513843298
aus,2009,0.00626720953732729
aus,2010,0.010840755887329578
aus,2011,0.009606746956706047
aus,2012,0.016222894191741943
aus,2013,0.00556988874450326
aus,2014,0.009763030335307121
aus,2015,0.006886057090014219
aus,2016,0.0072563872672617435
aus,2017,0.0072267851792275906
aut,2000,0.01534088235348463
aut,2001,0.0174474585801363
aut,2002,0.010641699656844139
aut,2003,0.01808907464146614
aut,2004,0.012254277244210243
aut,2005,0.015824120491743088
aut,2006,0.014073975384235382
aut,2007,0.003880563424900174
aut,2008,0.02035357803106308
aut,2009,0.02584470808506012
aut,2010,0.02314847521483898
aut,2011,0.010432478040456772
aut,2012,0.022645771503448486
aut,2013,0.02743283286690712
aut,2014,0.008321775123476982
aut,2015,0.0048481859266757965
aut,2016,0.004871728364378214
aut,2017,0.011183377355337143
aze,2000,0.03007923997938633
aze,2001,0.02892456017434597
aze,2002,0.02774040214717388
aze,2003,0.02671132981777191
aze,2004,0.02560538612306118
aze,2005,0.024970395490527153
aze,2006,0.024353528395295143
aze,2007,0.024067958816885948
aze,2008,0.02337632328271866
aze,2009,0.022761013358831406
aze,2010,0.021892288699746132
aze,2011,0.02072875201702118
aze,2012,0.019329626113176346
aze,2013,0.01835784874856472
aze,2014,0.015143823809921741
aze,2015,0.013585335575044155
aze,2016,0.013247579336166382
aze,2017,0.013434714637696743
bdi,2000,0.038938287645578384
bdi,2001,0.039983466267585754
bdi,2002,0.06248762458562851
bdi,2003,0.042648132890462875
bdi,2004,0.03978801518678665
bdi,2005,0.053654883056879044
bdi,2006,0.03591754660010338
bdi,2007,0.0362381786108017
bdi,2008,0.036619704216718674
bdi,2009,0.0367179736495018
bdi,2010,0.036832526326179504
bdi,2011,0.03461139649152756
bdi,2012,0.02157553844153881
bdi,2013,0.021583013236522675
bdi,2014,0.022098621353507042
bdi,2015,0.0222930945456028
bdi,2016,0.02224266715347767
bdi,2017,0.022665083408355713
bel,2000,0.041123166680336
bel,2001,0.05322902649641037
bel,2002,0.03836771100759506
bel,2003,0.03842998296022415
bel,2004,0.04653889313340187
bel,2005,0.03656522557139397
bel,2006,0.04192415252327919
bel,2007,0.035820893943309784
bel,2008,0.02491285465657711
bel,2009,0.025428660213947296
bel,2010,0.010754449293017387
bel,2011,0.015605154447257519
bel,2012,0.02283395454287529
bel,2013,0.012991741299629211
bel,2014,0.012111016549170017
bel,2015,0.023063961416482925
bel,2016,0.015822988003492355
bel,2017,0.015731649473309517
ben,2000,0.03503571078181267
ben,2001,0.04969172924757004
ben,2002,0.05130363628268242
ben,2003,0.05039475858211517
ben,2004,0.04767222702503204
ben,2005,0.04267372190952301
