region,year,rpost10
5_emr,2000,1.0429502725601196
6_wpr,2000,0.23829780519008636
1_afr,2000,1.5205588340759277
2_amr,2000,0.3647482395172119
3_sear,2000,1.2277036905288696
4_eur,2000,0.43249329924583435
5_emr,2001,1.0191117525100708
2_amr,2001,0.3457825481891632
3_sear,2001,1.1969767808914185
6_wpr,2001,0.23692335188388824
1_afr,2001,1.4737739562988281
4_eur,2001,0.4109629988670349
5_emr,2002,0.9890876412391663
3_sear,2002,1.1620237827301025
4_eur,2002,0.3901933431625366
1_afr,2002,1.4276657104492188
6_wpr,2002,0.22341454029083252
2_amr,2002,0.3421146273612976
6_wpr,2003,0.20740504562854767
4_eur,2003,0.3635350465774536
3_sear,2003,1.1305315494537354
1_afr,2003,1.3694781064987183
5_emr,2003,0.95856112241745
2_amr,2003,0.32682427763938904
4_eur,2004,0.3482292890548706
5_emr,2004,0.9291606545448303
6_wpr,2004,0.20940083265304565
1_afr,2004,1.3247145414352417
3_sear,2004,1.1000146865844727
2_amr,2004,0.32382732629776
4_eur,2005,0.3340205252170563
2_amr,2005,0.32023218274116516
6_wpr,2005,0.200417160987854
5_emr,2005,0.8931293487548828
3_sear,2005,1.0696237087249756
1_afr,2005,1.2851221561431885
1_afr,2006,1.2687848806381226
2_amr,2006,0.3200673460960388
5_emr,2006,0.8677597045898438
4_eur,2006,0.309854120016098
3_sear,2006,1.045483946800232
6_wpr,2006,0.20417532324790955
5_emr,2007,0.8411489725112915
1_afr,2007,1.2472621202468872
6_wpr,2007,0.20092850923538208
2_amr,2007,0.3169233202934265
3_sear,2007,1.0189756155014038
4_eur,2007,0.3115760087966919
5_emr,2008,0.8221487402915955
6_wpr,2008,0.200162872672081
3_sear,2008,0.9897627234458923
2_amr,2008,0.3080751299858093
4_eur,2008,0.3089669346809387
1_afr,2008,1.2215341329574585
5_emr,2009,0.8014191389083862
1_afr,2009,1.2121883630752563
6_wpr,2009,0.20218375325202942
4_eur,2009,0.2722766697406769
2_amr,2009,0.2942233681678772
3_sear,2009,0.9600295424461365
6_wpr,2010,0.20565064251422882
4_eur,2010,0.264750599861145
1_afr,2010,1.200985312461853
3_sear,2010,0.9252134561538696
2_amr,2010,0.297311931848526
5_emr,2010,0.7788773775100708
1_afr,2011,1.1864992380142212
4_eur,2011,0.2457236796617508
5_emr,2011,0.7619569301605225
3_sear,2011,0.8886370062828064
2_amr,2011,0.2976839542388916
6_wpr,2011,0.20523381233215332
2_amr,2012,0.2922530472278595
6_wpr,2012,0.19597502052783966
5_emr,2012,0.744873583316803
3_sear,2012,0.8474245667457581
1_afr,2012,1.161008358001709
4_eur,2012,0.25948625802993774
1_afr,2013,1.153096318244934
5_emr,2013,0.7480177879333496
2_amr,2013,0.2728504240512848
4_eur,2013,0.24933607876300812
3_sear,2013,0.8102820515632629
6_wpr,2013,0.1889139711856842
2_amr,2014,0.27974987030029297
5_emr,2014,0.7610312104225159
3_sear,2014,0.7667561173439026
4_eur,2014,0.2518214285373688
1_afr,2014,1.153691053390503
6_wpr,2014,0.18580059707164764
2_amr,2015,0.2737066447734833
4_eur,2015,0.23176229000091553
6_wpr,2015,0.1852918416261673
1_afr,2015,1.1358264684677124
5_emr,2015,0.7383532524108887
3_sear,2015,0.7491416931152344
2_amr,2016,0.2755308747291565
1_afr,2016,1.117694616317749
3_sear,2016,0.6998143196105957
5_emr,2016,0.7288663387298584
6_wpr,2016,0.17992545664310455
4_eur,2016,0.21954800188541412
1_afr,2017,1.07564115524292
2_amr,2017,0.26058071851730347
4_eur,2017,0.21817605197429657
3_sear,2017,0.6555944085121155
5_emr,2017,0.7144904136657715
6_wpr,2017,0.17483638226985931
