region,year,fpost16
5_emr,2000,0.07598686963319778
6_wpr,2000,0.10475566238164902
1_afr,2000,0.030123967677354813
2_amr,2000,0.14702342450618744
3_sear,2000,0.0642252117395401
4_eur,2000,0.18212205171585083
5_emr,2001,0.07628997415304184
2_amr,2001,0.15462151169776917
3_sear,2001,0.06483777612447739
6_wpr,2001,0.11020302772521973
1_afr,2001,0.030574286356568336
4_eur,2001,0.1859537661075592
5_emr,2002,0.07694288343191147
3_sear,2002,0.06671715527772903
4_eur,2002,0.19244402647018433
1_afr,2002,0.03100651502609253
6_wpr,2002,0.11494344472885132
2_amr,2002,0.15306636691093445
6_wpr,2003,0.12105235457420349
4_eur,2003,0.1953747421503067
3_sear,2003,0.06750847399234772
1_afr,2003,0.03085598163306713
5_emr,2003,0.07756481319665909
2_amr,2003,0.1551027148962021
4_eur,2004,0.20243674516677856
5_emr,2004,0.08028734475374222
6_wpr,2004,0.1258058398962021
1_afr,2004,0.0335264690220356
3_sear,2004,0.06592421978712082
2_amr,2004,0.15803447365760803
4_eur,2005,0.20541153848171234
2_amr,2005,0.1622200310230255
6_wpr,2005,0.12695465981960297
5_emr,2005,0.08263593912124634
3_sear,2005,0.07072728127241135
1_afr,2005,0.03308736905455589
1_afr,2006,0.03659411147236824
2_amr,2006,0.16358962655067444
5_emr,2006,0.08488781005144119
4_eur,2006,0.21212466061115265
3_sear,2006,0.07029534876346588
6_wpr,2006,0.12804025411605835
5_emr,2007,0.08810208737850189
1_afr,2007,0.03860015422105789
6_wpr,2007,0.12507927417755127
2_amr,2007,0.17642174661159515
3_sear,2007,0.07389649003744125
4_eur,2007,0.21324405074119568
5_emr,2008,0.0917677953839302
6_wpr,2008,0.12541942298412323
3_sear,2008,0.07373790442943573
2_amr,2008,0.1839754283428192
4_eur,2008,0.21630093455314636
1_afr,2008,0.03968435153365135
5_emr,2009,0.09438122063875198
1_afr,2009,0.04212287813425064
6_wpr,2009,0.12778331339359283
4_eur,2009,0.23460714519023895
2_amr,2009,0.18680819869041443
3_sear,2009,0.07514934986829758
6_wpr,2010,0.13161343336105347
4_eur,2010,0.22868239879608154
1_afr,2010,0.044348567724227905
3_sear,2010,0.07770848274230957
2_amr,2010,0.14723284542560577
5_emr,2010,0.09673693776130676
1_afr,2011,0.04595138132572174
4_eur,2011,0.2306414246559143
5_emr,2011,0.09456640481948853
3_sear,2011,0.07887668907642365
2_amr,2011,0.18403419852256775
6_wpr,2011,0.13942068815231323
2_amr,2012,0.18929757177829742
6_wpr,2012,0.1447925716638565
5_emr,2012,0.09851877391338348
3_sear,2012,0.08174899220466614
1_afr,2012,0.0485374741256237
4_eur,2012,0.23832839727401733
1_afr,2013,0.05000634863972664
5_emr,2013,0.10681887716054916
2_amr,2013,0.18858850002288818
4_eur,2013,0.22558236122131348
3_sear,2013,0.08385758101940155
6_wpr,2013,0.1435995250940323
2_amr,2014,0.18734848499298096
5_emr,2014,0.10668651759624481
3_sear,2014,0.08346765488386154
4_eur,2014,0.22507303953170776
1_afr,2014,0.053678181022405624
6_wpr,2014,0.1414758265018463
2_amr,2015,0.18776006996631622
4_eur,2015,0.22201701998710632
6_wpr,2015,0.14634829759597778
1_afr,2015,0.0552653893828392
5_emr,2015,0.1093970239162445
3_sear,2015,0.08650800585746765
2_amr,2016,0.1895589381456375
1_afr,2016,0.05655117332935333
3_sear,2016,0.08851271122694016
5_emr,2016,0.11238809674978256
6_wpr,2016,0.14617036283016205
4_eur,2016,0.22563402354717255
1_afr,2017,0.05881136283278465
2_amr,2017,0.18899545073509216
4_eur,2017,0.22716905176639557
3_sear,2017,0.0898122638463974
5_emr,2017,0.1154215857386589
6_wpr,2017,0.14743226766586304
