region,year,rneo10
5_emr,2000,11.568108558654785
6_wpr,2000,5.300926685333252
1_afr,2000,12.025318145751953
2_amr,2000,5.16472864151001
3_sear,2000,12.865779876708984
4_eur,2000,4.133693218231201
5_emr,2001,11.38486385345459
2_amr,2001,4.922209739685059
3_sear,2001,12.600380897521973
6_wpr,2001,5.122543811798096
1_afr,2001,11.66915225982666
4_eur,2001,3.9445314407348633
5_emr,2002,11.199170112609863
3_sear,2002,12.34634780883789
4_eur,2002,3.7517359256744385
1_afr,2002,11.301976203918457
6_wpr,2002,4.9327616691589355
2_amr,2002,4.62870454788208
6_wpr,2003,4.708003044128418
4_eur,2003,3.5400338172912598
3_sear,2003,12.105732917785645
1_afr,2003,10.960982322692871
5_emr,2003,11.04192066192627
2_amr,2003,4.429307460784912
4_eur,2004,3.391895055770874
5_emr,2004,10.898714065551758
6_wpr,2004,4.478121757507324
1_afr,2004,10.631308555603027
3_sear,2004,11.887471199035645
2_amr,2004,4.1147003173828125
4_eur,2005,3.1863532066345215
2_amr,2005,4.004505157470703
6_wpr,2005,4.267058849334717
5_emr,2005,10.77464771270752
3_sear,2005,11.67076301574707
1_afr,2005,10.32101058959961
1_afr,2006,10.036900520324707
2_amr,2006,3.7405524253845215
5_emr,2006,10.677769660949707
4_eur,2006,3.0154216289520264
3_sear,2006,11.482565879821777
6_wpr,2006,4.034593105316162
5_emr,2007,10.604674339294434
1_afr,2007,9.755035400390625
6_wpr,2007,3.805694103240967
2_amr,2007,3.6162500381469727
3_sear,2007,11.30878734588623
4_eur,2007,2.838648557662964
5_emr,2008,10.498180389404297
6_wpr,2008,3.525698184967041
3_sear,2008,11.136279106140137
2_amr,2008,3.519137144088745
4_eur,2008,2.679891586303711
1_afr,2008,9.48342514038086
5_emr,2009,10.427254676818848
1_afr,2009,9.25594425201416
6_wpr,2009,3.274962902069092
4_eur,2009,2.5621190071105957
2_amr,2009,3.3940956592559814
3_sear,2009,10.942007064819336
6_wpr,2010,3.0637781620025635
4_eur,2010,2.4497058391571045
1_afr,2010,9.12050724029541
3_sear,2010,10.744843482971191
2_amr,2010,3.291718006134033
5_emr,2010,10.408672332763672
1_afr,2011,9.0072603225708
4_eur,2011,2.291226387023926
5_emr,2011,10.403782844543457
3_sear,2011,10.536520957946777
2_amr,2011,3.167450428009033
6_wpr,2011,2.8479247093200684
2_amr,2012,3.071652412414551
6_wpr,2012,2.6671035289764404
5_emr,2012,10.337828636169434
3_sear,2012,10.320886611938477
1_afr,2012,8.883810043334961
4_eur,2012,2.231415033340454
1_afr,2013,8.712176322937012
5_emr,2013,10.20578384399414
2_amr,2013,3.018735408782959
4_eur,2013,2.1557974815368652
3_sear,2013,10.088257789611816
6_wpr,2013,2.498636245727539
2_amr,2014,2.9484822750091553
5_emr,2014,9.978028297424316
3_sear,2014,9.837575912475586
4_eur,2014,2.028196334838867
1_afr,2014,8.470907211303711
6_wpr,2014,2.3396542072296143
2_amr,2015,2.858597993850708
4_eur,2015,1.939163327217102
6_wpr,2015,2.205437660217285
1_afr,2015,8.236628532409668
5_emr,2015,9.763465881347656
3_sear,2015,9.552786827087402
2_amr,2016,2.888064384460449
1_afr,2016,7.994479179382324
3_sear,2016,9.15980052947998
5_emr,2016,9.537312507629395
6_wpr,2016,2.0969481468200684
4_eur,2016,1.839422583580017
1_afr,2017,7.826139450073242
2_amr,2017,2.8115222454071045
4_eur,2017,1.7484958171844482
3_sear,2017,8.806923866271973
5_emr,2017,9.334271430969238
6_wpr,2017,2.0069684982299805
