country,year,rpost10
afg,2000,1.6969609260559082
afg,2001,1.687157154083252
afg,2002,1.6645724773406982
afg,2003,1.6162934303283691
afg,2004,1.573994517326355
afg,2005,1.5348856449127197
afg,2006,1.4928832054138184
afg,2007,1.4567580223083496
afg,2008,1.436063289642334
afg,2009,1.4273955821990967
afg,2010,1.4242630004882812
afg,2011,1.3788251876831055
afg,2012,1.3079464435577393
afg,2013,1.200339436531067
afg,2014,1.178375005722046
afg,2015,1.1450049877166748
afg,2016,1.0817303657531738
afg,2017,1.0315967798233032
ago,2000,2.507199764251709
ago,2001,2.472632884979248
ago,2002,2.4560482501983643
ago,2003,2.3809354305267334
ago,2004,2.3056206703186035
ago,2005,2.2639071941375732
ago,2006,2.2264363765716553
ago,2007,2.1958208084106445
ago,2008,2.1306405067443848
ago,2009,2.0360991954803467
ago,2010,1.9287370443344116
ago,2011,1.8100696802139282
ago,2012,1.7013628482818604
ago,2013,1.614583134651184
ago,2014,1.5943619012832642
ago,2015,1.542175531387329
ago,2016,1.4591740369796753
ago,2017,1.3850905895233154
alb,2000,0.20955859124660492
alb,2001,0.19037647545337677
alb,2002,0.1747826337814331
alb,2003,0.1627625972032547
alb,2004,0.1498354971408844
alb,2005,0.13673584163188934
alb,2006,0.125616654753685
alb,2007,0.11539668589830399
alb,2008,0.10485926270484924
alb,2009,0.14627277851104736
alb,2010,0.1332264095544815
alb,2011,0.12186609208583832
alb,2012,0.1127527579665184
alb,2013,0.11597395688295364
alb,2014,0.11658824235200882
alb,2015,0.1045384407043457
alb,2016,0.09282781183719635
alb,2017,0.08463460952043533
and,2000,0.90118807554245
and,2001,1.3230129480361938
and,2002,1.2940666675567627
and,2003,0.8450930714607239
and,2004,0.8297334909439087
and,2005,0.8172984719276428
and,2006,0.8103049397468567
and,2007,0.8093928098678589
and,2008,0.8165308833122253
and,2009,0.8282316327095032
and,2010,0.8443841934204102
and,2011,0.577631950378418
and,2012,0.2982848584651947
and,2013,0.9298000931739807
and,2014,1.358563780784607
and,2015,1.0162601470947266
and,2016,0.5324813723564148
and,2017,0.557413637638092
are,2000,0.2826595604419708
are,2001,0.27117428183555603
are,2002,0.25950193405151367
are,2003,0.24787753820419312
are,2004,0.23634009063243866
are,2005,0.2277686595916748
are,2006,0.21873794496059418
are,2007,0.21565450727939606
are,2008,0.21740210056304932
are,2009,0.2226438671350479
are,2010,0.22813205420970917
are,2011,0.23749761283397675
are,2012,0.24371640384197235
are,2013,0.25423404574394226
are,2014,0.2655063569545746
are,2015,0.27605682611465454
are,2016,0.28659406304359436
are,2017,0.2839811146259308
arg,2000,0.43267622590065
arg,2001,0.3525003492832184
arg,2002,0.3885548412799835
arg,2003,0.3734431564807892
arg,2004,0.374077171087265
arg,2005,0.42603451013565063
arg,2006,0.3931248188018799
arg,2007,0.3817501962184906
arg,2008,0.38734114170074463
arg,2009,0.383137971162796
arg,2010,0.35032230615615845
arg,2011,0.45072081685066223
arg,2012,0.32717204093933105
arg,2013,0.2832590937614441
arg,2014,0.2850302755832672
arg,2015,0.26232287287712097
arg,2016,0.2785584628582001
arg,2017,0.2590198516845703
arm,2000,0.4102661609649658
arm,2001,0.4002668261528015
arm,2002,0.3803190588951111
arm,2003,0.3574495017528534
arm,2004,0.3339410424232483
arm,2005,0.3114640712738037
arm,2006,0.29667240381240845
arm,2007,0.2909105122089386
arm,2008,0.2925087809562683
arm,2009,0.2992101311683655
arm,2010,0.36759912967681885
arm,2011,0.4578394591808319
arm,2012,0.4471625089645386
arm,2013,0.4370260238647461
arm,2014,0.45022767782211304
arm,2015,0.45712020993232727
arm,2016,0.4476567506790161
arm,2017,0.4250062108039856
atg,2000,0.5991373062133789
atg,2001,0.4098367989063263
atg,2002,0.3811405599117279
atg,2003,0.2243960052728653
atg,2004,0.20853151381015778
atg,2005,0.5173772573471069
atg,2006,0.3488728702068329
atg,2007,0.31289297342300415
atg,2008,0.0
atg,2009,0.04230455681681633
atg,2010,0.11765047907829285
atg,2011,0.12355442345142365
atg,2012,0.20566795766353607
atg,2013,0.30104702711105347
atg,2014,0.31590592861175537
atg,2015,0.16850711405277252
atg,2016,0.05072658881545067
atg,2017,0.07595085352659225
aus,2000,0.2671060562133789
aus,2001,0.2484361231327057
aus,2002,0.16368503868579865
aus,2003,0.08883105963468552
aus,2004,0.12109161168336868
aus,2005,0.13911409676074982
aus,2006,0.07637804746627808
aus,2007,0.08976602554321289
aus,2008,0.0725943073630333
aus,2009,0.1002451553940773
aus,2010,0.1099679097533226
aus,2011,0.1766473799943924
aus,2012,0.08097401261329651
aus,2013,0.0823168084025383
aus,2014,0.11575565487146378
aus,2015,0.084492988884449
aus,2016,0.08506350964307785
aus,2017,0.08160626143217087
aut,2000,0.06894254684448242
aut,2001,0.1748293787240982
aut,2002,0.3859104812145233
aut,2003,0.32529324293136597
aut,2004,0.3903176784515381
aut,2005,0.33736205101013184
aut,2006,0.33408480882644653
aut,2007,0.18701289594173431
aut,2008,0.15178628265857697
aut,2009,0.14174512028694153
aut,2010,0.21641768515110016
aut,2011,0.08698002249002457
aut,2012,0.1630769670009613
aut,2013,0.12178750336170197
aut,2014,0.1106286495923996
aut,2015,0.051571402698755264
aut,2016,0.10665183514356613
aut,2017,0.06557182967662811
aze,2000,0.9649481177330017
aze,2001,0.8753225207328796
aze,2002,0.787530243396759
aze,2003,0.7141797542572021
aze,2004,0.6523764729499817
aze,2005,0.5977643728256226
aze,2006,0.5518011450767517
aze,2007,0.5116561651229858
aze,2008,0.47257062792778015
aze,2009,0.4414795935153961
aze,2010,0.4176655113697052
aze,2011,0.41122573614120483
aze,2012,0.40794557332992554
aze,2013,0.40129920840263367
aze,2014,0.4147028923034668
aze,2015,0.4094252288341522
aze,2016,0.394106388092041
aze,2017,0.37801286578178406
bdi,2000,1.7126119136810303
bdi,2001,1.6678048372268677
bdi,2002,1.615599274635315
bdi,2003,1.6869548559188843
bdi,2004,1.7228790521621704
bdi,2005,1.6853053569793701
bdi,2006,1.6846939325332642
bdi,2007,1.5957119464874268
bdi,2008,1.494930386543274
bdi,2009,1.4072834253311157
bdi,2010,1.3282278776168823
bdi,2011,1.27335524559021
bdi,2012,1.3116947412490845
bdi,2013,1.2273153066635132
bdi,2014,1.1697359085083008
