country,year,ufive11
afg,2000,16274.359375
afg,2001,16803.720703125
afg,2002,17432.583984375
afg,2003,18209.17578125
afg,2004,18863.84765625
afg,2005,18834.125
afg,2006,18405.833984375
afg,2007,17817.20703125
afg,2008,17184.44921875
afg,2009,16515.330078125
afg,2010,15680.169921875
afg,2011,14880.3251953125
afg,2012,14225.0966796875
afg,2013,13788.9326171875
afg,2014,13428.4462890625
afg,2015,13071.2578125
afg,2016,12679.34375
afg,2017,12378.6552734375
ago,2000,15066.5830078125
ago,2001,15130.35546875
ago,2002,15255.8935546875
ago,2003,15402.6865234375
ago,2004,15508.09765625
ago,2005,15453.103515625
ago,2006,15275.015625
ago,2007,15042.123046875
ago,2008,14750.9638671875
ago,2009,14464.822265625
ago,2010,14146.8076171875
ago,2011,13831.5634765625
ago,2012,13542.53125
ago,2013,13330.1845703125
ago,2014,13259.134765625
ago,2015,13201.5771484375
ago,2016,13198.19921875
ago,2017,13121.0576171875
alb,2000,76.43534088134766
alb,2001,69.20331573486328
alb,2002,62.459495544433594
alb,2003,56.079505920410156
alb,2004,50.31848907470703
alb,2005,45.44682693481445
alb,2006,41.2568359375
alb,2007,37.58320617675781
alb,2008,34.45981979370117
alb,2009,32.518009185791016
alb,2010,30.23630142211914
alb,2011,28.399030685424805
alb,2012,27.0960750579834
alb,2013,26.523574829101562
alb,2014,26.59107780456543
alb,2015,26.84563446044922
alb,2016,26.982906341552734
alb,2017,26.83958625793457
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,50.65242385864258
are,2001,50.92732620239258
are,2002,51.85823059082031
are,2003,53.02811813354492
are,2004,54.3177375793457
are,2005,55.59286117553711
are,2006,56.83036804199219
are,2007,58.10205841064453
are,2008,59.222835540771484
are,2009,60.045291900634766
are,2010,60.492122650146484
are,2011,60.729915618896484
are,2012,61.26542282104492
are,2013,61.876651763916016
are,2014,62.89275360107422
are,2015,63.99436950683594
are,2016,64.73316955566406
are,2017,65.19641876220703
arg,2000,845.6600341796875
arg,2001,726.5023803710938
arg,2002,779.9649047851562
arg,2003,674.1101684570312
arg,2004,647.4832763671875
arg,2005,591.2697143554688
arg,2006,501.7223815917969
arg,2007,530.9182739257812
arg,2008,508.9716796875
arg,2009,503.6024169921875
arg,2010,541.8922729492188
arg,2011,428.46990966796875
arg,2012,405.4725646972656
arg,2013,442.20947265625
arg,2014,437.5376892089844
arg,2015,409.0997619628906
arg,2016,372.4108581542969
arg,2017,355.1192321777344
arm,2000,84.00639343261719
arm,2001,78.7436294555664
arm,2002,74.90281677246094
arm,2003,71.7190170288086
arm,2004,68.89712524414062
arm,2005,66.27635192871094
arm,2006,63.488800048828125
arm,2007,60.70391082763672
arm,2008,57.813201904296875
arm,2009,54.96685791015625
arm,2010,52.51441192626953
arm,2011,50.19490051269531
arm,2012,46.926692962646484
arm,2013,43.6961555480957
arm,2014,41.01182556152344
arm,2015,38.369529724121094
arm,2016,35.595008850097656
arm,2017,33.09988021850586
atg,2000,5.3597412109375
atg,2001,3.9092905521392822
atg,2002,1.518631100654602
atg,2003,1.9167841672897339
atg,2004,1.364141583442688
atg,2005,1.859006643295288
atg,2006,1.3956170082092285
atg,2007,1.8647875785827637
atg,2008,2.0860564708709717
atg,2009,2.982142448425293
atg,2010,3.7243590354919434
atg,2011,2.64296293258667
atg,2012,2.40901780128479
atg,2013,1.378787875175476
atg,2014,1.0694445371627808
atg,2015,0.6184413433074951
atg,2016,0.9434606432914734
atg,2017,0.8402777910232544
aus,2000,152.21432495117188
aus,2001,138.12164306640625
aus,2002,175.30300903320312
aus,2003,161.51429748535156
aus,2004,140.9551239013672
aus,2005,139.0729217529297
aus,2006,138.45480346679688
aus,2007,152.44833374023438
aus,2008,151.68032836914062
aus,2009,154.6384735107422
aus,2010,140.05374145507812
aus,2011,155.0917205810547
aus,2012,145.36471557617188
aus,2013,137.96646118164062
aus,2014,136.4441375732422
aus,2015,127.52983856201172
aus,2016,126.6669692993164
aus,2017,122.96583557128906
aut,2000,29.40939712524414
aut,2001,32.357566833496094
aut,2002,7.781395435333252
aut,2003,14.390621185302734
aut,2004,20.651559829711914
aut,2005,18.307668685913086
aut,2006,7.073822021484375
aut,2007,20.46796417236328
aut,2008,31.371570587158203
aut,2009,19.56519317626953
aut,2010,19.64316749572754
aut,2011,32.87750244140625
