region,year,fpost6
5_emr,2000,0.06376610696315765
6_wpr,2000,0.021803777664899826
1_afr,2000,0.10654883831739426
2_amr,2000,8.062520464591216e-06
3_sear,2000,0.06966201215982437
4_eur,2000,0.0004902401706203818
5_emr,2001,0.0678071528673172
2_amr,2001,0.0
3_sear,2001,0.08277447521686554
6_wpr,2001,0.021136898547410965
1_afr,2001,0.09882768988609314
4_eur,2001,0.00045173714170232415
5_emr,2002,0.0635753720998764
3_sear,2002,0.07403736561536789
4_eur,2002,0.0006558315362781286
1_afr,2002,0.09716203063726425
6_wpr,2002,0.02200537919998169
2_amr,2002,1.3158671208657324e-05
6_wpr,2003,0.02198236621916294
4_eur,2003,0.0006260757800191641
3_sear,2003,0.08246991038322449
1_afr,2003,0.10849309712648392
5_emr,2003,0.07124257832765579
2_amr,2003,9.46226191445021e-06
4_eur,2004,0.0005616677808575332
5_emr,2004,0.055777743458747864
6_wpr,2004,0.020150894299149513
1_afr,2004,0.05035323277115822
3_sear,2004,0.09923507273197174
2_amr,2004,0.0
4_eur,2005,0.0007959117647260427
2_amr,2005,1.0619591193972155e-05
6_wpr,2005,0.020713159814476967
5_emr,2005,0.040558427572250366
3_sear,2005,0.0769524797797203
1_afr,2005,0.08502946048974991
1_afr,2006,0.0307401604950428
2_amr,2006,0.0
5_emr,2006,0.03505895659327507
4_eur,2006,0.0008576677646487951
3_sear,2006,0.09864474833011627
6_wpr,2006,0.018156755715608597
5_emr,2007,0.023132478818297386
1_afr,2007,0.019798463210463524
6_wpr,2007,0.02271752431988716
2_amr,2007,0.0
3_sear,2007,0.06772588193416595
4_eur,2007,0.0006080541643314064
5_emr,2008,0.018056301400065422
6_wpr,2008,0.01954059675335884
3_sear,2008,0.06650939583778381
2_amr,2008,0.0
4_eur,2008,0.00036913613439537585
1_afr,2008,0.03245849162340164
5_emr,2009,0.022883595898747444
1_afr,2009,0.029042476788163185
6_wpr,2009,0.015301820822060108
4_eur,2009,0.0003400979330763221
2_amr,2009,0.0
3_sear,2009,0.08483052998781204
6_wpr,2010,0.011594314128160477
4_eur,2010,0.000689603912178427
1_afr,2010,0.028274357318878174
3_sear,2010,0.06684429943561554
2_amr,2010,0.0
5_emr,2010,0.023723464459180832
1_afr,2011,0.04478463903069496
4_eur,2011,0.0006723927799612284
5_emr,2011,0.07553315162658691
3_sear,2011,0.07214134186506271
2_amr,2011,0.0
6_wpr,2011,0.008281880989670753
2_amr,2012,0.0
6_wpr,2012,0.004949378315359354
5_emr,2012,0.06223088875412941
3_sear,2012,0.05070475861430168
1_afr,2012,0.03203996270895004
4_eur,2012,0.0006636501639150083
1_afr,2013,0.050692711025476456
5_emr,2013,0.04661497101187706
2_amr,2013,1.3201964065956417e-05
4_eur,2013,0.000679764780215919
3_sear,2013,0.040021661669015884
6_wpr,2013,0.006930272560566664
2_amr,2014,0.0
5_emr,2014,0.07301803678274155
3_sear,2014,0.06123770400881767
4_eur,2014,0.0006705474806949496
1_afr,2014,0.03205789253115654
6_wpr,2014,0.028814639896154404
2_amr,2015,0.0
4_eur,2015,0.000754368316847831
6_wpr,2015,0.010824978351593018
1_afr,2015,0.04005848243832588
5_emr,2015,0.06416511535644531
3_sear,2015,0.06422968953847885
2_amr,2016,0.0
1_afr,2016,0.05183412507176399
3_sear,2016,0.05194978788495064
5_emr,2016,0.05545420944690704
6_wpr,2016,0.00903546903282404
4_eur,2016,0.0007644637953490019
1_afr,2017,0.026080753654241562
2_amr,2017,0.0
4_eur,2017,0.0007804722990840673
3_sear,2017,0.05009857937693596
5_emr,2017,0.05289741978049278
6_wpr,2017,0.006883918307721615
