region,year,fneo11
5_emr,2000,0.25681862235069275
6_wpr,2000,0.27093157172203064
1_afr,2000,0.30804041028022766
2_amr,2000,0.1636832356452942
3_sear,2000,0.2578850984573364
4_eur,2000,0.15996673703193665
5_emr,2001,0.25568655133247375
2_amr,2001,0.1620529592037201
3_sear,2001,0.2556750178337097
6_wpr,2001,0.270913690328598
1_afr,2001,0.3099367618560791
4_eur,2001,0.15901754796504974
5_emr,2002,0.25454819202423096
3_sear,2002,0.25308331847190857
4_eur,2002,0.15941596031188965
1_afr,2002,0.31136971712112427
6_wpr,2002,0.2665523886680603
2_amr,2002,0.1623992919921875
6_wpr,2003,0.2605925500392914
4_eur,2003,0.15873925387859344
3_sear,2003,0.25030258297920227
1_afr,2003,0.3118992745876312
5_emr,2003,0.2536429464817047
2_amr,2003,0.15812934935092926
4_eur,2004,0.158432736992836
5_emr,2004,0.2525213956832886
6_wpr,2004,0.2513262629508972
1_afr,2004,0.31168925762176514
3_sear,2004,0.24734704196453094
2_amr,2004,0.15954312682151794
4_eur,2005,0.15969595313072205
2_amr,2005,0.1562994122505188
6_wpr,2005,0.24439941346645355
5_emr,2005,0.2502921521663666
3_sear,2005,0.2443472295999527
1_afr,2005,0.3109019696712494
1_afr,2006,0.3098096251487732
2_amr,2006,0.15718603134155273
5_emr,2006,0.24740056693553925
4_eur,2006,0.1615479588508606
3_sear,2006,0.24106521904468536
6_wpr,2006,0.24532683193683624
5_emr,2007,0.244656503200531
1_afr,2007,0.30805084109306335
6_wpr,2007,0.24560058116912842
2_amr,2007,0.15624672174453735
3_sear,2007,0.23739606142044067
4_eur,2007,0.16325773298740387
5_emr,2008,0.2421535700559616
6_wpr,2008,0.24475827813148499
3_sear,2008,0.23324064910411835
2_amr,2008,0.15509219467639923
4_eur,2008,0.1644754558801651
1_afr,2008,0.30640482902526855
5_emr,2009,0.23956796526908875
1_afr,2009,0.3047108054161072
6_wpr,2009,0.2445138394832611
4_eur,2009,0.16905401647090912
2_amr,2009,0.1526733934879303
3_sear,2009,0.22851742804050446
6_wpr,2010,0.24227117002010345
4_eur,2010,0.16545900702476501
1_afr,2010,0.3028137683868408
3_sear,2010,0.22340092062950134
2_amr,2010,0.15101288259029388
5_emr,2010,0.23627787828445435
1_afr,2011,0.30127617716789246
4_eur,2011,0.16319960355758667
5_emr,2011,0.23344728350639343
3_sear,2011,0.21812021732330322
2_amr,2011,0.14909276366233826
6_wpr,2011,0.23932425677776337
2_amr,2012,0.14604216814041138
6_wpr,2012,0.2389058768749237
5_emr,2012,0.23118115961551666
3_sear,2012,0.21286442875862122
1_afr,2012,0.29958927631378174
4_eur,2012,0.15902572870254517
1_afr,2013,0.2981976270675659
5_emr,2013,0.2300765961408615
2_amr,2013,0.14567430317401886
4_eur,2013,0.15784215927124023
3_sear,2013,0.20765025913715363
6_wpr,2013,0.24068273603916168
2_amr,2014,0.14594095945358276
5_emr,2014,0.22951211035251617
3_sear,2014,0.2025667279958725
4_eur,2014,0.1551048755645752
1_afr,2014,0.29701995849609375
6_wpr,2014,0.2444358915090561
2_amr,2015,0.1460900455713272
4_eur,2015,0.15539546310901642
6_wpr,2015,0.2476125955581665
1_afr,2015,0.29620444774627686
5_emr,2015,0.2292463332414627
3_sear,2015,0.1978822946548462
2_amr,2016,0.14560256898403168
1_afr,2016,0.2955974042415619
3_sear,2016,0.19758981466293335
5_emr,2016,0.228742316365242
6_wpr,2016,0.2459934800863266
4_eur,2016,0.1550789475440979
1_afr,2017,0.295697957277298
2_amr,2017,0.145467147231102
4_eur,2017,0.15544787049293518
3_sear,2017,0.19757965207099915
5_emr,2017,0.22911924123764038
6_wpr,2017,0.2448524534702301
