country,year,fufive9
afg,2000,0.18053224682807922
afg,2001,0.17738090455532074
afg,2002,0.18884897232055664
afg,2003,0.2012205421924591
afg,2004,0.20204372704029083
afg,2005,0.1988987773656845
afg,2006,0.1900215744972229
afg,2007,0.19535958766937256
afg,2008,0.1903080940246582
afg,2009,0.17944122850894928
afg,2010,0.17600388824939728
afg,2011,0.1713264137506485
afg,2012,0.16998407244682312
afg,2013,0.1744668334722519
afg,2014,0.16181695461273193
afg,2015,0.15247777104377747
afg,2016,0.15200407803058624
afg,2017,0.1492488831281662
ago,2000,0.20956051349639893
ago,2001,0.2040642648935318
ago,2002,0.20681647956371307
ago,2003,0.21428704261779785
ago,2004,0.21908721327781677
ago,2005,0.21807761490345
ago,2006,0.21471251547336578
ago,2007,0.21107183396816254
ago,2008,0.20798659324645996
ago,2009,0.20459400117397308
ago,2010,0.2062186747789383
ago,2011,0.20413744449615479
ago,2012,0.20005767047405243
ago,2013,0.19042780995368958
ago,2014,0.17358137667179108
ago,2015,0.1782689392566681
ago,2016,0.17559519410133362
ago,2017,0.17341873049736023
alb,2000,0.20407012104988098
alb,2001,0.19515584409236908
alb,2002,0.18718233704566956
alb,2003,0.18030548095703125
alb,2004,0.17336642742156982
alb,2005,0.1658584028482437
alb,2006,0.1580701619386673
alb,2007,0.15095041692256927
alb,2008,0.14338043332099915
alb,2009,0.12898914515972137
alb,2010,0.12271276116371155
alb,2011,0.11702783405780792
alb,2012,0.11184634268283844
alb,2013,0.10678872466087341
alb,2014,0.10117162019014359
alb,2015,0.09646357595920563
alb,2016,0.09126721322536469
alb,2017,0.08935398608446121
and,2000,0.0052335490472614765
and,2001,0.007284470368176699
and,2002,0.006576636340469122
and,2003,0.0051161907613277435
and,2004,0.004301909822970629
and,2005,0.003624505363404751
and,2006,0.0029869957361370325
and,2007,0.00246546627022326
and,2008,0.0019101145444437861
and,2009,0.0013339957222342491
and,2010,0.0007041138014756143
and,2011,0.00024540131562389433
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.05365825444459915
are,2001,0.05218912288546562
are,2002,0.05005180835723877
are,2003,0.048218198120594025
are,2004,0.04712824150919914
