country,year,fpost11
afg,2000,0.009496747516095638
afg,2001,0.009082123637199402
afg,2002,0.010162186808884144
afg,2003,0.011957052163779736
afg,2004,0.012234670110046864
afg,2005,0.011942514218389988
afg,2006,0.010969159193336964
afg,2007,0.012089665979146957
afg,2008,0.012228323146700859
afg,2009,0.01191063690930605
afg,2010,0.011789399199187756
afg,2011,0.011571566574275494
afg,2012,0.01170217152684927
afg,2013,0.013746332377195358
afg,2014,0.014755104668438435
afg,2015,0.015207846648991108
afg,2016,0.01574615389108658
afg,2017,0.015375320799648762
ago,2000,0.017079416662454605
ago,2001,0.016505861654877663
ago,2002,0.017045825719833374
ago,2003,0.0181747879832983
ago,2004,0.019034944474697113
ago,2005,0.01942133717238903
ago,2006,0.02001834660768509
ago,2007,0.02101483754813671
ago,2008,0.021761631593108177
ago,2009,0.02204090729355812
ago,2010,0.02284633368253708
ago,2011,0.022980406880378723
ago,2012,0.02289467304944992
ago,2013,0.022455725818872452
ago,2014,0.022939719259738922
ago,2015,0.02573869377374649
ago,2016,0.025870036333799362
ago,2017,0.02595030702650547
alb,2000,0.0058835214003920555
alb,2001,0.006104040890932083
alb,2002,0.006354926619678736
alb,2003,0.006315260194242001
alb,2004,0.006351491902023554
alb,2005,0.006457243114709854
alb,2006,0.006498794537037611
alb,2007,0.00648691738024354
alb,2008,0.00644037825986743
alb,2009,0.009807621128857136
alb,2010,0.009795889258384705
alb,2011,0.009869874455034733
alb,2012,0.010096194222569466
alb,2013,0.01164432242512703
alb,2014,0.013340055011212826
alb,2015,0.013937154784798622
alb,2016,0.014229360036551952
alb,2017,0.014250689186155796
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.019033759832382202
are,2001,0.019187534227967262
are,2002,0.01952258124947548
are,2003,0.019650552421808243
are,2004,0.019777052104473114
are,2005,0.020087813958525658
are,2006,0.020065180957317352
are,2007,0.020124401897192
are,2008,0.020525306463241577
are,2009,0.02158215641975403
are,2010,0.022529657930135727
are,2011,0.023671193048357964
are,2012,0.02445070445537567
are,2013,0.025242725387215614
are,2014,0.025661636143922806
are,2015,0.02584671787917614
are,2016,0.025994956493377686
are,2017,0.0264432430267334
arg,2000,0.012326901778578758
arg,2001,0.008260897360742092
arg,2002,0.009336809627711773
arg,2003,0.004991726018488407
arg,2004,0.006448913831263781
arg,2005,0.008220584131777287
arg,2006,0.007860900834202766
arg,2007,0.007274897303432226
arg,2008,0.00909716822206974
arg,2009,0.01009673997759819
arg,2010,0.020654624328017235
arg,2011,0.008325784467160702
arg,2012,0.004098221659660339
arg,2013,0.010476402938365936
arg,2014,0.008591514080762863
arg,2015,0.012198345735669136
arg,2016,0.008858591318130493
arg,2017,0.009876194410026073
arm,2000,0.006856884341686964
arm,2001,0.007264400832355022
arm,2002,0.007447915151715279
arm,2003,0.0074983322992920876
arm,2004,0.007430545520037413
arm,2005,0.007337054703384638
arm,2006,0.007330393884330988
arm,2007,0.00751490006223321
arm,2008,0.00790980365127325
arm,2009,0.008456147275865078
arm,2010,0.010840457864105701
arm,2011,0.014039005152881145
arm,2012,0.014361055567860603
arm,2013,0.014622568152844906
arm,2014,0.015770645812153816
arm,2015,0.016810469329357147
arm,2016,0.01721283793449402
arm,2017,0.017145054414868355
atg,2000,0.09262435138225555
atg,2001,0.0638788715004921
atg,2002,0.11282467097043991
atg,2003,0.12947289645671844
atg,2004,0.1346518099308014
atg,2005,0.044651810079813004
atg,2006,0.0
atg,2007,0.0
atg,2008,0.0
atg,2009,0.0
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,0.01727161929011345
aus,2001,0.011058462783694267
aus,2002,0.035346727818250656
aus,2003,0.014560099691152573
aus,2004,0.016597744077444077
aus,2005,0.01803716830909252
aus,2006,0.022753609344363213
aus,2007,0.012042775750160217
aus,2008,0.027703184634447098
aus,2009,0.011638641357421875
aus,2010,0.017831522971391678
aus,2011,0.01775866188108921
aus,2012,0.01824391633272171
aus,2013,0.013718831352889538
aus,2014,0.021741578355431557
aus,2015,0.012896648608148098
aus,2016,0.01613807864487171
aus,2017,0.01613807864487171
aut,2000,0.027867646887898445
aut,2001,0.04604916647076607
aut,2002,0.0
aut,2003,0.005982906091958284
aut,2004,0.0433669351041317
aut,2005,0.02302900142967701
aut,2006,0.016707172617316246
aut,2007,0.01875619776546955
aut,2008,0.03343334421515465
aut,2009,0.037708282470703125
aut,2010,0.024425411596894264
aut,2011,0.04203812777996063
aut,2012,0.011242596432566643
aut,2013,0.010382620617747307
aut,2014,0.032900433987379074
aut,2015,0.0
aut,2016,0.012509606778621674
aut,2017,0.0
aze,2000,0.027781939134001732
aze,2001,0.02822728268802166
aze,2002,0.028556454926729202
aze,2003,0.028941133990883827
aze,2004,0.029346324503421783
aze,2005,0.029736898839473724
aze,2006,0.030222782865166664
aze,2007,0.030857808887958527
aze,2008,0.031248552724719048
aze,2009,0.03166712448000908
aze,2010,0.032326020300388336
aze,2011,0.03335775062441826
aze,2012,0.03453586995601654
aze,2013,0.03541610762476921
aze,2014,0.03799068182706833
aze,2015,0.03930608183145523
