region,year,fufive9
5_emr,2000,0.18989458680152893
6_wpr,2000,0.19941923022270203
1_afr,2000,0.16008634865283966
2_amr,2000,0.13475413620471954
3_sear,2000,0.19237622618675232
4_eur,2000,0.1387750208377838
5_emr,2001,0.1895773857831955
2_amr,2001,0.12926506996154785
3_sear,2001,0.18988381326198578
6_wpr,2001,0.1894771158695221
1_afr,2001,0.16005900502204895
4_eur,2001,0.13488270342350006
5_emr,2002,0.18957197666168213
3_sear,2002,0.1889365017414093
4_eur,2002,0.13085110485553741
1_afr,2002,0.15938504040241241
6_wpr,2002,0.18070074915885925
2_amr,2002,0.12632866203784943
6_wpr,2003,0.1743418574333191
4_eur,2003,0.1286310851573944
3_sear,2003,0.1866288185119629
1_afr,2003,0.15624117851257324
5_emr,2003,0.18912456929683685
2_amr,2003,0.12459801882505417
4_eur,2004,0.12465792894363403
5_emr,2004,0.19046305119991302
6_wpr,2004,0.16840305924415588
1_afr,2004,0.1630302369594574
3_sear,2004,0.18110056221485138
2_amr,2004,0.12426087260246277
4_eur,2005,0.12332487106323242
2_amr,2005,0.1192522719502449
6_wpr,2005,0.16196244955062866
5_emr,2005,0.19055694341659546
3_sear,2005,0.18434131145477295
1_afr,2005,0.15864473581314087
1_afr,2006,0.16731753945350647
2_amr,2006,0.11912662535905838
5_emr,2006,0.18988415598869324
4_eur,2006,0.1198403537273407
3_sear,2006,0.18044687807559967
6_wpr,2006,0.15801246464252472
5_emr,2007,0.1880413293838501
1_afr,2007,0.16912239789962769
6_wpr,2007,0.1546754240989685
2_amr,2007,0.11534491181373596
3_sear,2007,0.18108506500720978
4_eur,2007,0.1169649064540863
5_emr,2008,0.18479491770267487
6_wpr,2008,0.15443772077560425
3_sear,2008,0.1766403168439865
2_amr,2008,0.11259838938713074
4_eur,2008,0.11243212223052979
1_afr,2008,0.1671074628829956
5_emr,2009,0.17898549139499664
1_afr,2009,0.16884402930736542
6_wpr,2009,0.1523788422346115
4_eur,2009,0.1122882068157196
2_amr,2009,0.11414161324501038
3_sear,2009,0.17380380630493164
6_wpr,2010,0.14887617528438568
4_eur,2010,0.1059332862496376
1_afr,2010,0.17069415748119354
3_sear,2010,0.17230664193630219
2_amr,2010,0.09773202240467072
5_emr,2010,0.17441192269325256
1_afr,2011,0.16862216591835022
4_eur,2011,0.10298795253038406
5_emr,2011,0.16652412712574005
3_sear,2011,0.1691369265317917
2_amr,2011,0.11217641830444336
6_wpr,2011,0.1465849131345749
2_amr,2012,0.10798855125904083
6_wpr,2012,0.14408384263515472
5_emr,2012,0.16501541435718536
3_sear,2012,0.16788330674171448
1_afr,2012,0.16788984835147858
4_eur,2012,0.09978549182415009
1_afr,2013,0.1643211394548416
5_emr,2013,0.15630745887756348
2_amr,2013,0.10660102963447571
4_eur,2013,0.10121021419763565
3_sear,2013,0.1639694720506668
6_wpr,2013,0.1428268998861313
2_amr,2014,0.10268106311559677
5_emr,2014,0.14870721101760864
3_sear,2014,0.15859048068523407
4_eur,2014,0.09833089262247086
1_afr,2014,0.16496141254901886
6_wpr,2014,0.13904835283756256
2_amr,2015,0.09825292974710464
4_eur,2015,0.09755128622055054
6_wpr,2015,0.1376795470714569
1_afr,2015,0.158827006816864
5_emr,2015,0.146659716963768
3_sear,2015,0.1489490568637848
2_amr,2016,0.09835880994796753
1_afr,2016,0.15865807235240936
3_sear,2016,0.14638039469718933
5_emr,2016,0.1469547599554062
6_wpr,2016,0.13619087636470795
4_eur,2016,0.09360425919294357
1_afr,2017,0.1607545167207718
2_amr,2017,0.09867770969867706
4_eur,2017,0.09276385605335236
3_sear,2017,0.14394144713878632
5_emr,2017,0.14707595109939575
6_wpr,2017,0.13457559049129486
