country,year,fufive3
afg,2000,0.12386231869459152
afg,2001,0.11735814809799194
afg,2002,0.12024664878845215
afg,2003,0.12308541685342789
afg,2004,0.11866560578346252
afg,2005,0.11259343475103378
afg,2006,0.10392353683710098
afg,2007,0.10509217530488968
afg,2008,0.10257706791162491
afg,2009,0.09892574697732925
afg,2010,0.09775534272193909
afg,2011,0.09393051266670227
afg,2012,0.08981689810752869
afg,2013,0.08845579624176025
afg,2014,0.08764509856700897
afg,2015,0.08524143695831299
afg,2016,0.08197664469480515
afg,2017,0.07766930758953094
ago,2000,0.2016003429889679
ago,2001,0.18884477019309998
ago,2002,0.18400046229362488
ago,2003,0.18241450190544128
ago,2004,0.1778547167778015
ago,2005,0.17144793272018433
ago,2006,0.16567954421043396
ago,2007,0.16203759610652924
ago,2008,0.15619120001792908
ago,2009,0.14756664633750916
ago,2010,0.14147110283374786
ago,2011,0.1329421103000641
ago,2012,0.12402722984552383
ago,2013,0.1150541603565216
ago,2014,0.10837255418300629
ago,2015,0.1046624630689621
ago,2016,0.0980500727891922
ago,2017,0.0927792340517044
alb,2000,0.02944251336157322
alb,2001,0.02662762627005577
alb,2002,0.024316200986504555
alb,2003,0.02239159308373928
alb,2004,0.02058408409357071
alb,2005,0.018754931166768074
alb,2006,0.017012329772114754
alb,2007,0.015502388589084148
alb,2008,0.0141026945784688
alb,2009,0.011890033259987831
alb,2010,0.01089213415980339
alb,2011,0.010096306912600994
alb,2012,0.009381553158164024
alb,2013,0.008660325780510902
alb,2014,0.007852336391806602
alb,2015,0.007034119684249163
alb,2016,0.006246902514249086
alb,2017,0.005749029573053122
and,2000,0.000312648102408275
and,2001,0.0004012467397842556
and,2002,0.0003165150119457394
and,2003,0.0002132674417225644
and,2004,0.0001670064521022141
and,2005,0.00014985568122938275
and,2006,0.0001338535366812721
and,2007,0.00011067397281294689
and,2008,7.3375238571316e-05
and,2009,3.9669448597123846e-05
and,2010,1.6489690096932463e-05
and,2011,4.534384515864076e-06
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.007435930892825127
are,2001,0.007204159628599882
are,2002,0.006925040856003761
are,2003,0.006714418064802885
are,2004,0.006679457146674395
are,2005,0.006772321183234453
are,2006,0.007047844585031271
are,2007,0.007294918410480022
are,2008,0.007682787254452705
are,2009,0.0078876418992877
are,2010,0.007965371012687683
are,2011,0.00782445352524519
are,2012,0.007520248182117939
are,2013,0.007043086923658848
are,2014,0.006713502109050751
are,2015,0.006552537437528372
are,2016,0.006515560206025839
are,2017,0.006576015148311853
arg,2000,0.022098280489444733
arg,2001,0.023938264697790146
arg,2002,0.025069398805499077
arg,2003,0.01729278452694416
arg,2004,0.013955488801002502
arg,2005,0.016028450801968575
