region,year,rufive2
5_emr,2000,0.04323090240359306
6_wpr,2000,0.06334932148456573
1_afr,2000,7.83281946182251
2_amr,2000,0.19249749183654785
3_sear,2000,0.3632802367210388
4_eur,2000,0.05505358427762985
5_emr,2001,0.04663494601845741
2_amr,2001,0.1902247965335846
3_sear,2001,0.3479123115539551
6_wpr,2001,0.06918560713529587
1_afr,2001,7.8404622077941895
4_eur,2001,0.061774615198373795
5_emr,2002,0.049741342663764954
3_sear,2002,0.32852891087532043
4_eur,2002,0.06695444136857986
1_afr,2002,7.749982833862305
6_wpr,2002,0.07347983866930008
2_amr,2002,0.18552395701408386
6_wpr,2003,0.07630240172147751
4_eur,2003,0.07110379636287689
3_sear,2003,0.30567923188209534
1_afr,2003,7.562943458557129
5_emr,2003,0.05184485763311386
2_amr,2003,0.17920944094657898
4_eur,2004,0.0672074630856514
5_emr,2004,0.05332813039422035
6_wpr,2004,0.07741515338420868
1_afr,2004,7.278115272521973
3_sear,2004,0.2821734547615051
2_amr,2004,0.1696590781211853
4_eur,2005,0.06397581845521927
2_amr,2005,0.155634805560112
6_wpr,2005,0.07659777998924255
5_emr,2005,0.05475398525595665
3_sear,2005,0.25697609782218933
1_afr,2005,6.899895668029785
1_afr,2006,6.448947429656982
2_amr,2006,0.1452244520187378
5_emr,2006,0.05591560900211334
4_eur,2006,0.05840277671813965
3_sear,2006,0.23580516874790192
6_wpr,2006,0.07358743250370026
5_emr,2007,0.05763941630721092
1_afr,2007,5.845392227172852
6_wpr,2007,0.07355155795812607
2_amr,2007,0.1288369596004486
3_sear,2007,0.21519377827644348
4_eur,2007,0.058562278747558594
5_emr,2008,0.058597493916749954
6_wpr,2008,0.06427773088216782
3_sear,2008,0.19163361191749573
2_amr,2008,0.11154280602931976
4_eur,2008,0.04634806513786316
1_afr,2008,5.187880992889404
5_emr,2009,0.05882244557142258
1_afr,2009,4.535182952880859
6_wpr,2009,0.05055968835949898
4_eur,2009,0.035334501415491104
2_amr,2009,0.0944451168179512
3_sear,2009,0.17064590752124786
6_wpr,2010,0.03743717446923256
4_eur,2010,0.029747532680630684
1_afr,2010,4.070493698120117
3_sear,2010,0.1601729393005371
2_amr,2010,0.08712202310562134
5_emr,2010,0.05720510333776474
1_afr,2011,3.4845211505889893
4_eur,2011,0.029435589909553528
5_emr,2011,0.05866039916872978
3_sear,2011,0.1457921713590622
2_amr,2011,0.07790499180555344
6_wpr,2011,0.03153305873274803
2_amr,2012,0.06851176172494888
6_wpr,2012,0.027849802747368813
5_emr,2012,0.061171695590019226
3_sear,2012,0.13686738908290863
1_afr,2012,2.9760420322418213
4_eur,2012,0.030494987964630127
1_afr,2013,2.552602529525757
5_emr,2013,0.061976633965969086
2_amr,2013,0.05878566578030586
4_eur,2013,0.032658059149980545
3_sear,2013,0.13448035717010498
6_wpr,2013,0.027035830542445183
2_amr,2014,0.055455282330513
5_emr,2014,0.06397362798452377
3_sear,2014,0.12730039656162262
4_eur,2014,0.03367691859602928
1_afr,2014,2.3060269355773926
6_wpr,2014,0.02311575785279274
2_amr,2015,0.06178333982825279
4_eur,2015,0.037085749208927155
6_wpr,2015,0.021295610815286636
1_afr,2015,2.080411195755005
5_emr,2015,0.06328105181455612
3_sear,2015,0.12411924451589584
2_amr,2016,0.06408785283565521
1_afr,2016,1.889203429222107
3_sear,2016,0.11489447206258774
5_emr,2016,0.0649351179599762
6_wpr,2016,0.022844957187771797
4_eur,2016,0.04600346460938454
1_afr,2017,1.8418720960617065
2_amr,2017,0.06756823509931564
4_eur,2017,0.05669354647397995
3_sear,2017,0.10399163514375687
5_emr,2017,0.06571467220783234
6_wpr,2017,0.022500531747937202
