region,year,rpost11
5_emr,2000,0.757003664970398
6_wpr,2000,0.09998241811990738
1_afr,2000,1.3410996198654175
2_amr,2000,0.1721298098564148
3_sear,2000,0.41093042492866516
4_eur,2000,0.24953320622444153
5_emr,2001,0.7321139574050903
2_amr,2001,0.1665055751800537
3_sear,2001,0.40859588980674744
6_wpr,2001,0.09695415198802948
1_afr,2001,1.30501389503479
4_eur,2001,0.23516197502613068
5_emr,2002,0.7053323984146118
3_sear,2002,0.403618723154068
4_eur,2002,0.22154965996742249
1_afr,2002,1.2706780433654785
6_wpr,2002,0.0907461866736412
2_amr,2002,0.16502536833286285
6_wpr,2003,0.08873111754655838
4_eur,2003,0.20624768733978271
3_sear,2003,0.3998120129108429
1_afr,2003,1.225537896156311
5_emr,2003,0.685431718826294
2_amr,2003,0.15823404490947723
4_eur,2004,0.19242815673351288
5_emr,2004,0.6654158234596252
6_wpr,2004,0.08438824862241745
1_afr,2004,1.1900157928466797
3_sear,2004,0.39529553055763245
2_amr,2004,0.15905256569385529
4_eur,2005,0.18409934639930725
2_amr,2005,0.15548154711723328
6_wpr,2005,0.08433789014816284
5_emr,2005,0.6454018354415894
3_sear,2005,0.3890845477581024
1_afr,2005,1.154531478881836
1_afr,2006,1.1443443298339844
2_amr,2006,0.15791642665863037
5_emr,2006,0.6263241767883301
4_eur,2006,0.17772288620471954
3_sear,2006,0.3731580078601837
6_wpr,2006,0.086300328373909
5_emr,2007,0.6081489324569702
1_afr,2007,1.1279726028442383
6_wpr,2007,0.08509004861116409
2_amr,2007,0.1517631858587265
3_sear,2007,0.3560543358325958
4_eur,2007,0.17067693173885345
5_emr,2008,0.5933491587638855
6_wpr,2008,0.08426528424024582
3_sear,2008,0.33870431780815125
2_amr,2008,0.14609692990779877
4_eur,2008,0.16534827649593353
1_afr,2008,1.1099306344985962
5_emr,2009,0.5777801871299744
1_afr,2009,1.1100573539733887
6_wpr,2009,0.08204655349254608
4_eur,2009,0.15646620094776154
2_amr,2009,0.13781000673770905
3_sear,2009,0.32139772176742554
6_wpr,2010,0.08299874514341354
4_eur,2010,0.14688393473625183
1_afr,2010,1.105411171913147
3_sear,2010,0.30416956543922424
2_amr,2010,0.14331412315368652
5_emr,2010,0.5585561990737915
1_afr,2011,1.101610541343689
4_eur,2011,0.14420244097709656
5_emr,2011,0.544037401676178
3_sear,2011,0.2877222001552582
2_amr,2011,0.1357923448085785
6_wpr,2011,0.08516347408294678
2_amr,2012,0.13180693984031677
6_wpr,2012,0.0843401774764061
5_emr,2012,0.5308026075363159
3_sear,2012,0.2734168469905853
1_afr,2012,1.0852590799331665
4_eur,2012,0.14460889995098114
1_afr,2013,1.086248517036438
5_emr,2013,0.5455559492111206
2_amr,2013,0.12741565704345703
4_eur,2013,0.13786908984184265
3_sear,2013,0.26395294070243835
6_wpr,2013,0.08492887765169144
2_amr,2014,0.13166052103042603
5_emr,2014,0.5634962320327759
3_sear,2014,0.25307172536849976
4_eur,2014,0.13452638685703278
1_afr,2014,1.0968966484069824
6_wpr,2014,0.08668069541454315
2_amr,2015,0.13272543251514435
4_eur,2015,0.12768514454364777
6_wpr,2015,0.08902503550052643
1_afr,2015,1.089315414428711
5_emr,2015,0.5505455732345581
3_sear,2015,0.2496769279241562
2_amr,2016,0.12911902368068695
1_afr,2016,1.0761115550994873
3_sear,2016,0.23882652819156647
5_emr,2016,0.5416935682296753
6_wpr,2016,0.08836258202791214
4_eur,2016,0.12934553623199463
1_afr,2017,1.0412007570266724
2_amr,2017,0.12354445457458496
4_eur,2017,0.1214350163936615
3_sear,2017,0.22798804938793182
5_emr,2017,0.5294851660728455
6_wpr,2017,0.08798356354236603
