region,year,fufive10
5_emr,2000,0.15762954950332642
6_wpr,2000,0.15587709844112396
1_afr,2000,0.089731864631176
2_amr,2000,0.21063965559005737
3_sear,2000,0.1696821004152298
4_eur,2000,0.21140697598457336
5_emr,2001,0.15921899676322937
2_amr,2001,0.21119025349617004
3_sear,2001,0.1720348447561264
6_wpr,2001,0.16171808540821075
1_afr,2001,0.09027934074401855
4_eur,2001,0.21473345160484314
5_emr,2002,0.1615387201309204
3_sear,2002,0.17661762237548828
4_eur,2002,0.21772168576717377
1_afr,2002,0.09060314297676086
6_wpr,2002,0.16726456582546234
2_amr,2002,0.2095557302236557
6_wpr,2003,0.17212238907814026
4_eur,2003,0.2187788039445877
3_sear,2003,0.17978864908218384
1_afr,2003,0.0903332531452179
5_emr,2003,0.16315674781799316
2_amr,2003,0.21057948470115662
4_eur,2004,0.22319406270980835
5_emr,2004,0.16695454716682434
6_wpr,2004,0.1773364245891571
1_afr,2004,0.09544704854488373
3_sear,2004,0.18011167645454407
2_amr,2004,0.2060776650905609
4_eur,2005,0.2232849895954132
2_amr,2005,0.2101823091506958
6_wpr,2005,0.18244685232639313
5_emr,2005,0.17095032334327698
3_sear,2005,0.1892080307006836
1_afr,2005,0.09415602684020996
1_afr,2006,0.09967988729476929
2_amr,2006,0.20605628192424774
5_emr,2006,0.17472301423549652
4_eur,2006,0.22352038323879242
3_sear,2006,0.19216491281986237
6_wpr,2006,0.18597464263439178
5_emr,2007,0.17967526614665985
1_afr,2007,0.1022147610783577
6_wpr,2007,0.1877252757549286
2_amr,2007,0.20784340798854828
3_sear,2007,0.20110929012298584
4_eur,2007,0.22372590005397797
5_emr,2008,0.18372732400894165
6_wpr,2008,0.18650847673416138
3_sear,2008,0.205330029129982
2_amr,2008,0.21001096069812775
4_eur,2008,0.22356094419956207
1_afr,2008,0.10310984402894974
5_emr,2009,0.18744917213916779
1_afr,2009,0.1057538092136383
6_wpr,2009,0.18454740941524506
4_eur,2009,0.2224089652299881
2_amr,2009,0.20962542295455933
3_sear,2009,0.21188868582248688
6_wpr,2010,0.1838463544845581
4_eur,2010,0.22271518409252167
1_afr,2010,0.10900489240884781
3_sear,2010,0.2206498235464096
2_amr,2010,0.18483631312847137
5_emr,2010,0.19220948219299316
1_afr,2011,0.11133036017417908
4_eur,2011,0.21710504591464996
5_emr,2011,0.19219240546226501
3_sear,2011,0.2271742820739746
2_amr,2011,0.21002031862735748
6_wpr,2011,0.18129143118858337
2_amr,2012,0.20969179272651672
6_wpr,2012,0.17964254319667816
5_emr,2012,0.19723421335220337
3_sear,2012,0.23687046766281128
1_afr,2012,0.11564499139785767
4_eur,2012,0.22228965163230896
1_afr,2013,0.1168842539191246
5_emr,2013,0.20175786316394806
2_amr,2013,0.21063891053199768
4_eur,2013,0.22398103773593903
3_sear,2013,0.24549609422683716
6_wpr,2013,0.17744338512420654
2_amr,2014,0.21163137257099152
5_emr,2014,0.20023058354854584
3_sear,2014,0.2500665485858917
4_eur,2014,0.22204066812992096
1_afr,2014,0.12003616988658905
6_wpr,2014,0.1733854115009308
2_amr,2015,0.20994932949543
4_eur,2015,0.22163720428943634
6_wpr,2015,0.17342334985733032
1_afr,2015,0.12081918120384216
5_emr,2015,0.20179036259651184
3_sear,2015,0.2563895285129547
2_amr,2016,0.21320734918117523
1_afr,2016,0.12095686048269272
3_sear,2016,0.26026126742362976
5_emr,2016,0.20297279953956604
6_wpr,2016,0.17296281456947327
4_eur,2016,0.22053128480911255
1_afr,2017,0.12449558824300766
2_amr,2017,0.21407575905323029
4_eur,2017,0.22080963850021362
3_sear,2017,0.26290127635002136
5_emr,2017,0.20388074219226837
6_wpr,2017,0.17288552224636078
