country,year,rpost13
afg,2000,4.875917911529541
afg,2001,4.842935562133789
afg,2002,4.762635707855225
afg,2003,4.640109539031982
afg,2004,4.527965545654297
afg,2005,4.420403480529785
afg,2006,4.317081451416016
afg,2007,4.248366832733154
afg,2008,4.225433826446533
afg,2009,4.254194259643555
afg,2010,4.291502475738525
afg,2011,4.223987579345703
afg,2012,4.090667724609375
afg,2013,3.84657621383667
afg,2014,3.8508405685424805
afg,2015,3.83060884475708
afg,2016,3.666597604751587
afg,2017,3.4858551025390625
ago,2000,15.744997024536133
ago,2001,15.39670181274414
ago,2002,15.368067741394043
ago,2003,14.922918319702148
ago,2004,14.409673690795898
ago,2005,14.003926277160645
ago,2006,13.61380386352539
ago,2007,13.267829895019531
ago,2008,12.787332534790039
ago,2009,12.137451171875
ago,2010,11.426173210144043
ago,2011,10.6912260055542
ago,2012,9.999195098876953
ago,2013,9.434405326843262
ago,2014,9.255768775939941
ago,2015,8.941970825195312
ago,2016,8.445866584777832
ago,2017,8.008279800415039
alb,2000,1.0328929424285889
alb,2001,0.9381754994392395
alb,2002,0.8305997252464294
alb,2003,0.7402654886245728
alb,2004,0.6588877439498901
alb,2005,0.5819258093833923
alb,2006,0.5117006301879883
alb,2007,0.4526902735233307
alb,2008,0.3983865976333618
alb,2009,0.4599345326423645
alb,2010,0.40894171595573425
alb,2011,0.3687095642089844
alb,2012,0.3323208689689636
alb,2013,0.29739803075790405
alb,2014,0.2622433006763458
alb,2015,0.22949539124965668
alb,2016,0.19914963841438293
alb,2017,0.18043099343776703
and,2000,0.014988374896347523
and,2001,0.019608912989497185
and,2002,0.01634976640343666
and,2003,0.008979810401797295
and,2004,0.007614799775183201
and,2005,0.006901100743561983
and,2006,0.0060980855487287045
and,2007,0.0050707049667835236
and,2008,0.0035937789361923933
and,2009,0.0021388393361121416
and,2010,0.0009658440831117332
and,2011,0.00028779092826880515
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.3066518306732178
are,2001,0.2908523976802826
are,2002,0.27320733666419983
are,2003,0.2576156258583069
are,2004,0.2467690259218216
are,2005,0.23788723349571228
are,2006,0.23339302837848663
are,2007,0.2254170924425125
are,2008,0.2211373746395111
are,2009,0.21305538713932037
are,2010,0.206271693110466
are,2011,0.19926217198371887
are,2012,0.19485074281692505
are,2013,0.19060520827770233
are,2014,0.19211478531360626
are,2015,0.19755281507968903
are,2016,0.20503585040569305
are,2017,0.21110738813877106
arg,2000,0.7211087346076965
arg,2001,0.6974982023239136
arg,2002,0.8763717412948608
arg,2003,0.628341019153595
arg,2004,0.6592879295349121
arg,2005,0.558474063873291
arg,2006,0.512416422367096
arg,2007,0.5131057500839233
