country,year,fneo11
afg,2000,0.25899210572242737
afg,2001,0.26486092805862427
afg,2002,0.27315306663513184
afg,2003,0.2845982313156128
afg,2004,0.29560747742652893
afg,2005,0.2974461317062378
afg,2006,0.2942248582839966
afg,2007,0.289499431848526
afg,2008,0.28530415892601013
afg,2009,0.28132984042167664
afg,2010,0.27567124366760254
afg,2011,0.269977331161499
afg,2012,0.26617082953453064
afg,2013,0.2651365399360657
afg,2014,0.26484227180480957
afg,2015,0.2642046809196472
afg,2016,0.2626303732395172
afg,2017,0.2626304030418396
ago,2000,0.31689390540122986
ago,2001,0.31676146388053894
ago,2002,0.3171737790107727
ago,2003,0.32060936093330383
ago,2004,0.32390716671943665
ago,2005,0.32600724697113037
ago,2006,0.32464951276779175
ago,2007,0.32209059596061707
ago,2008,0.31942465901374817
ago,2009,0.31765663623809814
ago,2010,0.31579118967056274
ago,2011,0.314644455909729
ago,2012,0.3143976926803589
ago,2013,0.31544673442840576
ago,2014,0.31768083572387695
ago,2015,0.3194081783294678
ago,2016,0.3217834234237671
ago,2017,0.3217834234237671
alb,2000,0.12806248664855957
alb,2001,0.1270483136177063
alb,2002,0.12647825479507446
alb,2003,0.12629015743732452
alb,2004,0.12611088156700134
alb,2005,0.1264391839504242
alb,2006,0.12691330909729004
alb,2007,0.1273534744977951
alb,2008,0.12744933366775513
alb,2009,0.12703070044517517
alb,2010,0.12628087401390076
alb,2011,0.12543794512748718
alb,2012,0.12450939416885376
alb,2013,0.12370996177196503
alb,2014,0.12320145219564438
alb,2015,0.12279597669839859
alb,2016,0.12247402220964432
alb,2017,0.12247401475906372
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.14569297432899475
are,2001,0.1446465700864792
are,2002,0.1435464471578598
are,2003,0.1423521339893341
are,2004,0.14104782044887543
are,2005,0.13990691304206848
are,2006,0.13893283903598785
are,2007,0.13808798789978027
are,2008,0.13726535439491272
are,2009,0.13623307645320892
are,2010,0.13506267964839935
are,2011,0.1338486522436142
are,2012,0.13272970914840698
are,2013,0.1316576451063156
are,2014,0.1308206021785736
are,2015,0.13010045886039734
are,2016,0.12955516576766968
are,2017,0.12955518066883087
arg,2000,0.10069723427295685
arg,2001,0.08937989920377731
arg,2002,0.09689359366893768
arg,2003,0.08833521604537964
arg,2004,0.0876355767250061
arg,2005,0.08358308672904968
arg,2006,0.07464265823364258
arg,2007,0.0825430303812027
arg,2008,0.07777965813875198
arg,2009,0.07669038325548172
arg,2010,0.07586449384689331
arg,2011,0.06872600317001343
arg,2012,0.06927309930324554
arg,2013,0.07250188291072845
arg,2014,0.0759352296590805
arg,2015,0.0725376084446907
arg,2016,0.0725376158952713
arg,2017,0.0725376084446907
arm,2000,0.12853235006332397
arm,2001,0.12676575779914856
arm,2002,0.12518376111984253
arm,2003,0.12378605455160141
arm,2004,0.12252259254455566
arm,2005,0.12133849412202835
arm,2006,0.12034479528665543
arm,2007,0.11936228722333908
arm,2008,0.11844214051961899
arm,2009,0.11744868010282516
arm,2010,0.11656875908374786
arm,2011,0.1157010942697525
arm,2012,0.11518804728984833
arm,2013,0.11471933126449585
arm,2014,0.11443717777729034
arm,2015,0.11412255465984344
arm,2016,0.11388953775167465
arm,2017,0.11388953030109406
atg,2000,0.29556649923324585
atg,2001,0.23360727727413177
atg,2002,0.035943515598773956
atg,2003,0.057809848338365555
atg,2004,0.02207130938768387
atg,2005,0.12514935433864594
atg,2006,0.12687429785728455
atg,2007,0.169526144862175
atg,2008,0.20860564708709717
atg,2009,0.3313491642475128
atg,2010,0.4138176739215851
atg,2011,0.33037036657333374
atg,2012,0.30112722516059875
atg,2013,0.19696970283985138
atg,2014,0.1527777910232544
atg,2015,0.08834876120090485
atg,2016,0.13478007912635803
atg,2017,0.14004629850387573
aus,2000,0.1613663136959076
aus,2001,0.15109573304653168
aus,2002,0.17683687806129456
aus,2003,0.17552533745765686
aus,2004,0.14898988604545593
aus,2005,0.1444881707429886
aus,2006,0.1398772895336151
aus,2007,0.16363635659217834
aus,2008,0.15394087135791779
aus,2009,0.17245371639728546
aus,2010,0.15594060719013214
aus,2011,0.1806451678276062
aus,2012,0.17485548555850983
aus,2013,0.17408905923366547
aus,2014,0.171875
aus,2015,0.17043478786945343
aus,2016,0.17214608192443848
aus,2017,0.17214608192443848
aut,2000,0.09600000083446503
aut,2001,0.09677419811487198
aut,2002,0.0325581394135952
aut,2003,0.05726872757077217
aut,2004,0.059071723371744156
aut,2005,0.06666667014360428
aut,2006,0.021052630618214607
aut,2007,0.08510638773441315
aut,2008,0.1300000101327896
aut,2009,0.07065218687057495
aut,2010,0.08252427726984024
