country,year,fpost15
afg,2000,0.02565375342965126
afg,2001,0.024747541174292564
afg,2002,0.02798634022474289
afg,2003,0.0319129079580307
afg,2004,0.03237184137105942
afg,2005,0.03189106285572052
afg,2006,0.029582079499959946
afg,2007,0.03284575790166855
afg,2008,0.03362898901104927
afg,2009,0.033243078738451004
afg,2010,0.034873366355895996
afg,2011,0.034916434437036514
afg,2012,0.03511589393019676
afg,2013,0.03802827000617981
afg,2014,0.03964122384786606
afg,2015,0.040233660489320755
afg,2016,0.04105062782764435
afg,2017,0.04018431901931763
ago,2000,0.028063980862498283
ago,2001,0.027764515951275826
ago,2002,0.029001686722040176
ago,2003,0.031396858394145966
ago,2004,0.033578164875507355
ago,2005,0.03524225577712059
ago,2006,0.03745409846305847
ago,2007,0.04059230536222458
ago,2008,0.04310993850231171
ago,2009,0.04475681483745575
ago,2010,0.04742658510804176
ago,2011,0.048599325120449066
ago,2012,0.04950326681137085
ago,2013,0.049705374985933304
ago,2014,0.05200229212641716
ago,2015,0.05942440405488014
ago,2016,0.06084297597408295
ago,2017,0.062082644551992416
alb,2000,0.20672844350337982
alb,2001,0.2123032808303833
alb,2002,0.21828779578208923
alb,2003,0.2237953394651413
alb,2004,0.22923369705677032
alb,2005,0.23513096570968628
alb,2006,0.24123798310756683
alb,2007,0.24642111361026764
alb,2008,0.25094544887542725
alb,2009,0.2684815227985382
alb,2010,0.272300660610199
alb,2011,0.2755275070667267
alb,2012,0.2787078619003296
alb,2013,0.28013327717781067
alb,2014,0.2809954881668091
alb,2015,0.28571006655693054
alb,2016,0.2862796187400818
alb,2017,0.28590187430381775
and,2000,0.3260737657546997
and,2001,0.32669198513031006
and,2002,0.32738518714904785
and,2003,0.3281625509262085
and,2004,0.3291530907154083
and,2005,0.3301629424095154
and,2006,0.331153005361557
and,2007,0.33172720670700073
and,2008,0.33219030499458313
and,2009,0.332590252161026
and,2010,0.33296921849250793
and,2011,0.555438756942749
and,2012,0.4444444477558136
and,2013,0.3333333432674408
and,2014,0.06666667014360428
and,2015,0.1666666567325592
and,2016,0.3333333432674408
and,2017,0.3333333432674408
are,2000,0.27031633257865906
are,2001,0.27292776107788086
are,2002,0.27310866117477417
are,2003,0.27337008714675903
are,2004,0.274212121963501
are,2005,0.27635765075683594
are,2006,0.27877309918403625
are,2007,0.28125911951065063
are,2008,0.2859715521335602
are,2009,0.2902502119541168
are,2010,0.29326269030570984
are,2011,0.29687270522117615
are,2012,0.297933429479599
are,2013,0.29802531003952026
are,2014,0.29849958419799805
are,2015,0.2989234924316406
are,2016,0.2995956242084503
are,2017,0.2993082106113434
arg,2000,0.25194844603538513
arg,2001,0.26685139536857605
arg,2002,0.23777362704277039
arg,2003,0.23342901468276978
arg,2004,0.2667534351348877
arg,2005,0.27841058373451233
arg,2006,0.2762027382850647
arg,2007,0.25084787607192993
arg,2008,0.28643834590911865
arg,2009,0.2754620611667633
arg,2010,0.2833189070224762
arg,2011,0.2699066400527954
arg,2012,0.29614531993865967
arg,2013,0.3076271712779999
arg,2014,0.31395766139030457
arg,2015,0.3172874450683594
arg,2016,0.29495924711227417
arg,2017,0.3087347745895386
arm,2000,0.15834513306617737
arm,2001,0.16709066927433014
arm,2002,0.17445799708366394
arm,2003,0.18135525286197662
arm,2004,0.1882561445236206
arm,2005,0.19490545988082886
arm,2006,0.20172472298145294
arm,2007,0.20848312973976135
arm,2008,0.21544194221496582
arm,2009,0.22190748155117035
arm,2010,0.22921471297740936
arm,2011,0.24190902709960938
arm,2012,0.24726291000843048
arm,2013,0.2528819143772125
arm,2014,0.25792884826660156
