country,year,rneo11
afg,2000,15.732171058654785
afg,2001,15.802425384521484
afg,2002,16.008970260620117
afg,2003,16.35194969177246
afg,2004,16.62570571899414
afg,2005,16.3387508392334
afg,2006,15.771954536437988
afg,2007,15.135947227478027
afg,2008,14.524909019470215
afg,2009,13.930170059204102
afg,2010,13.248828887939453
afg,2011,12.596065521240234
afg,2012,12.05590534210205
afg,2013,11.660014152526855
afg,2014,11.312151908874512
afg,2015,10.963587760925293
afg,2016,10.588052749633789
afg,2017,10.299314498901367
ago,2000,16.045366287231445
ago,2001,15.706756591796875
ago,2002,15.337044715881348
ago,2003,15.058565139770508
ago,2004,14.750383377075195
ago,2005,14.28675365447998
ago,2006,13.717514038085938
ago,2007,13.125826835632324
ago,2008,12.537202835083008
ago,2009,12.02538013458252
ago,2010,11.52663516998291
ago,2011,11.073958396911621
ago,2012,10.655965805053711
ago,2013,10.304518699645996
ago,2014,10.025736808776855
ago,2015,9.776410102844238
ago,2016,9.6048583984375
ago,2017,9.365833282470703
alb,2000,1.4134600162506104
alb,2001,1.3506553173065186
alb,2002,1.2856396436691284
alb,2003,1.2196335792541504
alb,2004,1.1534812450408936
alb,2005,1.0936702489852905
alb,2006,1.0359586477279663
alb,2007,0.9765146374702454
alb,2008,0.9186435341835022
alb,2009,0.8608953356742859
alb,2010,0.8081514835357666
alb,2011,0.7615798115730286
alb,2012,0.727436900138855
alb,2013,0.7086147665977478
alb,2014,0.7102271914482117
alb,2015,0.7244079113006592
alb,2016,0.7367283701896667
alb,2017,0.740472674369812
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.8535575270652771
are,2001,0.8222694993019104
are,2002,0.7938322424888611
are,2003,0.7648293375968933
are,2004,0.7350679636001587
are,2005,0.704056441783905
are,2006,0.6758965253829956
are,2007,0.651965320110321
are,2008,0.6295596361160278
are,2009,0.6070379018783569
are,2010,0.5873858332633972
are,2011,0.5714607834815979
are,2012,0.5661762356758118
are,2013,0.5658982992172241
are,2014,0.5750510692596436
are,2015,0.5895383358001709
are,2016,0.602942705154419
are,2017,0.615495502948761
arg,2000,1.0621836185455322
arg,2001,0.9339293241500854
arg,2002,0.9982072710990906
arg,2003,0.8841213583946228
arg,2004,0.8336782455444336
arg,2005,0.7399522662162781
arg,2006,0.6179016828536987
arg,2007,0.6602143049240112
arg,2008,0.6168923377990723
arg,2009,0.6032620668411255
arg,2010,0.5842026472091675
arg,2011,0.5174750089645386
arg,2012,0.5146616697311401
arg,2013,0.53102707862854
arg,2014,0.5379477739334106
arg,2015,0.485287070274353
arg,2016,0.45404016971588135
arg,2017,0.4286321699619293
arm,2000,2.0200400352478027
arm,2001,1.8938467502593994
arm,2002,1.779834270477295
arm,2003,1.672948956489563
arm,2004,1.5740902423858643
arm,2005,1.4851818084716797
arm,2006,1.3991633653640747
arm,2007,1.3194042444229126
arm,2008,1.2433524131774902
arm,2009,1.175154447555542
arm,2010,1.108073115348816
arm,2011,1.044856071472168
arm,2012,0.9884836077690125
arm,2013,0.9338352680206299
arm,2014,0.886440098285675
arm,2015,0.841184139251709
arm,2016,0.7956587076187134
arm,2017,0.7592631578445435
atg,2000,2.597245216369629
atg,2001,1.900349736213684
atg,2002,0.29171547293663025
atg,2003,0.43642738461494446
atg,2004,0.16749972105026245
atg,2005,0.8828878402709961
atg,2006,0.827768087387085
atg,2007,1.1159709692001343
atg,2008,1.2581764459609985
atg,2009,1.810651183128357
atg,2010,2.27233624458313
atg,2011,1.6164910793304443
atg,2012,1.4752099514007568
atg,2013,0.8443281650543213
atg,2014,0.6544948220252991
atg,2015,0.37802037596702576
atg,2016,0.575631856918335
atg,2017,0.5117404460906982
aus,2000,0.5680994987487793
aus,2001,0.5262607932090759
aus,2002,0.6070477366447449
aus,2003,0.5933651328086853
aus,2004,0.49613264203071594
aus,2005,0.4724053740501404
aus,2006,0.44677338004112244
aus,2007,0.5082337856292725
aus,2008,0.46199002861976624
aus,2009,0.49765828251838684
aus,2010,0.43135443329811096
aus,2011,0.47854840755462646
aus,2012,0.44397884607315063
aus,2013,0.42627209424972534
aus,2014,0.40726035833358765
aus,2015,0.3911130726337433
aus,2016,0.3823901414871216
aus,2017,0.36953338980674744
aut,2000,0.29646971821784973
aut,2001,0.29645293951034546
aut,2002,0.09906422346830368
aut,2003,0.17122341692447662
aut,2004,0.17306765913963318
aut,2005,0.1890922337770462
aut,2006,0.05813156068325043
aut,2007,0.2280195951461792
aut,2008,0.340239554643631
aut,2009,0.18019357323646545
aut,2010,0.20567584037780762
aut,2011,0.341535747051239
aut,2012,0.2460145354270935
aut,2013,0.1542152315378189
aut,2014,0.28440484404563904
aut,2015,0.27555036544799805
aut,2016,0.3526328206062317
aut,2017,0.34393563866615295
aze,2000,8.00980281829834
aze,2001,7.566291332244873
aze,2002,7.143874645233154
aze,2003,6.747422218322754
aze,2004,6.374380588531494
aze,2005,6.022834777832031
aze,2006,5.672779560089111
aze,2007,5.346367359161377
aze,2008,5.008090496063232
aze,2009,4.685786724090576
aze,2010,4.393667221069336
aze,2011,4.054475784301758
aze,2012,3.73892879486084
aze,2013,3.4466047286987305
aze,2014,3.1739401817321777
aze,2015,2.9260120391845703
aze,2016,2.704655408859253
aze,2017,2.5182931423187256
bdi,2000,11.590725898742676
bdi,2001,11.55239486694336
bdi,2002,11.486384391784668
bdi,2003,11.335837364196777
bdi,2004,11.062274932861328
bdi,2005,10.672550201416016
bdi,2006,10.184534072875977
bdi,2007,9.70868968963623
bdi,2008,9.275288581848145
bdi,2009,8.896562576293945
bdi,2010,8.531771659851074
bdi,2011,8.178986549377441
bdi,2012,7.8215179443359375
bdi,2013,7.514455795288086
bdi,2014,7.244225025177002
bdi,2015,7.017884731292725
bdi,2016,6.793010234832764
bdi,2017,6.600884437561035
bel,2000,0.4657819867134094
bel,2001,0.3935011029243469
bel,2002,0.35048192739486694
bel,2003,0.37867459654808044
bel,2004,0.3245421350002289
bel,2005,0.3921143412590027
bel,2006,0.3680042624473572
bel,2007,0.3538984954357147
bel,2008,0.33833080530166626
bel,2009,0.36721116304397583
bel,2010,0.3912765085697174
bel,2011,0.4633682072162628
bel,2012,0.2953200042247772
bel,2013,0.3922458291053772
