country,year,fpost13
afg,2000,0.07328581064939499
afg,2001,0.07041158527135849
afg,2002,0.07905084639787674
afg,2003,0.08851505070924759
afg,2004,0.08892275393009186
afg,2005,0.08727579563856125
afg,2006,0.0811852514743805
afg,2007,0.09085500985383987
afg,2008,0.09396769851446152
afg,2009,0.09429118037223816
afg,2010,0.10177954286336899
afg,2011,0.10414159297943115
afg,2012,0.10640998184680939
afg,2013,0.11428319662809372
afg,2014,0.11972358822822571
afg,2015,0.12323595583438873
afg,2016,0.12622039020061493
afg,2017,0.12291892617940903
ago,2000,0.10826186090707779
ago,2001,0.10574447363615036
ago,2002,0.10841517895460129
ago,2003,0.1150706484913826
ago,2004,0.12014225125312805
ago,2005,0.12324526160955429
ago,2006,0.12734387814998627
ago,2007,0.1338971108198166
ago,2008,0.13856810331344604
ago,2009,0.14040671288967133
ago,2010,0.1452973186969757
ago,2011,0.14659738540649414
ago,2012,0.14605343341827393
ago,2013,0.14348675310611725
ago,2014,0.14682501554489136
ago,2015,0.16414079070091248
ago,2016,0.1643546223640442
ago,2017,0.1639001965522766
alb,2000,0.07148824632167816
alb,2001,0.07098568230867386
alb,2002,0.06873288005590439
alb,2003,0.06693168729543686
alb,2004,0.06529941409826279
alb,2005,0.06354919821023941
alb,2006,0.061689261347055435
alb,2007,0.059890761971473694
alb,2008,0.05820346623659134
alb,2009,0.07372750341892242
alb,2010,0.07192853093147278
alb,2011,0.07035300880670547
alb,2012,0.06906933337450027
alb,2013,0.06786895543336868
alb,2014,0.06674188375473022
alb,2015,0.06645803153514862
alb,2016,0.06496411561965942
alb,2017,0.06465256214141846
and,2000,0.0054407804273068905
and,2001,0.004863010253757238
and,2002,0.004158290568739176
and,2003,0.003506615525111556
and,2004,0.0030344973783940077
and,2005,0.002791495295241475
and,2006,0.0024880189448595047
and,2007,0.0020739182364195585
and,2008,0.0014626680640503764
and,2009,0.0008608828647993505
and,2010,0.000381508405553177
and,2011,0.00011079950490966439
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.059819575399160385
are,2001,0.059440821409225464
are,2002,0.05841851234436035
are,2003,0.05740027502179146
are,2004,0.05711926147341728
are,2005,0.056886497884988785
are,2006,0.057412389665842056
are,2007,0.05701904371380806
