country,year,fpost17
afg,2000,0.0648573786020279
afg,2001,0.06299590319395065
afg,2002,0.0716322660446167
afg,2003,0.0820501521229744
afg,2004,0.08377240598201752
afg,2005,0.08314862847328186
afg,2006,0.07803364843130112
afg,2007,0.08790098875761032
afg,2008,0.09133584052324295
afg,2009,0.0916215106844902
afg,2010,0.09752427786588669
afg,2011,0.09927022457122803
afg,2012,0.10128598660230637
afg,2013,0.11120720207691193
afg,2014,0.11745195090770721
afg,2015,0.12062688916921616
afg,2016,0.12444418668746948
afg,2017,0.12306967377662659
ago,2000,0.04508183151483536
ago,2001,0.04446792230010033
ago,2002,0.04618123173713684
ago,2003,0.04979442059993744
ago,2004,0.05301937088370323
ago,2005,0.055604271590709686
ago,2006,0.058889150619506836
ago,2007,0.06349163502454758
ago,2008,0.06744202971458435
ago,2009,0.07021244615316391
ago,2010,0.07468157261610031
ago,2011,0.07724639028310776
ago,2012,0.0787462368607521
ago,2013,0.07893072813749313
ago,2014,0.08212736248970032
ago,2015,0.09300195425748825
ago,2016,0.0942312702536583
ago,2017,0.09481465071439743
alb,2000,0.17214851081371307
alb,2001,0.17706114053726196
alb,2002,0.18101154267787933
alb,2003,0.18491506576538086
alb,2004,0.1889583319425583
alb,2005,0.19317367672920227
alb,2006,0.19721151888370514
alb,2007,0.2017875611782074
alb,2008,0.2068547159433365
alb,2009,0.19496546685695648
alb,2010,0.2003544270992279
alb,2011,0.20547311007976532
alb,2012,0.20877566933631897
alb,2013,0.20367537438869476
alb,2014,0.19700035452842712
alb,2015,0.1977948099374771
alb,2016,0.19428738951683044
alb,2017,0.19496476650238037
and,2000,0.002320170169696212
and,2001,0.001958208391442895
and,2002,0.0016400982858613133
and,2003,0.0013343703467398882
and,2004,0.0009531598770990968
and,2005,0.0006450643413700163
and,2006,0.00032819132320582867
and,2007,0.00025432740221731365
and,2008,7.461779750883579e-05
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.16603973507881165
are,2001,0.1709609478712082
are,2002,0.1732449233531952
are,2003,0.17511554062366486
are,2004,0.17763392627239227
are,2005,0.1786491870880127
are,2006,0.18064026534557343
are,2007,0.17943532764911652
are,2008,0.18013644218444824
are,2009,0.17821025848388672
are,2010,0.17731893062591553
are,2011,0.17549830675125122
are,2012,0.1761438399553299
are,2013,0.17525038123130798
are,2014,0.17667889595031738
are,2015,0.17787446081638336
are,2016,0.17857737839221954
are,2017,0.18014010787010193
arg,2000,0.17812268435955048
arg,2001,0.1661718338727951
arg,2002,0.1515437662601471
arg,2003,0.13893260061740875
arg,2004,0.14425189793109894
arg,2005,0.14952656626701355
arg,2006,0.1544022560119629
arg,2007,0.1490742415189743
arg,2008,0.1294942945241928
arg,2009,0.1358836442232132
arg,2010,0.14509065449237823
arg,2011,0.13945987820625305
arg,2012,0.15879498422145844
arg,2013,0.1499824821949005
arg,2014,0.14950920641422272
arg,2015,0.14377979934215546
arg,2016,0.13260507583618164
arg,2017,0.14196470379829407
arm,2000,0.16374993324279785
arm,2001,0.16822215914726257
arm,2002,0.17197179794311523
arm,2003,0.1763022094964981
arm,2004,0.18133224546909332
arm,2005,0.1872444450855255
arm,2006,0.1923154592514038
arm,2007,0.1969207376241684
arm,2008,0.20008035004138947
arm,2009,0.20178110897541046
arm,2010,0.1908642202615738
arm,2011,0.1838926374912262
arm,2012,0.1830010861158371
arm,2013,0.18240292370319366
arm,2014,0.17809653282165527
arm,2015,0.17400126159191132
arm,2016,0.17212821543216705
arm,2017,0.17309211194515228
atg,2000,0.045454543083906174
atg,2001,0.09341692924499512
atg,2002,0.09675324708223343
atg,2003,0.09990774095058441
atg,2004,0.08523737639188766
atg,2005,0.15059290826320648
atg,2006,0.18179528415203094
atg,2007,0.19246196746826172
atg,2008,0.2465578019618988
atg,2009,0.24486851692199707
atg,2010,0.23664028942584991
atg,2011,0.11744572967290878
atg,2012,0.10343588888645172
atg,2013,0.0890963077545166
atg,2014,0.09355112165212631
atg,2015,0.04594627395272255
atg,2016,0.013856813311576843
atg,2017,0.020785219967365265
aus,2000,0.23846715688705444
aus,2001,0.21453629434108734
aus,2002,0.1947556734085083
aus,2003,0.21677768230438232
aus,2004,0.18848830461502075
aus,2005,0.2034226655960083
aus,2006,0.2103707194328308
aus,2007,0.20454931259155273
aus,2008,0.18690349161624908
aus,2009,0.19165007770061493
aus,2010,0.17292198538780212
aus,2011,0.17320364713668823
aus,2012,0.1850537210702896
aus,2013,0.18291130661964417
aus,2014,0.1614152044057846
aus,2015,0.1619413048028946
aus,2016,0.1687559336423874
aus,2017,0.1687559336423874
aut,2000,0.1899999976158142
aut,2001,0.14136125147342682
aut,2002,0.15337422490119934
aut,2003,0.2153846174478531
aut,2004,0.10322580486536026
aut,2005,0.1515151560306549
