country,year,post10
afg,2000,1687.663278230278
afg,2001,1725.838599620894
afg,2002,1745.8285966864607
afg,2003,1733.4229849510307
afg,2004,1721.38176635761
afg,2005,1706.1420017591086
afg,2006,1680.0579208768754
afg,2007,1653.0750495039483
afg,2008,1637.0359983520261
afg,2009,1629.4334205316195
afg,2010,1624.6766841612873
afg,2011,1570.3577681294569
afg,2012,1487.7668063978367
afg,2013,1365.3237001491493
afg,2014,1342.503854196786
afg,2015,1308.6971451459513
afg,2016,1241.743130026501
afg,2017,1189.5084349671556
ago,2000,2038.6592148806658
ago,2001,2065.8031454713787
ago,2002,2110.546120659188
ago,2003,2105.7492618486167
ago,2004,2099.1570047131777
ago,2005,2121.097722751129
ago,2006,2144.6416279591454
ago,2007,2171.8446011853393
ago,2008,2160.750613425036
ago,2009,2114.1652794191855
ago,2010,2047.956096363674
ago,2011,1963.6305268266397
ago,2012,1884.9722705947813
ago,2013,1826.8975212953733
ago,2014,1842.7603356290913
ago,2015,1821.2630217192084
ago,2016,1761.2945855816722
ago,2017,1709.0674890307941
alb,2000,10.689374224416055
alb,2001,9.204512386049242
alb,2002,8.012734743163556
alb,2003,7.078545333869636
alb,2004,6.192251373649073
alb,2005,5.39053698685009
alb,2006,4.755218528948804
alb,2007,4.228942253567331
alb,2008,3.7533324910495924
alb,2009,5.158455903751988
alb,2010,4.663190571442077
alb,2011,4.255320248707963
alb,2012,3.9369880800021297
alb,2013,4.0493465953469805
alb,2014,4.065082372043862
alb,2015,3.63271090987769
alb,2016,3.2097999963080133
alb,2017,2.911345890058812
and,2000,0.6542625280129882
and,2001,0.9843216156555185
and,2002,0.9873728297575015
and,2003,0.6600176831660163
and,2004,0.6612975991545677
and,2005,0.6611944437026978
and,2006,0.6612088084220886
and,2007,0.6620833277702332
and,2008,0.6646561622619629
and,2009,0.6667264699935913
and,2010,0.6670635342597961
and,2011,0.44477662444114685
and,2012,0.2222222238779068
and,2013,0.6666666865348816
and,2014,0.9333333047231052
and,2015,0.6666666517655059
and,2016,0.3333333432674408
and,2017,0.3333333432674408
are,2000,15.053034632586145
are,2001,15.074035234268793
are,2002,15.203700089918437
are,2003,15.40930679715064
are,2004,15.645714333382907
are,2005,16.06771235497515
are,2006,16.41125192680505
are,2007,17.128575205502177
are,2008,18.154597701187697
are,2009,19.386937779966075
are,2010,20.510441118674834
are,2011,21.805843879389233
are,2012,22.62541222575101
are,2013,23.65927573340804
are,2014,24.58323491810041
are,2015,25.282111292630717
are,2016,25.863968851085495
are,2017,25.22490673273699
arg,2000,311.53640814235644
arg,2001,255.1742896144233
arg,2002,282.83295604906624
arg,2003,273.1971957840156
arg,2004,274.82626683084277
arg,2005,314.10373926333733
arg,2006,290.7311402842433
arg,2007,283.1712273820249
arg,2008,288.2368153757593
arg,2009,286.0554146771857
arg,2010,262.40260907654596
arg,2011,338.570217046573
arg,2012,246.29969880024018
arg,2013,213.51787574619385
arg,2014,214.93049248249167
arg,2015,197.69858676935542
arg,2016,209.65173914794835
arg,2017,194.57933616551273
arm,2000,16.23710351230068
arm,2001,15.807337165689736
arm,2002,15.193746695660009
arm,2003,14.546765344748117
arm,2004,13.880259721459398
arm,2005,13.206699078759714
arm,2006,12.784207654033313
arm,2007,12.685152392435965
arm,2008,12.845522974173845
arm,2009,13.157765950933648
arm,2010,16.08724099093235
arm,2011,19.8230745235732
arm,2012,19.07148117249642
arm,2013,18.307456563565758
arm,2014,18.483197464228763
arm,2015,18.35703360842296
arm,2016,17.557097418183222
arm,2017,16.253512008173512
atg,2000,1.0227273729714599
atg,2001,0.705329136015493
atg,2002,0.6574674761112909
atg,2003,0.38640993260887274
atg,2004,0.35721449307306263
atg,2005,0.8800587036155206
atg,2006,0.5881996541881727
atg,2007,0.5228441819322274
atg,2008,0.0
