region,year,fufive3
5_emr,2000,0.12359513342380524
6_wpr,2000,0.06872382760047913
1_afr,2000,0.12956003844738007
2_amr,2000,0.07754490524530411
3_sear,2000,0.13000331819057465
4_eur,2000,0.05740585923194885
5_emr,2001,0.1198936477303505
2_amr,2001,0.0739254280924797
3_sear,2001,0.12594617903232574
6_wpr,2001,0.06462306529283524
1_afr,2001,0.12481377273797989
4_eur,2001,0.053669314831495285
5_emr,2002,0.11667588353157043
3_sear,2002,0.1231074407696724
4_eur,2002,0.05016689747571945
1_afr,2002,0.11997691541910172
6_wpr,2002,0.06347452849149704
2_amr,2002,0.0731770396232605
6_wpr,2003,0.06315962225198746
4_eur,2003,0.04705709591507912
3_sear,2003,0.11953325569629669
1_afr,2003,0.11317472904920578
5_emr,2003,0.11355368047952652
2_amr,2003,0.07113094627857208
4_eur,2004,0.04398488998413086
5_emr,2004,0.11157623678445816
6_wpr,2004,0.0622897632420063
1_afr,2004,0.1137813925743103
3_sear,2004,0.11404266953468323
2_amr,2004,0.06590086966753006
4_eur,2005,0.04132624343037605
2_amr,2005,0.0648147314786911
6_wpr,2005,0.06016930937767029
5_emr,2005,0.10898340493440628
3_sear,2005,0.11416870355606079
1_afr,2005,0.10678572952747345
1_afr,2006,0.10934890806674957
2_amr,2006,0.059794653207063675
5_emr,2006,0.10629983991384506
4_eur,2006,0.039319537580013275
3_sear,2006,0.10992530733346939
6_wpr,2006,0.057835839688777924
5_emr,2007,0.10384712368249893
1_afr,2007,0.10804182291030884
6_wpr,2007,0.05533888190984726
2_amr,2007,0.05490189045667648
3_sear,2007,0.1087133064866066
4_eur,2007,0.037556469440460205
5_emr,2008,0.10174364596605301
6_wpr,2008,0.053396131843328476
3_sear,2008,0.10468549281358719
2_amr,2008,0.050160620361566544
4_eur,2008,0.03705913946032524
1_afr,2008,0.10471457988023758
5_emr,2009,0.0989147499203682
1_afr,2009,0.10429016500711441
6_wpr,2009,0.052068114280700684
4_eur,2009,0.03585118427872658
2_amr,2009,0.0466461218893528
3_sear,2009,0.10201121866703033
6_wpr,2010,0.05042213574051857
4_eur,2010,0.03478565439581871
1_afr,2010,0.10341015458106995
3_sear,2010,0.099911630153656
2_amr,2010,0.03902805969119072
5_emr,2010,0.0960644781589508
1_afr,2011,0.10139811038970947
4_eur,2011,0.03552971035242081
5_emr,2011,0.09091252833604813
3_sear,2011,0.096809022128582
2_amr,2011,0.040019355714321136
6_wpr,2011,0.04975980147719383
2_amr,2012,0.03909917548298836
6_wpr,2012,0.049534961581230164
5_emr,2012,0.08808311820030212
3_sear,2012,0.09482937306165695
1_afr,2012,0.1001991331577301
4_eur,2012,0.03516937047243118
1_afr,2013,0.09767946600914001
5_emr,2013,0.08933338522911072
2_amr,2013,0.03888672590255737
4_eur,2013,0.03461868688464165
3_sear,2013,0.09296910464763641
6_wpr,2013,0.048739269375801086
2_amr,2014,0.037564072757959366
5_emr,2014,0.0865388810634613
3_sear,2014,0.08930192142724991
4_eur,2014,0.03365960717201233
1_afr,2014,0.09713342040777206
6_wpr,2014,0.0484774224460125
2_amr,2015,0.036201152950525284
4_eur,2015,0.03249907121062279
6_wpr,2015,0.049180369824171066
1_afr,2015,0.09406154602766037
5_emr,2015,0.08411408215761185
3_sear,2015,0.08919845521450043
2_amr,2016,0.036173757165670395
1_afr,2016,0.09124424308538437
3_sear,2016,0.08812802284955978
5_emr,2016,0.08203732222318649
6_wpr,2016,0.04925395920872688
4_eur,2016,0.031735360622406006
1_afr,2017,0.08886891603469849
2_amr,2017,0.03525625169277191
4_eur,2017,0.030694477260112762
3_sear,2017,0.0866289734840393
5_emr,2017,0.0788312703371048
6_wpr,2017,0.04981960356235504
