country,year,rneo9
afg,2000,4.380751132965088
afg,2001,4.374222755432129
afg,2002,4.380055904388428
afg,2003,4.3889479637146
afg,2004,4.359132289886475
afg,2005,4.2205915451049805
afg,2006,4.047402858734131
afg,2007,3.8766613006591797
afg,2008,3.712750196456909
afg,2009,3.5603878498077393
afg,2010,3.3974854946136475
afg,2011,3.2431275844573975
afg,2012,3.1076290607452393
afg,2013,2.996213674545288
afg,2014,2.895329475402832
afg,2015,2.797675609588623
afg,2016,2.698099374771118
afg,2017,2.6245217323303223
ago,2000,3.8343584537506104
ago,2001,3.7451655864715576
ago,2002,3.645994186401367
ago,2003,3.557589054107666
ago,2004,3.4662563800811768
ago,2005,3.348264694213867
ago,2006,3.220364570617676
ago,2007,3.089660882949829
ago,2008,2.958883285522461
ago,2009,2.844568967819214
ago,2010,2.7394402027130127
ago,2011,2.640033006668091
ago,2012,2.5407793521881104
ago,2013,2.4477620124816895
ago,2014,2.3675267696380615
ago,2015,2.297827959060669
ago,2016,2.2457494735717773
ago,2017,2.189862012863159
alb,2000,1.175592303276062
alb,2001,1.1000218391418457
alb,2002,1.0289174318313599
alb,2003,0.9642145037651062
alb,2004,0.8974233269691467
alb,2005,0.8297106623649597
alb,2006,0.7585440278053284
alb,2007,0.6893224716186523
alb,2008,0.6204723119735718
alb,2009,0.5622406601905823
alb,2010,0.5115194916725159
alb,2011,0.4667861759662628
alb,2012,0.43391117453575134
alb,2013,0.4124510586261749
alb,2014,0.39983686804771423
alb,2015,0.39661484956741333
alb,2016,0.3917922377586365
alb,2017,0.3937835097312927
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.038301981985569
are,2001,0.03767521306872368
are,2002,0.03580030798912048
are,2003,0.033919062465429306
are,2004,0.033842943608760834
are,2005,0.03259281814098358
are,2006,0.03332224488258362
are,2007,0.03433682769536972
are,2008,0.03562719002366066
are,2009,0.035720761865377426
are,2010,0.03701779991388321
are,2011,0.03571068495512009
are,2012,0.03616565838456154
are,2013,0.035708196461200714
are,2014,0.03612644970417023
are,2015,0.03779001533985138
are,2016,0.03895077109336853
are,2017,0.03976169601082802
arg,2000,0.19518154859542847
arg,2001,0.19661670923233032
arg,2002,0.19337713718414307
arg,2003,0.21252918243408203
arg,2004,0.1540791243314743
arg,2005,0.18867306411266327
arg,2006,0.17383050918579102
arg,2007,0.15732765197753906
arg,2008,0.14050693809986115
arg,2009,0.15676414966583252
arg,2010,0.1575988382101059
arg,2011,0.16790413856506348
arg,2012,0.12267278134822845
arg,2013,0.10593026876449585
arg,2014,0.0659249797463417
arg,2015,0.08999797701835632
arg,2016,0.08420314639806747
arg,2017,0.07949115335941315
arm,2000,1.8018171787261963
arm,2001,1.6708762645721436
arm,2002,1.5229547023773193
arm,2003,1.3769183158874512
arm,2004,1.2331949472427368
arm,2005,1.1128331422805786
arm,2006,1.0111117362976074
arm,2007,0.9235100746154785
arm,2008,0.8444213271141052
arm,2009,0.773899495601654
arm,2010,0.7034325003623962
arm,2011,0.6376731395721436
arm,2012,0.5790618658065796
arm,2013,0.5222687125205994
arm,2014,0.47837021946907043
arm,2015,0.4396205246448517
arm,2016,0.4040800631046295
arm,2017,0.385596364736557
atg,2000,0.0
atg,2001,0.0
atg,2002,0.0
atg,2003,0.0
atg,2004,0.0
atg,2005,0.0
atg,2006,0.24833041429519653
atg,2007,0.2662195861339569
atg,2008,0.260176420211792
atg,2009,0.0
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,0.020733559504151344
aus,2001,0.012051774188876152
aus,2002,0.0128249516710639
aus,2003,0.0
aus,2004,0.0042045144364237785
aus,2005,0.007963772863149643
aus,2006,0.011757194064557552
aus,2007,0.015058779157698154
aus,2008,0.011087761260569096
aus,2009,0.003339988412335515
aus,2010,0.0
aus,2011,0.010254607535898685
aus,2012,0.007338493596762419
aus,2013,0.003304435173049569
aus,2014,0.007404733449220657
aus,2015,0.0
aus,2016,0.0033367443829774857
aus,2017,0.003224556101486087
aut,2000,0.037058714777231216
aut,2001,0.012352206744253635
aut,2002,0.0
aut,2003,0.0
aut,2004,0.012361977249383926
aut,2005,0.0
aut,2006,0.0
aut,2007,0.0
aut,2008,0.0
aut,2009,0.0
aut,2010,0.012098576873540878
aut,2011,0.0
aut,2012,0.0
aut,2013,0.0
aut,2014,0.0
aut,2015,0.0
aut,2016,0.0
aut,2017,0.0
aze,2000,1.9984989166259766
aze,2001,1.8937519788742065
aze,2002,1.788852334022522
aze,2003,1.6871273517608643
aze,2004,1.5894664525985718
aze,2005,1.497736930847168
aze,2006,1.41044282913208
aze,2007,1.331479787826538
aze,2008,1.2512078285217285
aze,2009,1.174560308456421
aze,2010,1.1036006212234497
aze,2011,1.0187580585479736
aze,2012,0.9378982186317444
aze,2013,0.8626774549484253
aze,2014,0.7928634285926819
aze,2015,0.7299436330795288
aze,2016,0.6740546822547913
aze,2017,0.6276094317436218
bdi,2000,3.0047390460968018
bdi,2001,2.9647727012634277
bdi,2002,2.909445285797119
bdi,2003,2.833601951599121
bdi,2004,2.7305288314819336
bdi,2005,2.605958938598633
bdi,2006,2.4712748527526855
bdi,2007,2.342784881591797
bdi,2008,2.22724986076355
bdi,2009,2.125941038131714
bdi,2010,2.038250207901001
