region,year,rpost8
5_emr,2000,0.31336531043052673
6_wpr,2000,0.13393880426883698
1_afr,2000,23.68706703186035
2_amr,2000,0.01188158430159092
3_sear,2000,0.1419733464717865
4_eur,2000,0.00015673876623623073
5_emr,2001,0.3157845735549927
2_amr,2001,0.010722408071160316
3_sear,2001,0.14890992641448975
6_wpr,2001,0.11119353771209717
1_afr,2001,23.235177993774414
4_eur,2001,0.0
5_emr,2002,0.31927967071533203
3_sear,2002,0.13867813348770142
4_eur,2002,0.0
1_afr,2002,22.74134635925293
6_wpr,2002,0.08954853564500809
2_amr,2002,0.00923929549753666
6_wpr,2003,0.10007048398256302
4_eur,2003,0.0
3_sear,2003,0.14903056621551514
1_afr,2003,21.973003387451172
5_emr,2003,0.2890717387199402
2_amr,2003,0.008953394368290901
4_eur,2004,0.00015593472926411778
5_emr,2004,0.26912543177604675
6_wpr,2004,0.12438017129898071
1_afr,2004,21.27170753479004
3_sear,2004,0.15795888006687164
2_amr,2004,0.00866620521992445
4_eur,2005,0.0001067780758603476
2_amr,2005,0.008825711905956268
6_wpr,2005,0.0864403173327446
5_emr,2005,0.2966901361942291
3_sear,2005,0.17380081117153168
1_afr,2005,19.96855926513672
1_afr,2006,18.832168579101562
2_amr,2006,0.007741952780634165
5_emr,2006,0.23771125078201294
4_eur,2006,0.0
3_sear,2006,0.13514094054698944
6_wpr,2006,0.09260467439889908
5_emr,2007,0.21601930260658264
1_afr,2007,17.312379837036133
6_wpr,2007,0.07404228299856186
2_amr,2007,0.006252562161535025
3_sear,2007,0.13212555646896362
4_eur,2007,0.0
5_emr,2008,0.14606693387031555
6_wpr,2008,0.06977007538080215
3_sear,2008,0.1410677582025528
2_amr,2008,0.006278579588979483
4_eur,2008,0.0
1_afr,2008,15.57039737701416
5_emr,2009,0.13231775164604187
1_afr,2009,14.253442764282227
6_wpr,2009,0.10710888355970383
4_eur,2009,0.0
2_amr,2009,0.006280970759689808
3_sear,2009,0.13587620854377747
6_wpr,2010,0.06415523588657379
4_eur,2010,5.424221672001295e-05
1_afr,2010,12.940932273864746
3_sear,2010,0.1595417559146881
2_amr,2010,0.007113153580576181
5_emr,2010,0.15633320808410645
1_afr,2011,11.620997428894043
4_eur,2011,9.99890617094934e-05
5_emr,2011,0.12978550791740417
3_sear,2011,0.13087700307369232
2_amr,2011,0.0069887880235910416
6_wpr,2011,0.053800418972969055
2_amr,2012,0.0061089894734323025
6_wpr,2012,0.07205653935670853
5_emr,2012,0.13076208531856537
3_sear,2012,0.12634311616420746
1_afr,2012,10.464974403381348
4_eur,2012,0.00011960971460212022
1_afr,2013,9.547592163085938
5_emr,2013,0.11992255598306656
2_amr,2013,0.0061235371977090836
4_eur,2013,0.00012107694055885077
3_sear,2013,0.08443059772253036
6_wpr,2013,0.10305209457874298
2_amr,2014,0.004328704439103603
5_emr,2014,0.15006563067436218
3_sear,2014,0.06270712614059448
4_eur,2014,0.0
1_afr,2014,8.774455070495605
6_wpr,2014,0.09256783127784729
2_amr,2015,0.004557418171316385
4_eur,2015,0.0
6_wpr,2015,0.04580981284379959
1_afr,2015,8.10771369934082
5_emr,2015,0.14398716390132904
3_sear,2015,0.060506224632263184
2_amr,2016,0.00674402667209506
1_afr,2016,7.452288627624512
3_sear,2016,0.0624079629778862
5_emr,2016,0.13106809556484222
6_wpr,2016,0.06880370527505875
4_eur,2016,3.7858510040678084e-05
1_afr,2017,6.933441162109375
2_amr,2017,0.009501317515969276
4_eur,2017,3.723170084413141e-05
3_sear,2017,0.05627917870879173
5_emr,2017,0.13322313129901886
6_wpr,2017,0.06880243122577667
