country,year,ufive10
afg,2000,17828.537109375
afg,2001,17635.259765625
afg,2002,17180.888671875
afg,2003,16671.267578125
afg,2004,16124.798828125
afg,2005,15819.8095703125
afg,2006,15908.1708984375
afg,2007,16229.439453125
afg,2008,16393.046875
afg,2009,16512.80078125
afg,2010,16777.572265625
afg,2011,17031.59765625
afg,2012,16948.248046875
afg,2013,16485.875
afg,2014,16001.2177734375
afg,2015,15617.181640625
afg,2016,15317.3076171875
afg,2017,14942.6787109375
ago,2000,13925.9609375
ago,2001,14131.7099609375
ago,2002,14269.552734375
ago,2003,14229.5146484375
ago,2004,14140.1474609375
ago,2005,13982.7392578125
ago,2006,13893.1318359375
ago,2007,13728.1416015625
ago,2008,13508.1611328125
ago,2009,13310.3310546875
ago,2010,13268.5830078125
ago,2011,13150.537109375
ago,2012,12879.6171875
ago,2013,12467.6650390625
ago,2014,12118.306640625
ago,2015,11840.37890625
ago,2016,11602.0654296875
ago,2017,11518.427734375
alb,2000,257.7623596191406
alb,2001,232.18885803222656
alb,2002,208.10528564453125
alb,2003,185.6168975830078
alb,2004,164.9512939453125
alb,2005,147.24317932128906
alb,2006,132.31297302246094
alb,2007,119.5516586303711
alb,2008,109.15394592285156
alb,2009,102.51885223388672
alb,2010,95.85543823242188
alb,2011,90.66280364990234
alb,2012,87.17357635498047
alb,2013,85.70587158203125
alb,2014,86.21544647216797
alb,2015,87.45507049560547
alb,2016,88.24485778808594
alb,2017,87.93614196777344
and,2000,2.6542625427246094
and,2001,1.9843215942382812
and,2002,1.987372875213623
and,2003,1.660017728805542
and,2004,1.6612975597381592
and,2005,1.6611944437026978
and,2006,1.6612088680267334
and,2007,1.662083387374878
and,2008,1.664656162261963
and,2009,1.6667264699935913
and,2010,1.6670634746551514
and,2011,1.4447766542434692
and,2012,1.2222222089767456
and,2013,1.6666667461395264
and,2014,1.9333332777023315
and,2015,1.6666666269302368
and,2016,1.3333333730697632
and,2017,1.3333333730697632
are,2000,132.57373046875
are,2001,135.54537963867188
are,2002,140.29795837402344
are,2003,145.9999542236328
are,2004,152.1212615966797
are,2005,158.10317993164062
are,2006,163.79685974121094
are,2007,169.65191650390625
are,2008,174.7611083984375
are,2009,178.47621154785156
are,2010,181.13711547851562
are,2011,183.12767028808594
are,2012,185.99746704101562
are,2013,189.05909729003906
are,2014,193.17221069335938
are,2015,197.31849670410156
are,2016,200.02061462402344
are,2017,200.20999145507812
arg,2000,3814.7275390625
arg,2001,3795.104736328125
arg,2002,3729.498291015625
arg,2003,3620.130859375
arg,2004,3494.920654296875
arg,2005,3327.652099609375
arg,2006,3075.71728515625
arg,2007,3015.22705078125
arg,2008,3023.64990234375
arg,2009,2941.44580078125
arg,2010,2838.056884765625
arg,2011,2875.551513671875
arg,2012,2697.2841796875
arg,2013,2796.6904296875
arg,2014,2568.27392578125
arg,2015,2460.420166015625
arg,2016,2323.8291015625
arg,2017,2186.689697265625
arm,2000,295.75885009765625
arm,2001,277.79974365234375
arm,2002,264.69189453125
arm,2003,253.81942749023438
arm,2004,244.21600341796875
arm,2005,235.3554229736328
arm,2006,225.94207763671875
arm,2007,216.52938842773438
arm,2008,206.6811981201172
arm,2009,196.93724060058594
arm,2010,188.7712860107422
arm,2011,181.1023712158203
arm,2012,169.4867401123047
arm,2013,157.97219848632812
arm,2014,148.46092224121094
arm,2015,139.05545043945312
arm,2016,129.09352111816406
arm,2017,120.03660583496094
atg,2000,7.7632856369018555
atg,2001,8.306852340698242
atg,2002,7.8980889320373535
atg,2003,6.737427711486816
atg,2004,5.566042900085449
atg,2005,8.399771690368652
atg,2006,5.529952049255371
atg,2007,4.474845886230469
atg,2008,2.1377995014190674
atg,2009,2.4178898334503174
atg,2010,3.05500864982605
atg,2011,3.407937526702881
atg,2012,3.6466448307037354
atg,2013,3.0635793209075928
atg,2014,2.7523014545440674
atg,2015,2.4766807556152344
atg,2016,2.450096845626831
atg,2017,2.034433603286743
aus,2000,270.5500183105469
aus,2001,259.84222412109375
aus,2002,240.529296875
aus,2003,200.91510009765625
aus,2004,305.0519714355469
aus,2005,343.2596740722656
aus,2006,357.9117736816406
aus,2007,294.0920715332031
aus,2008,263.62255859375
aus,2009,268.50421142578125
aus,2010,279.8680114746094
aus,2011,300.14422607421875
aus,2012,247.5836944580078
aus,2013,251.5911865234375
aus,2014,274.8034362792969
aus,2015,249.4522247314453
aus,2016,244.1289520263672
aus,2017,236.90602111816406
aut,2000,100.7684326171875
aut,2001,113.8118896484375
aut,2002,189.2756805419922
aut,2003,178.28875732421875
aut,2004,171.99708557128906
aut,2005,161.34140014648438
aut,2006,171.5078125
aut,2007,124.55519104003906
aut,2008,88.91300201416016
aut,2009,80.27719116210938
aut,2010,99.79621124267578
aut,2011,69.48694610595703
aut,2012,72.33655548095703
aut,2013,78.7762222290039
aut,2014,74.1231689453125
aut,2015,72.97940826416016
aut,2016,50.577354431152344
aut,2017,46.50177001953125
aze,2000,2246.187744140625
aze,2001,2107.04052734375
aze,2002,1972.3228759765625
aze,2003,1848.1953125
aze,2004,1736.2086181640625
aze,2005,1641.6964111328125
aze,2006,1569.674560546875
aze,2007,1519.5269775390625
aze,2008,1474.3919677734375
aze,2009,1432.509033203125
aze,2010,1387.09423828125
aze,2011,1312.537841796875
aze,2012,1226.8714599609375
aze,2013,1135.7261962890625
aze,2014,1046.9852294921875
aze,2015,958.8938598632812
aze,2016,873.9359741210938
aze,2017,795.3690185546875
bdi,2000,3604.3251953125
bdi,2001,3501.745849609375
bdi,2002,3424.68310546875
bdi,2003,3464.727783203125
bdi,2004,3560.562255859375
bdi,2005,3675.904541015625
bdi,2006,3794.32373046875
bdi,2007,3803.07958984375
bdi,2008,3734.25537109375
bdi,2009,3633.876953125
bdi,2010,3583.710693359375
bdi,2011,3585.093017578125
bdi,2012,3609.2568359375
bdi,2013,3561.666015625
bdi,2014,3500.415771484375
bdi,2015,3449.393798828125
bdi,2016,3397.091552734375
bdi,2017,3349.75146484375
bel,2000,114.35150909423828
bel,2001,112.09998321533203
bel,2002,103.33488464355469
bel,2003,106.35865020751953
bel,2004,101.60066223144531
bel,2005,113.83783721923828
bel,2006,97.4937515258789
bel,2007,102.9734115600586
bel,2008,107.38350677490234
bel,2009,110.65032196044922
bel,2010,87.62034606933594
bel,2011,94.68867492675781
bel,2012,86.580810546875
bel,2013,91.12911987304688
bel,2014,94.71367645263672
bel,2015,86.38876342773438
