country,year,neo16
afg,2000,24.893768310546875
afg,2001,26.39398956298828
afg,2002,28.467687606811523
afg,2003,31.449665069580078
afg,2004,35.15771484375
afg,2005,37.322998046875
afg,2006,37.41096878051758
afg,2007,36.30760955810547
afg,2008,35.255531311035156
afg,2009,33.9393424987793
afg,2010,32.09576416015625
afg,2011,30.316070556640625
afg,2012,29.1987361907959
afg,2013,28.41321563720703
afg,2014,27.9154052734375
afg,2015,27.35105323791504
afg,2016,26.623550415039062
afg,2017,26.01375389099121
ago,2000,12.217623710632324
ago,2001,12.936344146728516
ago,2002,13.74292278289795
ago,2003,14.86711597442627
ago,2004,16.085487365722656
ago,2005,17.101329803466797
ago,2006,18.0647029876709
ago,2007,18.948692321777344
ago,2008,19.826265335083008
ago,2009,20.725879669189453
ago,2010,21.283376693725586
ago,2011,21.896230697631836
ago,2012,22.952590942382812
ago,2013,23.17178726196289
ago,2014,23.809167861938477
ago,2015,24.450490951538086
ago,2016,25.451955795288086
ago,2017,25.370718002319336
alb,2000,0.17941893637180328
alb,2001,0.16930897533893585
alb,2002,0.16720786690711975
alb,2003,0.16510960459709167
alb,2004,0.16243882477283478
alb,2005,0.15719209611415863
alb,2006,0.14891263842582703
alb,2007,0.13917773962020874
alb,2008,0.13101042807102203
alb,2009,0.12357105314731598
alb,2010,0.12123335152864456
alb,2011,0.12083112448453903
alb,2012,0.12217806279659271
alb,2013,0.12148112058639526
alb,2014,0.12380041927099228
alb,2015,0.1281377375125885
alb,2016,0.13239064812660217
alb,2017,0.13237468898296356
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,1.3831877708435059
are,2001,1.3591278791427612
are,2002,1.3494874238967896
are,2003,1.346646785736084
are,2004,1.3510661125183105
are,2005,1.3504339456558228
are,2006,1.346379280090332
are,2007,1.3443536758422852
are,2008,1.3429243564605713
are,2009,1.341821312904358
are,2010,1.3426713943481445
are,2011,1.3457212448120117
are,2012,1.3559925556182861
are,2013,1.3669353723526
are,2014,1.38813054561615
are,2015,1.4163668155670166
are,2016,1.4336237907409668
are,2017,1.4404432773590088
arg,2000,21.385761260986328
arg,2001,12.939130783081055
arg,2002,20.816789627075195
arg,2003,24.876556396484375
arg,2004,12.128416061401367
arg,2005,11.95421314239502
arg,2006,14.043763160705566
arg,2007,8.33579158782959
arg,2008,7.966256141662598
arg,2009,13.585230827331543
arg,2010,15.264644622802734
arg,2011,7.236701965332031
arg,2012,14.860884666442871
arg,2013,14.51803207397461
arg,2014,10.93653392791748
arg,2015,12.288302421569824
arg,2016,11.481593132019043
arg,2017,10.81867790222168
arm,2000,0.8739854097366333
arm,2001,0.9239433407783508
arm,2002,0.9887409210205078
arm,2003,1.054857850074768
arm,2004,1.1194208860397339
arm,2005,1.1907615661621094
arm,2006,1.24986732006073
arm,2007,1.294071912765503
arm,2008,1.3232046365737915
arm,2009,1.3512004613876343
arm,2010,1.3660953044891357
arm,2011,1.3736944198608398
arm,2012,1.3676362037658691
arm,2013,1.3112261295318604
arm,2014,1.2472994327545166
arm,2015,1.1885991096496582
arm,2016,1.1234946250915527
arm,2017,1.045396089553833
atg,2000,0.0
atg,2001,0.0
atg,2002,0.0
atg,2003,0.0
atg,2004,0.0
atg,2005,0.0
atg,2006,0.0
atg,2007,0.0
atg,2008,0.0
atg,2009,0.0
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,6.162544250488281
aus,2001,6.0
aus,2002,9.694893836975098
aus,2003,5.364647388458252
aus,2004,6.636363506317139
aus,2005,6.066618919372559
aus,2006,5.447852611541748
aus,2007,6.443636417388916
aus,2008,10.775862693786621
aus,2009,2.972222328186035
aus,2010,8.22772216796875
aus,2011,14.505805969238281
aus,2012,8.959537506103516
aus,2013,8.118758201599121
aus,2014,4.574999809265137
aus,2015,4.9599995613098145
aus,2016,5.568962574005127
aus,2017,5.408473968505859
aut,2000,0.0
aut,2001,0.0
aut,2002,1.1116279363632202
aut,2003,2.052863359451294
aut,2004,0.957805871963501
aut,2005,1.9466667175292969
aut,2006,2.24210524559021
aut,2007,0.0
aut,2008,3.044999837875366
aut,2009,0.0
aut,2010,0.9514563083648682
aut,2011,2.0860214233398438
aut,2012,2.1942856311798096
aut,2013,1.0437158346176147
aut,2014,2.0322580337524414
aut,2015,0.9540815949440002
aut,2016,0.9249999523162842
aut,2017,0.9099999666213989
aze,2000,7.216893196105957
aze,2001,7.0868964195251465
aze,2002,7.014797687530518
aze,2003,6.988201141357422
aze,2004,7.008790016174316
aze,2005,7.076402187347412
aze,2006,7.2522358894348145
aze,2007,7.4946064949035645
aze,2008,7.745940208435059
aze,2009,8.023262977600098
aze,2010,8.294642448425293
aze,2011,8.384132385253906
aze,2012,8.391292572021484
aze,2013,7.935006618499756
aze,2014,7.409124374389648
aze,2015,6.833307266235352
aze,2016,6.247971057891846
aze,2017,5.672951698303223
bdi,2000,2.8931405544281006
bdi,2001,3.0097174644470215
bdi,2002,3.1605515480041504
bdi,2003,3.2960031032562256
bdi,2004,3.3974828720092773
bdi,2005,3.474504232406616
bdi,2006,3.5310134887695312
bdi,2007,3.67014741897583
bdi,2008,3.8932173252105713
bdi,2009,4.167307376861572
bdi,2010,4.270743370056152
bdi,2011,4.194182872772217
bdi,2012,4.097104072570801
bdi,2013,4.0297064781188965
bdi,2014,4.0189433097839355
bdi,2015,4.000101089477539
bdi,2016,3.9619195461273193
bdi,2017,3.9244730472564697
bel,2000,8.168168067932129
bel,2001,5.0
bel,2002,7.853658676147461
bel,2003,3.009404182434082
bel,2004,4.384880065917969
bel,2005,3.138613700866699
bel,2006,4.0779218673706055
bel,2007,5.961661338806152
bel,2008,8.449541091918945
bel,2009,6.448398590087891
bel,2010,10.760869979858398
bel,2011,4.278388023376465
bel,2012,5.938355922698975
bel,2013,1.066666603088379
bel,2014,2.0501792430877686
bel,2015,2.948389768600464
bel,2016,2.8962981700897217
bel,2017,2.8337881565093994
ben,2000,12.96052360534668
ben,2001,12.92016315460205
ben,2002,13.007784843444824
ben,2003,13.283243179321289
ben,2004,13.773964881896973
ben,2005,14.115281105041504
ben,2006,14.522902488708496
ben,2007,14.820489883422852
ben,2008,15.292844772338867
ben,2009,16.00116729736328
ben,2010,16.82283592224121
ben,2011,17.594921112060547
ben,2012,18.24837875366211
ben,2013,18.28540802001953
ben,2014,18.06833267211914
ben,2015,17.818119049072266
ben,2016,17.57394790649414
ben,2017,17.62396240234375
bfa,2000,21.752870559692383
bfa,2001,22.417715072631836
bfa,2002,22.92511749267578
bfa,2003,23.40156364440918
bfa,2004,23.60442543029785
bfa,2005,23.818819046020508
bfa,2006,24.19532012939453
bfa,2007,24.688690185546875
bfa,2008,25.229846954345703
bfa,2009,25.882246017456055
bfa,2010,26.511564254760742
bfa,2011,27.12350845336914
bfa,2012,27.608245849609375
bfa,2013,27.529502868652344
bfa,2014,27.454479217529297
bfa,2015,27.42662239074707
bfa,2016,27.391773223876953
bfa,2017,27.21327781677246
bgd,2000,266.3590087890625
bgd,2001,262.6204528808594
bgd,2002,257.802978515625
bgd,2003,252.7071533203125
bgd,2004,247.6044158935547
bgd,2005,242.3816680908203
bgd,2006,234.04544067382812
bgd,2007,224.53048706054688
bgd,2008,214.68426513671875
bgd,2009,204.22935485839844
bgd,2010,193.72085571289062
bgd,2011,183.91917419433594
bgd,2012,174.66888427734375
bgd,2013,163.55758666992188
bgd,2014,154.2297821044922
bgd,2015,144.99188232421875
bgd,2016,135.33226013183594
bgd,2017,126.78341674804688
bgr,2000,1.936090350151062
bgr,2001,4.862475395202637
bgr,2002,0.0
bgr,2003,2.081632614135742
bgr,2004,1.013888955116272
bgr,2005,2.943662166595459
bgr,2006,0.0
bgr,2007,1.0692520141601562
bgr,2008,0.9894736409187317
bgr,2009,0.0
bgr,2010,0.0
bgr,2011,0.0
bgr,2012,0.0
bgr,2013,0.0
