region,year,fpost15
5_emr,2000,0.04443569853901863
6_wpr,2000,0.10713809728622437
1_afr,2000,0.02174808271229267
2_amr,2000,0.14696139097213745
3_sear,2000,0.03355921059846878
4_eur,2000,0.1852319836616516
5_emr,2001,0.04506468400359154
2_amr,2001,0.1494615525007248
3_sear,2001,0.034377772361040115
6_wpr,2001,0.1188347190618515
1_afr,2001,0.022168666124343872
4_eur,2001,0.189212366938591
5_emr,2002,0.04587477818131447
3_sear,2002,0.03595519810914993
4_eur,2002,0.19188353419303894
1_afr,2002,0.02258954383432865
6_wpr,2002,0.12779143452644348
2_amr,2002,0.15442988276481628
6_wpr,2003,0.13112059235572815
4_eur,2003,0.19596682488918304
3_sear,2003,0.036986563354730606
1_afr,2003,0.022629015147686005
5_emr,2003,0.04619201272726059
2_amr,2003,0.15721730887889862
4_eur,2004,0.2001800388097763
5_emr,2004,0.04750034213066101
6_wpr,2004,0.13750475645065308
1_afr,2004,0.024749062955379486
3_sear,2004,0.036769263446331024
2_amr,2004,0.16585732996463776
4_eur,2005,0.20400677621364594
2_amr,2005,0.1708178073167801
6_wpr,2005,0.1413121521472931
5_emr,2005,0.04869796708226204
3_sear,2005,0.04009787738323212
1_afr,2005,0.024592110887169838
1_afr,2006,0.027379672974348068
2_amr,2006,0.17774111032485962
5_emr,2006,0.0498567596077919
4_eur,2006,0.20697630941867828
3_sear,2006,0.0405680313706398
6_wpr,2006,0.14813588559627533
5_emr,2007,0.051544561982154846
1_afr,2007,0.029068730771541595
6_wpr,2007,0.15433236956596375
2_amr,2007,0.18194007873535156
3_sear,2007,0.04342547059059143
4_eur,2007,0.20977579057216644
5_emr,2008,0.05329805240035057
6_wpr,2008,0.1537417620420456
3_sear,2008,0.044047415256500244
2_amr,2008,0.1893957108259201
4_eur,2008,0.21298916637897491
1_afr,2008,0.030093155801296234
5_emr,2009,0.054491668939590454
1_afr,2009,0.03210705146193504
6_wpr,2009,0.15910406410694122
4_eur,2009,0.20659522712230682
2_amr,2009,0.19028694927692413
3_sear,2009,0.0456133671104908
6_wpr,2010,0.16574007272720337
4_eur,2010,0.22236368060112
1_afr,2010,0.03397173061966896
3_sear,2010,0.04792144149541855
2_amr,2010,0.15442875027656555
5_emr,2010,0.05564146861433983
1_afr,2011,0.03530481830239296
4_eur,2011,0.2261698693037033
5_emr,2011,0.05380142107605934
3_sear,2011,0.04905559867620468
2_amr,2011,0.20401234924793243
6_wpr,2011,0.16653534770011902
2_amr,2012,0.20865142345428467
6_wpr,2012,0.16710570454597473
5_emr,2012,0.055477041751146317
3_sear,2012,0.05141444504261017
1_afr,2012,0.037432070821523666
4_eur,2012,0.2190699428319931
1_afr,2013,0.03882117196917534
5_emr,2013,0.058948490768671036
2_amr,2013,0.20970527827739716
4_eur,2013,0.22030150890350342
3_sear,2013,0.05398712307214737
6_wpr,2013,0.16506648063659668
2_amr,2014,0.2166316658258438
5_emr,2014,0.05898234620690346
3_sear,2014,0.05411563441157341
4_eur,2014,0.2210894227027893
1_afr,2014,0.042014311999082565
6_wpr,2014,0.16104929149150848
2_amr,2015,0.2222549319267273
4_eur,2015,0.22563712298870087
6_wpr,2015,0.1646030843257904
1_afr,2015,0.043542902916669846
5_emr,2015,0.06039922311902046
3_sear,2015,0.05711479112505913
2_amr,2016,0.22154363989830017
1_afr,2016,0.04471193253993988
3_sear,2016,0.058253899216651917
5_emr,2016,0.06200994923710823
6_wpr,2016,0.1641329824924469
4_eur,2016,0.22763019800186157
1_afr,2017,0.046679094433784485
2_amr,2017,0.22025008499622345
4_eur,2017,0.22717224061489105
3_sear,2017,0.05871368199586868
5_emr,2017,0.06287054717540741
6_wpr,2017,0.16377215087413788
