region,year,rufive5
5_emr,2000,3.162618398666382
6_wpr,2000,0.2539037764072418
1_afr,2000,2.058286190032959
2_amr,2000,0.04062684252858162
3_sear,2000,1.6508057117462158
4_eur,2000,0.0396859273314476
5_emr,2001,2.7382705211639404
2_amr,2001,0.041503239423036575
3_sear,2001,1.461668610572815
6_wpr,2001,0.20907524228096008
1_afr,2001,1.8422290086746216
4_eur,2001,0.03432780131697655
5_emr,2002,2.3688321113586426
3_sear,2002,1.2920660972595215
4_eur,2002,0.02981984242796898
1_afr,2002,1.6208672523498535
6_wpr,2002,0.16683074831962585
2_amr,2002,0.036613691598176956
6_wpr,2003,0.13568690419197083
4_eur,2003,0.025940390303730965
3_sear,2003,1.1396729946136475
1_afr,2003,1.412899374961853
5_emr,2003,2.006098747253418
2_amr,2003,0.03459613025188446
4_eur,2004,0.02278098650276661
5_emr,2004,1.655592679977417
6_wpr,2004,0.11651591211557388
1_afr,2004,1.2223031520843506
3_sear,2004,1.0023317337036133
2_amr,2004,0.03161457180976868
4_eur,2005,0.02018856443464756
2_amr,2005,0.03006231039762497
6_wpr,2005,0.09829973429441452
5_emr,2005,1.4263300895690918
3_sear,2005,0.8780247569084167
1_afr,2005,1.0660704374313354
1_afr,2006,0.9357790350914001
2_amr,2006,0.027947280555963516
5_emr,2006,1.2934155464172363
4_eur,2006,0.01809312030673027
3_sear,2006,0.7667109966278076
6_wpr,2006,0.07925903052091599
5_emr,2007,1.2016526460647583
1_afr,2007,0.8207130432128906
6_wpr,2007,0.06934793293476105
2_amr,2007,0.02577654831111431
3_sear,2007,0.6673934459686279
4_eur,2007,0.01611795462667942
5_emr,2008,1.1084872484207153
6_wpr,2008,0.06152062863111496
3_sear,2008,0.5791224837303162
2_amr,2008,0.024531133472919464
4_eur,2008,0.01455722190439701
1_afr,2008,0.7211694121360779
5_emr,2009,1.0390353202819824
1_afr,2009,0.6437562108039856
6_wpr,2009,0.04887049272656441
4_eur,2009,0.013123417273163795
2_amr,2009,0.022858574986457825
3_sear,2009,0.49980777502059937
6_wpr,2010,0.03661191835999489
4_eur,2010,0.011821838095784187
1_afr,2010,0.6014682650566101
3_sear,2010,0.42863929271698
2_amr,2010,0.01764187403023243
5_emr,2010,0.9912315607070923
1_afr,2011,0.5774616599082947
4_eur,2011,0.010547502897679806
5_emr,2011,0.9589788317680359
3_sear,2011,0.3637878894805908
2_amr,2011,0.015170170925557613
6_wpr,2011,0.028130147606134415
2_amr,2012,0.014080444350838661
6_wpr,2012,0.023522811010479927
5_emr,2012,0.9054142832756042
3_sear,2012,0.3056318163871765
1_afr,2012,0.5546854138374329
4_eur,2012,0.009410478174686432
1_afr,2013,0.5204682350158691
5_emr,2013,0.8317288160324097
2_amr,2013,0.013000541366636753
4_eur,2013,0.00837414525449276
3_sear,2013,0.25374025106430054
6_wpr,2013,0.021097468212246895
2_amr,2014,0.011967032216489315
5_emr,2014,0.7546004056930542
3_sear,2014,0.20877310633659363
4_eur,2014,0.00747019425034523
1_afr,2014,0.47646206617355347
6_wpr,2014,0.019360190257430077
2_amr,2015,0.011241892352700233
4_eur,2015,0.0067041232250630856
6_wpr,2015,0.017515061423182487
1_afr,2015,0.4348084628582001
5_emr,2015,0.6822125315666199
3_sear,2015,0.17168796062469482
2_amr,2016,0.01069400180131197
1_afr,2016,0.4000157117843628
3_sear,2016,0.1633804738521576
5_emr,2016,0.6183628439903259
6_wpr,2016,0.016636304557323456
4_eur,2016,0.006072675809264183
1_afr,2017,0.3922579288482666
2_amr,2017,0.010351934470236301
4_eur,2017,0.0058097816072404385
3_sear,2017,0.15703244507312775
5_emr,2017,0.6077873110771179
6_wpr,2017,0.01631651073694229
