country,year,fufive16
afg,2000,0.03564557805657387
afg,2001,0.035743050277233124
afg,2002,0.03887456655502319
afg,2003,0.04275669530034065
afg,2004,0.044107504189014435
afg,2005,0.04457657039165497
afg,2006,0.04371607303619385
afg,2007,0.04687194898724556
afg,2008,0.048508912324905396
afg,2009,0.04941609129309654
afg,2010,0.050897758454084396
afg,2011,0.05133627727627754
afg,2012,0.05173748731613159
afg,2013,0.05491361767053604
afg,2014,0.05809338018298149
afg,2015,0.05968032032251358
afg,2016,0.06094580143690109
afg,2017,0.06157901883125305
ago,2000,0.027460608631372452
ago,2001,0.026998091489076614
ago,2002,0.027683567255735397
ago,2003,0.028936104848980904
ago,2004,0.029834244400262833
ago,2005,0.03048291616141796
ago,2006,0.031325243413448334
ago,2007,0.03257408365607262
ago,2008,0.033422160893678665
ago,2009,0.03363381326198578
ago,2010,0.03444763645529747
ago,2011,0.03440523147583008
ago,2012,0.03405975550413132
ago,2013,0.033422984182834625
ago,2014,0.03414452075958252
ago,2015,0.03665639087557793
ago,2016,0.03628057613968849
ago,2017,0.03591553494334221
alb,2000,0.08668599277734756
alb,2001,0.08860043436288834
alb,2002,0.09018343687057495
alb,2003,0.09148073196411133
alb,2004,0.09250937402248383
alb,2005,0.09337497502565384
alb,2006,0.09416293352842331
alb,2007,0.09520309418439865
alb,2008,0.0956939309835434
alb,2009,0.08854801952838898
alb,2010,0.08867917954921722
alb,2011,0.08890573680400848
alb,2012,0.0879516527056694
alb,2013,0.08498109132051468
alb,2014,0.07974676042795181
alb,2015,0.07361694425344467
alb,2016,0.06725296378135681
alb,2017,0.0629020407795906
and,2000,0.16161519289016724
and,2001,0.24281862378120422
and,2002,0.24341996014118195
and,2003,0.2170383781194687
and,2004,0.21775081753730774
and,2005,0.2184867262840271
and,2006,0.2191929966211319
and,2007,0.21965427696704865
and,2008,0.21987847983837128
and,2009,0.22024685144424438
and,2010,0.22110772132873535
and,2011,0.14770929515361786
and,2012,0.29629629850387573
and,2013,0.2222222238779068
and,2014,0.31111109256744385
and,2015,0.0833333283662796
and,2016,0.1666666716337204
and,2017,0.1666666716337204
are,2000,0.12676849961280823
are,2001,0.1271037608385086
are,2002,0.1257046014070511
are,2003,0.12490449100732803
are,2004,0.12460643798112869
are,2005,0.12488973140716553
are,2006,0.12543253600597382
are,2007,0.12434954941272736
are,2008,0.12442892044782639
are,2009,0.12393154203891754
are,2010,0.12379179894924164
are,2011,0.12485793232917786
are,2012,0.1256580948829651
are,2013,0.12659616768360138
are,2014,0.12809666991233826
are,2015,0.12927302718162537
are,2016,0.13049544394016266
are,2017,0.13042303919792175
arg,2000,0.09858797490596771
arg,2001,0.09215093404054642
arg,2002,0.09191232174634933
arg,2003,0.09022535383701324
arg,2004,0.09907203167676926
arg,2005,0.11002179980278015
arg,2006,0.11040105670690536
arg,2007,0.12278389930725098
arg,2008,0.1175289899110794
arg,2009,0.1078890860080719
arg,2010,0.11131372302770615
arg,2011,0.11211336404085159
arg,2012,0.11632194370031357
arg,2013,0.09976670145988464
arg,2014,0.09771496057510376
arg,2015,0.10191851109266281
arg,2016,0.11059652268886566
arg,2017,0.10699000209569931
arm,2000,0.05459306389093399
arm,2001,0.057288896292448044
arm,2002,0.05999308079481125
arm,2003,0.06286266446113586
arm,2004,0.06639985740184784
arm,2005,0.06943630427122116
arm,2006,0.0720604658126831
arm,2007,0.07470724731683731
arm,2008,0.07671243697404861
arm,2009,0.07850037515163422
arm,2010,0.0764780044555664
arm,2011,0.07637950778007507
arm,2012,0.07890291512012482
arm,2013,0.08208047598600388
arm,2014,0.08472935110330582
arm,2015,0.08652126789093018
arm,2016,0.08841101825237274
arm,2017,0.08900409191846848
atg,2000,0.18919382989406586
atg,2001,0.1876392513513565
