country,year,rneo10
afg,2000,16.229795455932617
afg,2001,15.552841186523438
afg,2002,14.716666221618652
afg,2003,13.928476333618164
afg,2004,13.170174598693848
afg,2005,12.696989059448242
afg,2006,12.642963409423828
afg,2007,12.845293998718262
afg,2008,12.944470405578613
afg,2009,13.037938117980957
afg,2010,13.28369426727295
afg,2011,13.575470924377441
afg,2012,13.591835021972656
afg,2013,13.293399810791016
afg,2014,12.866601943969727
afg,2015,12.51877498626709
afg,2016,12.261767387390137
afg,2017,11.927385330200195
ago,2000,14.619333267211914
ago,2001,14.442111015319824
ago,2002,14.149469375610352
ago,2003,13.708138465881348
ago,2004,13.225288391113281
ago,2005,12.660264015197754
ago,2006,12.19656753540039
ago,2007,11.683873176574707
ago,2008,11.18928337097168
ago,2009,10.782744407653809
ago,2010,10.567432403564453
ago,2011,10.31206226348877
ago,2012,9.923689842224121
ago,2013,9.404141426086426
ago,2014,8.890434265136719
ago,2015,8.483802795410156
ago,2016,8.152751922607422
ago,2017,7.949863433837891
alb,2000,4.843713760375977
alb,2001,4.611974239349365
alb,2002,4.364639759063721
alb,2003,4.105273723602295
alb,2004,3.8415334224700928
alb,2005,3.5982205867767334
alb,2006,3.369640588760376
alb,2007,3.146852731704712
alb,2008,2.9446446895599365
alb,2009,2.760744094848633
alb,2010,2.605343818664551
alb,2011,2.4745829105377197
alb,2012,2.3838412761688232
alb,2013,2.338656425476074
alb,2014,2.3561065196990967
alb,2015,2.412154197692871
alb,2016,2.459224224090576
alb,2017,2.4717228412628174
and,2000,2.7548208236694336
and,2001,1.3440860509872437
and,2002,1.3106160163879395
and,2003,1.2804096937179565
and,2004,1.2547051906585693
and,2005,1.2360939979553223
and,2006,1.2254902124404907
and,2007,1.2224938869476318
and,2008,1.2285012006759644
and,2009,1.2422360181808472
and,2010,1.2658227682113647
and,2011,1.298701286315918
and,2012,1.3422819375991821
and,2013,1.3947001695632935
and,2014,1.455604076385498
and,2015,1.5243902206420898
and,2016,1.5974440574645996
and,2017,1.6722408533096313
are,2000,2.206754207611084
are,2001,2.1672186851501465
are,2002,2.1351513862609863
are,2003,2.100710153579712
are,2004,2.0615639686584473
are,2005,2.0134308338165283
are,2006,1.9644341468811035
are,2007,1.9203201532363892
are,2008,1.8753697872161865
are,2009,1.8270163536071777
are,2010,1.7866069078445435
are,2011,1.7570312023162842
are,2012,1.7598110437393188
are,2013,1.7773269414901733
are,2014,1.8208118677139282
are,2015,1.8784751892089844
are,2016,1.9297990798950195
are,2017,1.9699760675430298
arg,2000,4.865394592285156
arg,2001,4.8900957107543945
arg,2002,4.735015869140625
arg,2003,4.575045108795166
arg,2004,4.383001327514648
arg,2005,4.087425231933594
arg,2006,3.765840768814087
arg,2007,3.683152675628662
arg,2008,3.675928831100464
arg,2009,3.556586742401123
