region,year,fufive13
5_emr,2000,0.07729922235012054
6_wpr,2000,0.07618661224842072
1_afr,2000,0.07203127443790436
2_amr,2000,0.10179578512907028
3_sear,2000,0.08945940434932709
4_eur,2000,0.08032958954572678
5_emr,2001,0.07776571810245514
2_amr,2001,0.10280386358499527
3_sear,2001,0.08808664232492447
6_wpr,2001,0.07693323493003845
1_afr,2001,0.07285750657320023
4_eur,2001,0.07959314435720444
5_emr,2002,0.078643798828125
3_sear,2002,0.0874415710568428
4_eur,2002,0.07868150621652603
1_afr,2002,0.07360199093818665
6_wpr,2002,0.07757717370986938
2_amr,2002,0.10268300771713257
6_wpr,2003,0.07709480822086334
4_eur,2003,0.07862421125173569
3_sear,2003,0.08616204559803009
1_afr,2003,0.07320667803287506
5_emr,2003,0.07906673848628998
2_amr,2003,0.10350827872753143
4_eur,2004,0.07390538603067398
5_emr,2004,0.080292709171772
6_wpr,2004,0.07557084411382675
1_afr,2004,0.07747312635183334
3_sear,2004,0.08343372493982315
2_amr,2004,0.0996919497847557
4_eur,2005,0.07165108621120453
2_amr,2005,0.09838306158781052
6_wpr,2005,0.07312589883804321
5_emr,2005,0.08115467429161072
3_sear,2005,0.08460471779108047
1_afr,2005,0.07640546560287476
1_afr,2006,0.08188126981258392
2_amr,2006,0.09649939090013504
5_emr,2006,0.08182934671640396
4_eur,2006,0.07372827082872391
3_sear,2006,0.08266344666481018
6_wpr,2006,0.06979893893003464
5_emr,2007,0.08284783363342285
1_afr,2007,0.08458912372589111
6_wpr,2007,0.06844436377286911
2_amr,2007,0.09622427821159363
3_sear,2007,0.08296097069978714
4_eur,2007,0.07504845410585403
5_emr,2008,0.0842742919921875
6_wpr,2008,0.06957545131444931
3_sear,2008,0.08120080828666687
2_amr,2008,0.0939091220498085
4_eur,2008,0.0758071020245552
1_afr,2008,0.08608538657426834
5_emr,2009,0.08506674319505692
1_afr,2009,0.08972659707069397
6_wpr,2009,0.07128521800041199
4_eur,2009,0.0719742402434349
2_amr,2009,0.09300535917282104
3_sear,2009,0.08026391267776489
6_wpr,2010,0.07530146837234497
4_eur,2010,0.07094414532184601
1_afr,2010,0.09266916662454605
3_sear,2010,0.07983996719121933
2_amr,2010,0.08306801319122314
5_emr,2010,0.08566942811012268
1_afr,2011,0.09460939466953278
4_eur,2011,0.07368846237659454
5_emr,2011,0.08418262749910355
3_sear,2011,0.07836896181106567
2_amr,2011,0.09361010044813156
6_wpr,2011,0.07643996179103851
2_amr,2012,0.09422407299280167
6_wpr,2012,0.07676175236701965
5_emr,2012,0.08507443964481354
3_sear,2012,0.07793466001749039
1_afr,2012,0.09775542467832565
4_eur,2012,0.0753684788942337
1_afr,2013,0.0999031662940979
5_emr,2013,0.08895426243543625
2_amr,2013,0.0973636582493782
4_eur,2013,0.07546919584274292
3_sear,2013,0.07823643088340759
6_wpr,2013,0.07866580039262772
2_amr,2014,0.09902814030647278
5_emr,2014,0.09024384617805481
3_sear,2014,0.07678468525409698
4_eur,2014,0.07936563342809677
1_afr,2014,0.10534699261188507
6_wpr,2014,0.07965578138828278
2_amr,2015,0.09894895553588867
4_eur,2015,0.08129829168319702
6_wpr,2015,0.08326880633831024
1_afr,2015,0.10746768862009048
5_emr,2015,0.09119180589914322
3_sear,2015,0.07766982167959213
2_amr,2016,0.09764613956212997
1_afr,2016,0.108763687312603
3_sear,2016,0.07870277017354965
5_emr,2016,0.09303253889083862
6_wpr,2016,0.08482075482606888
4_eur,2016,0.08160331100225449
1_afr,2017,0.11057620495557785
2_amr,2017,0.0965866968035698
4_eur,2017,0.0811484158039093
3_sear,2017,0.07896245270967484
5_emr,2017,0.09372679889202118
6_wpr,2017,0.08622328191995621
