region,year,age_group,cause,deaths
5_emr,2016,neo,9,29382.572039604187
6_wpr,2016,neo,9,9315.317095007747
4_eur,2016,neo,9,1855.8963952383492
1_afr,2017,neo,9,71211.71604388952
2_amr,2017,neo,9,4352.68806925416
4_eur,2017,neo,9,1748.7429529516958
3_sear,2017,neo,9,40340.43443596363
5_emr,2017,neo,9,28790.668176561594
6_wpr,2017,neo,9,8804.815770428628
5_emr,2000,neo,10,160989.4967727661
6_wpr,2000,neo,10,123955.88753449917
1_afr,2000,neo,10,326407.7594590187
2_amr,2000,neo,10,82155.1844086647
3_sear,2000,neo,10,511465.4245529175
4_eur,2000,neo,10,42440.424437224865
5_emr,2001,neo,10,159568.9287223816
2_amr,2001,neo,10,78039.8968243599
3_sear,2001,neo,10,501273.8720855713
6_wpr,2001,neo,10,119133.70646452904
1_afr,2001,neo,10,323337.35484695435
4_eur,2001,neo,10,40445.62014058232
5_emr,2002,neo,10,158475.0123348236
3_sear,2002,neo,10,491171.8849182129
4_eur,2002,neo,10,38606.29782381654
1_afr,2002,neo,10,319742.2428383827
6_wpr,2002,neo,10,114631.43291318417
2_amr,2002,neo,10,73143.12072658539
6_wpr,2003,neo,10,109666.25442290306
4_eur,2003,neo,10,36710.59722959995
3_sear,2003,neo,10,481124.5164413452
1_afr,2003,neo,10,316655.8775615692
5_emr,2003,neo,10,158139.11694908142
2_amr,2003,neo,10,69753.69459271431
4_eur,2004,neo,10,35563.077708780766
5_emr,2004,neo,10,158342.419506073
6_wpr,2004,neo,10,104770.18703186512
1_afr,2004,neo,10,313646.1519179344
3_sear,2004,neo,10,471408.27181243896
2_amr,2004,neo,10,64572.58668470383
4_eur,2005,neo,10,33849.88260066509
2_amr,2005,neo,10,62614.974401950836
6_wpr,2005,neo,10,100406.81981223822
5_emr,2005,neo,10,159173.74710845947
3_sear,2005,neo,10,461053.42907333374
1_afr,2005,neo,10,310939.66701221466
1_afr,2006,neo,10,308744.6525917053
2_amr,2006,neo,10,58263.738049030304
5_emr,2006,neo,10,160765.37405014038
4_eur,2006,neo,10,32490.060206085443
3_sear,2006,neo,10,451006.6061859131
6_wpr,2006,neo,10,95588.0124400258
5_emr,2007,neo,10,162983.20968818665
1_afr,2007,neo,10,306302.8319673538
6_wpr,2007,neo,10,90873.31299233437
2_amr,2007,neo,10,56101.20083069801
3_sear,2007,neo,10,440794.80117607117
4_eur,2007,neo,10,31014.7532235384
5_emr,2008,neo,10,164803.39939308167
6_wpr,2008,neo,10,84895.61084794998
3_sear,2008,neo,10,430080.1989955902
2_amr,2008,neo,10,54368.395156145096
4_eur,2008,neo,10,29652.791768968105
1_afr,2008,neo,10,303816.3383784294
5_emr,2009,neo,10,167144.6682395935
1_afr,2009,neo,10,302362.36087322235
6_wpr,2009,neo,10,79497.6400192976
4_eur,2009,neo,10,28649.082361757755
2_amr,2009,neo,10,52218.1404722929
3_sear,2009,neo,10,418188.3092479706
6_wpr,2010,neo,10,74878.26267898083
4_eur,2010,neo,10,27603.693755477667
1_afr,2010,neo,10,303561.7880477905
3_sear,2010,neo,10,406176.7401371002
2_amr,2010,neo,10,50441.37901544571
5_emr,2010,neo,10,170112.0216064453
1_afr,2011,neo,10,305169.30829286575
4_eur,2011,neo,10,25936.56500786543
5_emr,2011,neo,10,172908.05960273743
3_sear,2011,neo,10,394082.01969337463
2_amr,2011,neo,10,48364.39901638031
6_wpr,2011,neo,10,69927.12542897463
2_amr,2012,neo,10,46761.19893407822
6_wpr,2012,neo,10,65625.88933992386
5_emr,2012,neo,10,174165.4346256256
3_sear,2012,neo,10,382306.1241722107
1_afr,2012,neo,10,306103.29938077927
4_eur,2012,neo,10,25306.94491571188
1_afr,2013,neo,10,305028.11787986755
5_emr,2013,neo,10,173695.4737892151
2_amr,2013,neo,10,45846.439913511276
4_eur,2013,neo,10,24438.81777986884
3_sear,2013,neo,10,370644.95737075806
6_wpr,2013,neo,10,61440.23125085235
2_amr,2014,neo,10,44699.3468272686
5_emr,2014,neo,10,170948.61419677734
3_sear,2014,neo,10,359101.30207824707
4_eur,2014,neo,10,22932.192585647106
1_afr,2014,neo,10,301120.4208831787
6_wpr,2014,neo,10,57323.75812321901
2_amr,2015,neo,10,43279.60642123222
4_eur,2015,neo,10,21824.320963531733
6_wpr,2015,neo,10,53679.82984045148
1_afr,2015,neo,10,297070.920691967
5_emr,2015,neo,10,167824.52907943726
3_sear,2015,neo,10,347022.5667438507
2_amr,2016,neo,10,43680.514948129654
1_afr,2016,neo,10,292397.0452308655
3_sear,2016,neo,10,331560.09048080444
5_emr,2016,neo,10,164014.76329421997
6_wpr,2016,neo,10,50561.769400924444
4_eur,2016,neo,10,20569.929196208715
1_afr,2017,neo,10,290175.5277109146
2_amr,2017,neo,10,42479.51638126373
4_eur,2017,neo,10,19402.18445470929
3_sear,2017,neo,10,317823.7949552536
5_emr,2017,neo,10,160308.6022796631
6_wpr,2017,neo,10,47838.84135288
5_emr,2000,neo,11,137921.87159347534
6_wpr,2000,neo,11,119568.39059561491
1_afr,2000,neo,11,336704.4800632
2_amr,2000,neo,11,33230.480526685715
3_sear,2000,neo,11,416507.07831192017
4_eur,2000,neo,11,16892.48719935119
5_emr,2001,neo,11,135055.94578790665
2_amr,2001,neo,11,31416.88356912136
3_sear,2001,neo,11,399455.1603279114
6_wpr,2001,neo,11,112016.35873231292
1_afr,2001,neo,11,338129.86131858826
4_eur,2001,neo,11,16016.724329955876
5_emr,2002,neo,11,132627.7553062439
3_sear,2002,neo,11,381757.7383842468
4_eur,2002,neo,11,15316.685564056039
1_afr,2002,neo,11,338651.63747787476
6_wpr,2002,neo,11,103064.7110619843
2_amr,2002,neo,11,30060.106888115406
6_wpr,2003,neo,11,93921.5199110508
4_eur,2003,neo,11,14598.773465901613
3_sear,2003,neo,11,363936.169965744
1_afr,2003,neo,11,337984.3399374485
5_emr,2003,neo,11,130528.46034812927
2_amr,2003,neo,11,27950.471136271954
4_eur,2004,neo,11,13979.630401439965
5_emr,2004,neo,11,128488.68797791004
6_wpr,2004,neo,11,84158.76719838381
1_afr,2004,neo,11,336346.99423611164
3_sear,2004,neo,11,346532.7471437454
2_amr,2004,neo,11,26949.227773934603
4_eur,2005,neo,11,13555.471913099289
2_amr,2005,neo,11,25303.62488079071
6_wpr,2005,neo,11,75974.47415360808
5_emr,2005,neo,11,126248.11654567719
3_sear,2005,neo,11,329171.919254303
1_afr,2005,neo,11,333994.2256863117
1_afr,2006,neo,11,331393.1151314974
2_amr,2006,neo,11,24506.560683771968
5_emr,2006,neo,11,124291.81441950798
4_eur,2006,neo,11,13206.222446486354
3_sear,2006,neo,11,312027.8139629364
6_wpr,2006,neo,11,70878.31853342056
5_emr,2007,neo,11,122949.193567276
1_afr,2007,neo,11,328025.8014264107
6_wpr,2007,neo,11,66115.6210218966
2_amr,2007,neo,11,23562.00452017784
3_sear,2007,neo,11,294654.09778499603
4_eur,2007,neo,11,12868.954613395035
5_emr,2008,neo,11,122018.77068805695
6_wpr,2008,neo,11,61631.62694326043
3_sear,2008,neo,11,276826.592651844
2_amr,2008,neo,11,22655.713693857193
4_eur,2008,neo,11,12520.693721488118
1_afr,2008,neo,11,324739.48370194435
5_emr,2009,neo,11,121136.34247350693
1_afr,2009,neo,11,321072.8837211132
6_wpr,2009,neo,11,57751.31074887514
4_eur,2009,neo,11,12446.771430253983
2_amr,2009,neo,11,21609.5451900959
3_sear,2009,neo,11,258240.01145887375
6_wpr,2010,neo,11,53867.10912427306
4_eur,2010,neo,11,11769.429766222835
1_afr,2010,neo,11,316988.7848416567
3_sear,2010,neo,11,239954.94438362122
2_amr,2010,neo,11,20809.272770166397
5_emr,2010,neo,11,119653.95073437691
1_afr,2011,neo,11,312976.23342967033
4_eur,2011,neo,11,11161.547645546496
5_emr,2011,neo,11,117824.57569265366
3_sear,2011,neo,11,222439.65076255798
2_amr,2011,neo,11,19890.316675424576
6_wpr,2011,neo,11,50223.04191362858
2_amr,2012,neo,11,19014.543828725815
6_wpr,2012,neo,11,47398.260081365705
5_emr,2012,neo,11,115741.76830005646
3_sear,2012,neo,11,206232.8565659523
1_afr,2012,neo,11,308845.1020219326
4_eur,2012,neo,11,10423.50024177134
1_afr,2013,neo,11,304750.2392141819
5_emr,2013,neo,11,113898.96433162689
2_amr,2013,neo,11,18586.43939960003
4_eur,2013,neo,11,9919.274544768035
3_sear,2013,neo,11,191352.61503076553
6_wpr,2013,neo,11,45091.049722507596
2_amr,2014,neo,11,18282.462391734123
5_emr,2014,neo,11,111800.85714995861
3_sear,2014,neo,11,177896.7366733551
4_eur,2014,neo,11,9338.08880969137
1_afr,2014,neo,11,300865.48775839806
6_wpr,2014,neo,11,43267.79691836238
2_amr,2015,neo,11,17970.973867297173
4_eur,2015,neo,11,8893.437796026468
6_wpr,2015,neo,11,41352.8301654309
1_afr,2015,neo,11,297470.415274024
5_emr,2015,neo,11,109746.17735421658
3_sear,2015,neo,11,165758.47212266922
2_amr,2016,neo,11,17879.122028529644
1_afr,2016,neo,11,294234.3945951462
3_sear,2016,neo,11,158119.49062871933
5_emr,2016,neo,11,107244.45982968807
6_wpr,2016,neo,11,38753.25434868038
4_eur,2016,neo,11,8382.482287839055
1_afr,2017,neo,11,292082.1461150646
2_amr,2017,neo,11,17267.16713809967
4_eur,2017,neo,11,7926.511825270951
3_sear,2017,neo,11,151496.88741397858
5_emr,2017,neo,11,105043.37728631496
6_wpr,2017,neo,11,36451.348703965545
5_emr,2000,neo,12,63357.0491836071
6_wpr,2000,neo,12,14623.038213640451
1_afr,2000,neo,12,136580.09736537933
2_amr,2000,neo,12,25127.05784383416
3_sear,2000,neo,12,234049.37796020508
4_eur,2000,neo,12,8059.680803220719
5_emr,2001,neo,12,65072.78631854057
2_amr,2001,neo,12,24009.440634191036
3_sear,2001,neo,12,227687.95245838165
6_wpr,2001,neo,12,14138.62409093976
1_afr,2001,neo,12,140296.25261473656
4_eur,2001,neo,12,7590.268844880164
5_emr,2002,neo,12,66721.24063658714
3_sear,2002,neo,12,220681.09731674194
4_eur,2002,neo,12,7242.20569069311
1_afr,2002,neo,12,144864.85916149616
6_wpr,2002,neo,12,13802.654968321323
2_amr,2002,neo,12,22977.19866386056
6_wpr,2003,neo,12,13419.657919317484
4_eur,2003,neo,12,6957.613022007048
3_sear,2003,neo,12,212835.1623506546
1_afr,2003,neo,12,149479.85408473015
5_emr,2003,neo,12,67862.90578842163
2_amr,2003,neo,12,22255.46841007471
4_eur,2004,neo,12,6671.8595120720565
5_emr,2004,neo,12,68788.05382657051
6_wpr,2004,neo,12,12696.824463531375
1_afr,2004,neo,12,154677.65837585926
3_sear,2004,neo,12,204888.21157073975
2_amr,2004,neo,12,21773.43602952361
4_eur,2005,neo,12,6465.699351716787
2_amr,2005,neo,12,20721.686684429646
6_wpr,2005,neo,12,11991.791696190834
5_emr,2005,neo,12,69306.69591581821
3_sear,2005,neo,12,196606.36817598343
1_afr,2005,neo,12,159430.4396226406
1_afr,2006,neo,12,162993.36765003204
2_amr,2006,neo,12,19548.03977560997
5_emr,2006,neo,12,69561.1811876297
4_eur,2006,neo,12,6263.12280837819
3_sear,2006,neo,12,187516.82891654968
6_wpr,2006,neo,12,11326.839531317353
5_emr,2007,neo,12,69835.60691046715
1_afr,2007,neo,12,167347.08932435513
6_wpr,2007,neo,12,10976.771658986807
2_amr,2007,neo,12,19194.487902402878
3_sear,2007,neo,12,178322.42794895172
4_eur,2007,neo,12,6075.916405297816
5_emr,2008,neo,12,71002.5424516201
6_wpr,2008,neo,12,11115.620181173086
3_sear,2008,neo,12,168967.25433397293
2_amr,2008,neo,12,18291.995031952858
4_eur,2008,neo,12,5989.476385049522
1_afr,2008,neo,12,170640.10112965107
5_emr,2009,neo,12,71605.93493294716
1_afr,2009,neo,12,171507.3138935566
6_wpr,2009,neo,12,11208.359392240644
4_eur,2009,neo,12,5962.7099579796195
2_amr,2009,neo,12,17986.284484148026
3_sear,2009,neo,12,159790.67806243896
6_wpr,2010,neo,12,11361.428551867604
4_eur,2010,neo,12,5546.252193655819
1_afr,2010,neo,12,169497.11056017876
3_sear,2010,neo,12,150528.0012936592
2_amr,2010,neo,12,17023.93582251668
5_emr,2010,neo,12,71686.82709121704
1_afr,2011,neo,12,165061.99975836277
4_eur,2011,neo,12,5432.239900764078
5_emr,2011,neo,12,70479.92489552498
3_sear,2011,neo,12,141178.74416470528
2_amr,2011,neo,12,16794.20081344247
6_wpr,2011,neo,12,11523.064903125167
2_amr,2012,neo,12,16338.324491500854
6_wpr,2012,neo,12,11421.729911975563
5_emr,2012,neo,12,69306.78881055117
3_sear,2012,neo,12,132098.83931303024
1_afr,2012,neo,12,160983.07843101025
4_eur,2012,neo,12,5175.167880844325
1_afr,2013,neo,12,158597.49223089218
5_emr,2013,neo,12,68230.21685814857
2_amr,2013,neo,12,15786.343999266624
4_eur,2013,neo,12,4925.364541810006
3_sear,2013,neo,12,123274.26577711105
6_wpr,2013,neo,12,11312.231600441039
2_amr,2014,neo,12,15303.192592293024
5_emr,2014,neo,12,67708.9262881279
3_sear,2014,neo,12,115331.50729894638
4_eur,2014,neo,12,4868.006792437285
1_afr,2014,neo,12,158147.8620456457
6_wpr,2014,neo,12,11267.001996003091
2_amr,2015,neo,12,15347.558053046465
4_eur,2015,neo,12,4549.116517409682
6_wpr,2015,neo,12,11027.854069322348
1_afr,2015,neo,12,157783.16317939758
5_emr,2015,neo,12,67074.74912855029
3_sear,2015,neo,12,108019.90191483498
2_amr,2016,neo,12,15256.704802274704
1_afr,2016,neo,12,157535.33309686184
3_sear,2016,neo,12,103173.74570274353
5_emr,2016,neo,12,66464.18586325645
6_wpr,2016,neo,12,10711.017170257866
4_eur,2016,neo,12,4275.17475194484
1_afr,2017,neo,12,156503.55282187462
2_amr,2017,neo,12,14782.930936008692
4_eur,2017,neo,12,4028.0926565788686
3_sear,2017,neo,12,98787.2720592022
5_emr,2017,neo,12,65142.040700405836
6_wpr,2017,neo,12,10373.88499225676
5_emr,2000,neo,13,25682.85666847229
6_wpr,2000,neo,13,32146.82000645995
1_afr,2000,neo,13,47271.84942024946
2_amr,2000,neo,13,16310.957955539227
3_sear,2000,neo,13,105589.24844169617
4_eur,2000,neo,13,7555.45887927711
5_emr,2001,neo,13,25459.07826256752
2_amr,2001,neo,13,16080.01575177908
3_sear,2001,neo,13,101780.98882865906
6_wpr,2001,neo,13,30258.468387126923
1_afr,2001,neo,13,48049.357041835785
4_eur,2001,neo,13,7320.167385727167
5_emr,2002,neo,13,25339.64605331421
3_sear,2002,neo,13,97725.89919662476
4_eur,2002,neo,13,7069.541083216667
1_afr,2002,neo,13,48802.272389650345
6_wpr,2002,neo,13,28385.935545369983
2_amr,2002,neo,13,15949.098921656609
6_wpr,2003,neo,13,26351.82867243886
4_eur,2003,neo,13,6979.547933340073
3_sear,2003,neo,13,93497.18134307861
1_afr,2003,neo,13,49345.74382913113
5_emr,2003,neo,13,25233.060453891754
2_amr,2003,neo,13,15448.48819115758
4_eur,2004,neo,13,6267.923999272287
5_emr,2004,neo,13,25147.531834840775
6_wpr,2004,neo,13,23982.184517756104
1_afr,2004,neo,13,49676.58142077923
3_sear,2004,neo,13,89295.87186145782
2_amr,2004,neo,13,14866.355023145676
4_eur,2005,neo,13,5916.580076821148
2_amr,2005,neo,13,14436.02295614779
6_wpr,2005,neo,13,21365.52989438176
5_emr,2005,neo,13,24916.21578836441
3_sear,2005,neo,13,84943.93518781662
1_afr,2005,neo,13,49785.50708460808
1_afr,2006,neo,13,49800.37281012535
2_amr,2006,neo,13,14465.121232569218
5_emr,2006,neo,13,24631.64601457119
4_eur,2006,neo,13,6208.214892946184
3_sear,2006,neo,13,80591.65421056747
6_wpr,2006,neo,13,18879.559019252658
5_emr,2007,neo,13,24383.964630126953
1_afr,2007,neo,13,49198.7845556736
6_wpr,2007,neo,13,17214.91106532514
2_amr,2007,neo,13,14371.10230064392
3_sear,2007,neo,13,76196.71488809586
4_eur,2007,neo,13,6040.786348469555
5_emr,2008,neo,13,24395.2546210289
6_wpr,2008,neo,13,16524.288858622313
3_sear,2008,neo,13,71703.05403280258
2_amr,2008,neo,13,13535.86524540186
4_eur,2008,neo,13,5934.41545855999
1_afr,2008,neo,13,49327.215289115906
5_emr,2009,neo,13,24365.232350349426
1_afr,2009,neo,13,49303.52738118172
6_wpr,2009,neo,13,15815.392198294401
4_eur,2009,neo,13,5302.593867816031
2_amr,2009,neo,13,13301.423910826445
3_sear,2009,neo,13,67050.24549770355
6_wpr,2010,neo,13,15181.147402048111
4_eur,2010,neo,13,5012.866156034172
1_afr,2010,neo,13,48162.66482281685
3_sear,2010,neo,13,62462.39093923569
2_amr,2010,neo,13,13280.948313623667
5_emr,2010,neo,13,24118.80497956276
1_afr,2011,neo,13,47276.94863200188
4_eur,2011,neo,13,5043.172557398677
5_emr,2011,neo,13,23708.927308797836
3_sear,2011,neo,13,58063.722653865814
2_amr,2011,neo,13,12826.460618555546
6_wpr,2011,neo,13,14750.651757717133
2_amr,2012,neo,13,12899.21212953329
6_wpr,2012,neo,13,13872.492183551192
5_emr,2012,neo,13,23315.875513792038
3_sear,2012,neo,13,53965.10735845566
1_afr,2012,neo,13,46794.524096131325
4_eur,2012,neo,13,5044.971359066665
1_afr,2013,neo,13,46433.80676591396
5_emr,2013,neo,13,23097.163134098053
2_amr,2013,neo,13,13171.06128025055
4_eur,2013,neo,13,4739.238568894565
3_sear,2013,neo,13,50330.61244106293
6_wpr,2013,neo,13,13343.936289720237
2_amr,2014,neo,13,13335.640696048737
5_emr,2014,neo,13,22916.594841361046
3_sear,2014,neo,13,47032.14652299881
4_eur,2014,neo,13,4843.127690553665
1_afr,2014,neo,13,46489.68001139164
6_wpr,2014,neo,13,13013.001376889646
2_amr,2015,neo,13,13109.826911747456
4_eur,2015,neo,13,4680.184590958059
6_wpr,2015,neo,13,12647.029123105109
1_afr,2015,neo,13,46563.16198480129
5_emr,2015,neo,13,22737.82664680481
3_sear,2015,neo,13,44009.603249549866
2_amr,2016,neo,13,12886.253487676382
1_afr,2016,neo,13,46410.56371963024
3_sear,2016,neo,13,42037.761417627335
5_emr,2016,neo,13,22464.162239551544
6_wpr,2016,neo,13,11950.84093105793
4_eur,2016,neo,13,4392.04869940877
1_afr,2017,neo,13,46037.85693025589
2_amr,2017,neo,13,12118.141811311245
4_eur,2017,neo,13,4148.498307771981
3_sear,2017,neo,13,40259.99104833603
5_emr,2017,neo,13,21930.86637210846
6_wpr,2017,neo,13,11257.88099745661
5_emr,2000,neo,15,39439.86353683472
6_wpr,2000,neo,15,55206.72661399841
1_afr,2000,neo,15,65328.06429481506
2_amr,2000,neo,15,33488.57762390375
3_sear,2000,neo,15,112568.2651348114
4_eur,2000,neo,15,22950.804771989584
5_emr,2001,neo,15,39535.731061935425
2_amr,2001,neo,15,32780.727915376425
3_sear,2001,neo,15,111640.59523200989
6_wpr,2001,neo,15,54432.36594545841
1_afr,2001,neo,15,64727.56223654747
4_eur,2001,neo,15,22173.898840218782
5_emr,2002,neo,15,39761.416372299194
3_sear,2002,neo,15,110549.91172599792
4_eur,2002,neo,15,21200.462913304567
1_afr,2002,neo,15,64406.21541142464
6_wpr,2002,neo,15,53445.362996041775
2_amr,2002,neo,15,31951.441459089518
6_wpr,2003,neo,15,51477.63691699505
4_eur,2003,neo,15,20467.7485049963
3_sear,2003,neo,15,109457.91262435913
1_afr,2003,neo,15,64370.99069046974
5_emr,2003,neo,15,40069.374546051025
2_amr,2003,neo,15,31217.43876865506
4_eur,2004,neo,15,19567.841609030962
5_emr,2004,neo,15,40424.14360618591
6_wpr,2004,neo,15,50743.63395726681
1_afr,2004,neo,15,64692.382078409195
3_sear,2004,neo,15,108598.76192474365
2_amr,2004,neo,15,30894.100793361664
4_eur,2005,neo,15,19097.512521505356
2_amr,2005,neo,15,29579.8963265419
6_wpr,2005,neo,15,49888.44475096464
5_emr,2005,neo,15,40728.467500686646
3_sear,2005,neo,15,107742.84124946594
1_afr,2005,neo,15,65406.890164375305
1_afr,2006,neo,15,66382.86114525795
2_amr,2006,neo,15,30136.23955488205
5_emr,2006,neo,15,41117.18730163574
4_eur,2006,neo,15,18398.297877788544
3_sear,2006,neo,15,106987.60772323608
6_wpr,2006,neo,15,48190.680181860924
5_emr,2007,neo,15,41661.71963119507
1_afr,2007,neo,15,67808.71805071831
6_wpr,2007,neo,15,45920.68658751249
2_amr,2007,neo,15,29166.560817837715
3_sear,2007,neo,15,106092.24517440796
4_eur,2007,neo,15,17788.703163951635
5_emr,2008,neo,15,42327.088470458984
6_wpr,2008,neo,15,43045.050307393074
3_sear,2008,neo,15,104886.23643016815
2_amr,2008,neo,15,29011.438245892525
4_eur,2008,neo,15,17289.398765176535
1_afr,2008,neo,15,69457.30396318436
5_emr,2009,neo,15,42993.22838592529
1_afr,2009,neo,15,71174.54967212677
6_wpr,2009,neo,15,40697.48384100199
4_eur,2009,neo,15,16278.480729728937
2_amr,2009,neo,15,28415.745110571384
3_sear,2009,neo,15,103187.17436790466
6_wpr,2010,neo,15,39060.36027479172
4_eur,2010,neo,15,16433.20057860017
1_afr,2010,neo,15,73029.45134735107
3_sear,2010,neo,15,101497.691822052
2_amr,2010,neo,15,28531.794362396
5_emr,2010,neo,15,43508.867626190186
1_afr,2011,neo,15,75281.55807948112
4_eur,2011,neo,15,16410.31196463108
5_emr,2011,neo,15,43864.04488945007
3_sear,2011,neo,15,100041.08950614929
2_amr,2011,neo,15,27925.24332278967
6_wpr,2011,neo,15,37576.32003933191
2_amr,2012,neo,15,27815.299354434013
6_wpr,2012,neo,15,36033.97576832771
5_emr,2012,neo,15,44052.56969642639
3_sear,2012,neo,15,99172.34131145477
1_afr,2012,neo,15,77433.89843511581
4_eur,2012,neo,15,15426.666439920664
1_afr,2013,neo,15,79426.7988524437
5_emr,2013,neo,15,44248.677867889404
2_amr,2013,neo,15,27136.337347626686
4_eur,2013,neo,15,14951.42337501049
3_sear,2013,neo,15,98870.71165084839
6_wpr,2013,neo,15,34187.46385127306
2_amr,2014,neo,15,26959.36274778843
5_emr,2014,neo,15,44245.464544296265
3_sear,2014,neo,15,99142.58419036865
4_eur,2014,neo,15,14535.855015099049
1_afr,2014,neo,15,81485.49649834633
6_wpr,2014,neo,15,32072.727660954
2_amr,2015,neo,15,26648.900337338448
4_eur,2015,neo,15,13834.529313325882
6_wpr,2015,neo,15,29999.07288569212
1_afr,2015,neo,15,83448.47555351257
5_emr,2015,neo,15,44149.082206726074
3_sear,2015,neo,15,99651.05138778687
2_amr,2016,neo,15,26402.676379919052
1_afr,2016,neo,15,85217.52223038673
3_sear,2016,neo,15,95740.53439712524
5_emr,2016,neo,15,43815.698638916016
6_wpr,2016,neo,15,28480.44490620494
4_eur,2016,neo,15,13219.313568115234
1_afr,2017,neo,15,84405.43624734879
2_amr,2017,neo,15,25465.576884269714
4_eur,2017,neo,15,12453.862389594316
3_sear,2017,neo,15,91697.43587589264
5_emr,2017,neo,15,42638.70251464844
6_wpr,2017,neo,15,26921.351619899273
5_emr,2000,neo,16,673.9253379404545
6_wpr,2000,neo,16,1909.9997418399435
1_afr,2000,neo,16,687.3308736085892
2_amr,2000,neo,16,684.1473796963692
3_sear,2000,neo,16,1187.728038199246
4_eur,2000,neo,16,361.6837943601422
5_emr,2001,neo,16,683.3729664087296
2_amr,2001,neo,16,634.7609629631042
3_sear,2001,neo,16,1192.4191670194268
6_wpr,2001,neo,16,1688.750097444281
1_afr,2001,neo,16,707.5949659049511
4_eur,2001,neo,16,352.53119058487937
5_emr,2002,neo,16,695.9004313349724
3_sear,2002,neo,16,1192.242887608707
4_eur,2002,neo,16,347.995850299485
1_afr,2002,neo,16,727.165000738576
6_wpr,2002,neo,16,1683.661501007853
2_amr,2002,neo,16,638.5320068001747
6_wpr,2003,neo,16,1741.8354443104472
4_eur,2003,neo,16,317.80306580581237
3_sear,2003,neo,16,1187.9983357414603
1_afr,2003,neo,16,744.2606006357819
5_emr,2003,neo,16,701.1105097532272
2_amr,2003,neo,16,635.6387876570225
4_eur,2004,neo,16,476.10949900199194
5_emr,2004,neo,16,706.5824099779129
6_wpr,2004,neo,16,1730.4015669017099
1_afr,2004,neo,16,756.8821376692504
3_sear,2004,neo,16,1181.7428666874766
2_amr,2004,neo,16,535.7234585285187
4_eur,2005,neo,16,475.4792906038929
2_amr,2005,neo,16,485.9960055798292
6_wpr,2005,neo,16,1600.467875651084
5_emr,2005,neo,16,713.9981208443642
3_sear,2005,neo,16,1170.9907120838761
1_afr,2005,neo,16,768.483162401244
1_afr,2006,neo,16,804.3492615707219
2_amr,2006,neo,16,510.4136792868376
5_emr,2006,neo,16,717.7380708456039
4_eur,2006,neo,16,288.83179129008204
3_sear,2006,neo,16,1150.747346535325
6_wpr,2006,neo,16,1563.7331990019884
5_emr,2007,neo,16,729.2219354212284
1_afr,2007,neo,16,806.1551510132849
6_wpr,2007,neo,16,1533.2745694236364
2_amr,2007,neo,16,537.1205880045891
3_sear,2007,neo,16,1126.5622851774096
4_eur,2007,neo,16,298.2136090998538
5_emr,2008,neo,16,743.1710198521614
6_wpr,2008,neo,16,1599.827339201467
3_sear,2008,neo,16,1097.8048660829663
2_amr,2008,neo,16,542.7120099961758
4_eur,2008,neo,16,276.31585061131045
1_afr,2008,neo,16,843.0919244065881
5_emr,2009,neo,16,757.0695666372776
1_afr,2009,neo,16,877.1265180818737
6_wpr,2009,neo,16,1689.7551517402753
4_eur,2009,neo,16,442.739558047615
2_amr,2009,neo,16,479.5012951493263
3_sear,2009,neo,16,1063.2343989163637
6_wpr,2010,neo,16,1676.1601482918486
4_eur,2010,neo,16,428.2995900819078
1_afr,2010,neo,16,894.3642550073564
3_sear,2010,neo,16,1025.4092822149396
2_amr,2010,neo,16,518.1750007271767
5_emr,2010,neo,16,764.9230870604515
1_afr,2011,neo,16,975.1814142465591
4_eur,2011,neo,16,359.92240963410586
5_emr,2011,neo,16,767.2111526429653
3_sear,2011,neo,16,987.164661385119
2_amr,2011,neo,16,473.7288492023945
6_wpr,2011,neo,16,1733.6157040165272
2_amr,2012,neo,16,497.68664994835854
6_wpr,2012,neo,16,1664.7257008203305
5_emr,2012,neo,16,764.1376290023327
3_sear,2012,neo,16,950.1927766352892
1_afr,2012,neo,16,948.2251132205129
4_eur,2012,neo,16,385.74998419964686
1_afr,2013,neo,16,912.8898977674544
5_emr,2013,neo,16,754.712650001049
2_amr,2013,neo,16,519.5347514748573
4_eur,2013,neo,16,335.9150884398259
3_sear,2013,neo,16,887.6301401555538
6_wpr,2013,neo,16,1547.26651939773
2_amr,2014,neo,16,441.33337008208036
5_emr,2014,neo,16,742.8196525871754
3_sear,2014,neo,16,831.2409556135535
4_eur,2014,neo,16,334.80599041236565
1_afr,2014,neo,16,917.8975157290697
6_wpr,2014,neo,16,1419.8228025715798
2_amr,2015,neo,16,492.2321658730507
4_eur,2015,neo,16,323.0145219708793
6_wpr,2015,neo,16,1190.3398821360897
1_afr,2015,neo,16,903.1962976157665
5_emr,2015,neo,16,733.4513638913631
3_sear,2015,neo,16,778.8162705525756
2_amr,2016,neo,16,474.1817972511053
1_afr,2016,neo,16,905.3387475684285
3_sear,2016,neo,16,742.0974419638515
5_emr,2016,neo,16,722.2208339869976
6_wpr,2016,neo,16,1097.092214231845
4_eur,2016,neo,16,300.6149232420139
1_afr,2017,neo,16,898.0511307567358
2_amr,2017,neo,16,460.1964134424925
4_eur,2017,neo,16,286.02827839460224
3_sear,2017,neo,16,708.9492818638682
5_emr,2017,neo,16,702.9192653298378
6_wpr,2017,neo,16,1009.7555525039788
5_emr,2000,neo,17,8840.079233676195
6_wpr,2000,neo,17,24997.28145255521
1_afr,2000,neo,17,9985.509018704295
