country,year,fufive13
afg,2000,0.060965970158576965
afg,2001,0.06040949746966362
afg,2002,0.06539218872785568
afg,2003,0.07126328349113464
afg,2004,0.07427134364843369
afg,2005,0.07516837120056152
afg,2006,0.07283253967761993
afg,2007,0.07631728053092957
afg,2008,0.07724296301603317
afg,2009,0.07706627249717712
afg,2010,0.07924671471118927
afg,2011,0.07925017178058624
afg,2012,0.07962098717689514
afg,2013,0.08184181153774261
afg,2014,0.08427410572767258
afg,2015,0.08587071299552917
afg,2016,0.0864202156662941
afg,2017,0.08509477227926254
ago,2000,0.09140957146883011
ago,2001,0.08994865417480469
ago,2002,0.09213502705097198
ago,2003,0.09677182883024216
ago,2004,0.10035337507724762
ago,2005,0.10280667245388031
ago,2006,0.10534562170505524
ago,2007,0.10923860222101212
ago,2008,0.1118127629160881
ago,2009,0.11241788417100906
ago,2010,0.11424620449542999
ago,2011,0.11396785080432892
ago,2012,0.11303272098302841
ago,2013,0.11163393408060074
ago,2014,0.11434904485940933
ago,2015,0.12353883683681488
ago,2016,0.12364113330841064
ago,2017,0.12270437926054001
alb,2000,0.056193139404058456
alb,2001,0.05620237812399864
alb,2002,0.05623272433876991
alb,2003,0.05676877498626709
alb,2004,0.057471949607133865
alb,2005,0.05768601596355438
alb,2006,0.057281725108623505
alb,2007,0.056407008320093155
alb,2008,0.05535692349076271
alb,2009,0.06234905123710632
alb,2010,0.06168408691883087
alb,2011,0.06123405322432518
alb,2012,0.06083309277892113
alb,2013,0.0604739785194397
alb,2014,0.060107432305812836
alb,2015,0.06012021377682686
alb,2016,0.059981271624565125
alb,2017,0.059719160199165344
and,2000,0.0027203902136534452
and,2001,0.0036472578067332506
and,2002,0.0031187180429697037
and,2003,0.0023377437610179186
and,2004,0.002022998407483101
and,2005,0.0018609968246892095
and,2006,0.0016586793353781104
and,2007,0.001382612157613039
and,2008,0.0009751120232976973
and,2009,0.00057392189046368
and,2010,0.0002543389273341745
and,2011,7.386633660644293e-05
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.1022455096244812
are,2001,0.09883075952529907
are,2002,0.09503637999296188
are,2003,0.09130701422691345
are,2004,0.0883283019065857
are,2005,0.08534643799066544
are,2006,0.08301074057817459
are,2007,0.08070667833089828
are,2008,0.0788801908493042
are,2009,0.07705655694007874
are,2010,0.07556108385324478
are,2011,0.07407284528017044
are,2012,0.07296158373355865
are,2013,0.07165078818798065
are,2014,0.07080169022083282
are,2015,0.0704590231180191
are,2016,0.07024158537387848
are,2017,0.07051298767328262
arg,2000,0.07294046878814697
arg,2001,0.07180546224117279
arg,2002,0.07663250714540482
arg,2003,0.06662862747907639
arg,2004,0.07043291628360748
arg,2005,0.06579281389713287
arg,2006,0.06333877146244049
arg,2007,0.0644572526216507
arg,2008,0.06710254400968552
arg,2009,0.057681240141391754
arg,2010,0.05758998170495033
arg,2011,0.0693473294377327
arg,2012,0.06447628140449524
arg,2013,0.06397315114736557
arg,2014,0.06929903477430344
arg,2015,0.06629125028848648
arg,2016,0.06551729887723923
arg,2017,0.06609868258237839
arm,2000,0.0586363710463047
arm,2001,0.05786450207233429
arm,2002,0.058403704315423965
arm,2003,0.05950472876429558
arm,2004,0.0612185075879097
arm,2005,0.06299880146980286
arm,2006,0.06460782885551453
arm,2007,0.06503448635339737
arm,2008,0.06539682298898697
arm,2009,0.0645676776766777
arm,2010,0.07245935499668121
arm,2011,0.07272246479988098
arm,2012,0.07255394011735916
arm,2013,0.07296698540449142
arm,2014,0.07313872128725052
arm,2015,0.07318443059921265
arm,2016,0.07325682044029236
arm,2017,0.07310492545366287
atg,2000,0.04161786660552025
atg,2001,0.037875693291425705
atg,2002,0.03403347730636597
atg,2003,0.034644268453121185
atg,2004,0.048277899622917175
atg,2005,0.07599218189716339
atg,2006,0.11647746711969376
atg,2007,0.1379627287387848
atg,2008,0.18718518316745758
atg,2009,0.1659344583749771
atg,2010,0.1658879965543747
atg,2011,0.0831693634390831
atg,2012,0.05085138604044914
atg,2013,0.05759492143988609
atg,2014,0.06037997454404831
atg,2015,0.06315289437770844
atg,2016,0.035648148506879807
atg,2017,0.05092592164874077
aus,2000,0.1502704918384552
aus,2001,0.1684487909078598
aus,2002,0.16380226612091064
aus,2003,0.18654102087020874
aus,2004,0.1063203364610672
aus,2005,0.11170760542154312
aus,2006,0.10945437103509903
aus,2007,0.10669362545013428
aus,2008,0.12925663590431213
aus,2009,0.15599843859672546
aus,2010,0.13503050804138184
aus,2011,0.1238410547375679
aus,2012,0.12647557258605957
aus,2013,0.13199763000011444
aus,2014,0.1199745312333107
aus,2015,0.13448774814605713
aus,2016,0.1300199031829834
aus,2017,0.13024775683879852
aut,2000,0.0639466717839241
aut,2001,0.10438361018896103
aut,2002,0.021204691380262375
aut,2003,0.038122858852148056
aut,2004,0.0407261848449707
aut,2005,0.02879892848432064
aut,2006,0.04436732456088066
aut,2007,0.0812840685248375
aut,2008,0.09029003232717514
aut,2009,0.12567730247974396
aut,2010,0.11575464904308319
aut,2011,0.08353634178638458
aut,2012,0.09766704589128494
aut,2013,0.12628664076328278
aut,2014,0.11587509512901306
aut,2015,0.11420877277851105
aut,2016,0.13060365617275238
aut,2017,0.11821186542510986
aze,2000,0.07121258974075317
aze,2001,0.06941037625074387
aze,2002,0.06731050461530685
aze,2003,0.06459519267082214
aze,2004,0.06192534789443016
aze,2005,0.060137469321489334
