country,year,neo15
bgr,2008,104.88420104980469
bgr,2009,89.61428833007812
bgr,2010,90.25
bgr,2011,91.9644775390625
bgr,2012,77.306396484375
bgr,2013,78.94584655761719
bgr,2014,66.84353637695312
bgr,2015,66.32654571533203
bgr,2016,62.68223190307617
bgr,2017,59.2808723449707
bhr,2000,29.814815521240234
bhr,2001,29.80645179748535
bhr,2002,30.60869598388672
bhr,2003,25.941177368164062
bhr,2004,18.507461547851562
bhr,2005,19.60714340209961
bhr,2006,14.447368621826172
bhr,2007,24.0
bhr,2008,22.352941513061523
bhr,2009,25.807693481445312
bhr,2010,31.75609588623047
bhr,2011,39.60000228881836
bhr,2012,26.59090805053711
bhr,2013,22.33333396911621
bhr,2014,24.10126495361328
bhr,2015,26.215484619140625
bhr,2016,26.215484619140625
bhr,2017,25.835548400878906
bhs,2000,6.673285007476807
bhs,2001,6.552634239196777
bhs,2002,5.983862400054932
bhs,2003,7.359293460845947
bhs,2004,6.477908611297607
bhs,2005,5.477386474609375
bhs,2006,3.788686990737915
bhs,2007,3.760540246963501
bhs,2008,4.026086807250977
bhs,2009,5.614336967468262
bhs,2010,5.339964389801025
bhs,2011,6.189803123474121
bhs,2012,4.886703968048096
bhs,2013,5.231101036071777
bhs,2014,4.399051666259766
bhs,2015,4.050399303436279
bhs,2016,3.726367712020874
bhs,2017,3.564351797103882
bih,2000,74.6917724609375
bih,2001,67.44466400146484
bih,2002,62.115447998046875
bih,2003,57.995853424072266
bih,2004,55.132259368896484
bih,2005,53.44852066040039
bih,2006,52.70991897583008
bih,2007,52.332637786865234
bih,2008,52.18306350708008
bih,2009,51.63186264038086
bih,2010,50.185096740722656
bih,2011,48.50636291503906
bih,2012,46.703697204589844
bih,2013,44.83892822265625
bih,2014,43.20253372192383
bih,2015,41.756954193115234
bih,2016,40.71952819824219
bih,2017,39.503204345703125
blr,2000,144.961181640625
blr,2001,132.94888305664062
blr,2002,123.23680877685547
blr,2003,114.62818908691406
blr,2004,105.3957748413086
blr,2005,96.25926208496094
blr,2006,86.29705047607422
blr,2007,76.6661148071289
blr,2008,69.25199890136719
blr,2009,64.4175796508789
blr,2010,62.4991569519043
blr,2011,62.665794372558594
blr,2012,64.64127349853516
blr,2013,65.81902313232422
blr,2014,64.64315795898438
blr,2015,62.07832717895508
blr,2016,58.972991943359375
blr,2017,56.363861083984375
blz,2000,19.10013771057129
blz,2001,17.05240249633789
blz,2002,16.08287239074707
blz,2003,15.324200630187988
blz,2004,14.140946388244629
blz,2005,12.755858421325684
blz,2006,11.18729305267334
blz,2007,12.114840507507324
blz,2008,13.160916328430176
blz,2009,15.976143836975098
blz,2010,18.26223373413086
blz,2011,17.399913787841797
blz,2012,17.884565353393555
blz,2013,15.704142570495605
blz,2014,16.598018646240234
blz,2015,14.997472763061523
blz,2016,15.616507530212402
blz,2017,15.416434288024902
bol,2000,660.6834716796875
bol,2001,672.7108764648438
bol,2002,687.9109497070312
bol,2003,706.3005981445312
bol,2004,728.150634765625
bol,2005,749.007568359375
bol,2006,769.1067504882812
bol,2007,782.2579956054688
bol,2008,788.6604614257812
bol,2009,788.728515625
bol,2010,786.6715698242188
bol,2011,782.0068969726562
bol,2012,778.0475463867188
bol,2013,774.4080200195312
bol,2014,766.654541015625
bol,2015,764.4567260742188
bol,2016,752.9994506835938
bol,2017,726.6978149414062
bra,2000,8771.447265625
bra,2001,8725.4814453125
bra,2002,8288.3125
bra,2003,8116.45166015625
bra,2004,8024.498046875
bra,2005,7379.99755859375
bra,2006,7338.76904296875
bra,2007,6994.47119140625
bra,2008,6969.08984375
bra,2009,6635.08447265625
bra,2010,6581.447265625
bra,2011,6367.21435546875
bra,2012,6131.396484375
bra,2013,5923.185546875
bra,2014,6103.2431640625
bra,2015,5917.7587890625
bra,2016,5861.0634765625
bra,2017,5109.857421875
brb,2000,2.189393997192383
brb,2001,4.074980735778809
brb,2002,4.083410739898682
brb,2003,5.325679302215576
brb,2004,6.458024501800537
brb,2005,6.437337875366211
brb,2006,5.548449516296387
brb,2007,5.339743137359619
brb,2008,7.079387664794922
brb,2009,9.259186744689941
brb,2010,7.536109924316406
brb,2011,7.797112464904785
brb,2012,8.536458015441895
brb,2013,9.313061714172363
brb,2014,8.967514991760254
brb,2015,7.9233574867248535
brb,2016,7.650139331817627
brb,2017,7.376919746398926
brn,2000,12.412607192993164
brn,2001,12.067811965942383
brn,2002,11.723017692565918
brn,2003,11.378223419189453
brn,2004,11.378223419189453
brn,2005,11.033428192138672
brn,2006,10.688633918762207
brn,2007,10.688634872436523
brn,2008,10.688634872436523
brn,2009,10.688634872436523
brn,2010,11.849565505981445
brn,2011,10.800201416015625
brn,2012,10.957322120666504
brn,2013,9.126847267150879
brn,2014,11.23328685760498
brn,2015,11.524535179138184
brn,2016,12.29178237915039
brn,2017,10.957764625549316
btn,2000,40.94221115112305
btn,2001,40.661048889160156
btn,2002,40.437557220458984
btn,2003,40.39151382446289
btn,2004,40.63544845581055
btn,2005,40.9366569519043
btn,2006,41.143333435058594
btn,2007,41.29481506347656
btn,2008,41.14944839477539
btn,2009,40.94019317626953
btn,2010,40.503780364990234
btn,2011,40.07112121582031
btn,2012,39.53324508666992
btn,2013,38.787445068359375
btn,2014,37.744422912597656
btn,2015,36.99152755737305
btn,2016,36.138763427734375
btn,2017,34.579833984375
bwa,2000,101.70519256591797
bwa,2001,104.22561645507812
bwa,2002,108.5557632446289
bwa,2003,114.24659729003906
bwa,2004,121.56363677978516
bwa,2005,133.8981170654297
bwa,2006,147.6470947265625
bwa,2007,155.2105255126953
bwa,2008,160.91610717773438
bwa,2009,169.71267700195312
bwa,2010,180.2364959716797
bwa,2011,181.5358428955078
bwa,2012,186.55953979492188
bwa,2013,192.39431762695312
bwa,2014,193.34112548828125
bwa,2015,195.42088317871094
bwa,2016,193.45919799804688
bwa,2017,186.66384887695312
caf,2000,381.60760498046875
caf,2001,384.3174133300781
caf,2002,384.42095947265625
caf,2003,386.4938659667969
caf,2004,390.0884094238281
caf,2005,396.0305480957031
caf,2006,402.5265808105469
caf,2007,409.29925537109375
caf,2008,414.0280456542969
caf,2009,414.57562255859375
caf,2010,411.23046875
caf,2011,407.8121337890625
caf,2012,402.2176208496094
caf,2013,398.52288818359375
caf,2014,390.7372131347656
caf,2015,385.8770446777344
caf,2016,383.8293151855469
caf,2017,376.833740234375
can,2000,354.24395751953125
can,2001,311.9371032714844
can,2002,317.188720703125
can,2003,303.75311279296875
can,2004,301.9317321777344
can,2005,318.4563293457031
can,2006,312.9378356933594
can,2007,289.4781799316406
can,2008,292.2620544433594
can,2009,306.29095458984375
can,2010,299.4056091308594
can,2011,293.5203552246094
can,2012,306.9844665527344
can,2013,303.5882263183594
can,2014,301.8559265136719
can,2015,299.2574462890625
can,2016,295.5762634277344
can,2017,290.59588623046875
che,2000,82.8519058227539
che,2001,81.52713775634766
che,2002,80.144775390625
che,2003,78.3276138305664
che,2004,77.2540054321289
che,2005,76.85679626464844
che,2006,77.45645904541016
che,2007,78.26789093017578
che,2008,79.13606262207031
che,2009,79.84220886230469
che,2010,80.38128662109375
che,2011,80.74716186523438
che,2012,81.62353515625
che,2013,82.36717987060547
che,2014,83.63253021240234
che,2015,84.91017150878906
che,2016,85.2236557006836
che,2017,85.2231674194336
chl,2000,544.6170043945312
chl,2001,472.5562744140625
chl,2002,495.7855224609375
chl,2003,502.9939880371094
chl,2004,468.7249755859375
chl,2005,464.1651611328125
chl,2006,483.74078369140625
chl,2007,473.81329345703125
chl,2008,484.6866149902344
chl,2009,520.8181762695312
chl,2010,487.0217590332031
chl,2011,501.2854919433594
chl,2012,504.9334716796875
chl,2013,537.7032470703125
chl,2014,489.1004638671875
chl,2015,473.29010009765625
chl,2016,482.1703796386719
chl,2017,469.22357177734375
chn,2000,41670.61328125
chn,2001,41140.69140625
chn,2002,40228.4765625
chn,2003,38546.875
chn,2004,37855.58984375
chn,2005,37184.9609375
chn,2006,35519.99609375
chn,2007,33200.625
chn,2008,30324.39453125
chn,2009,27914.923828125
chn,2010,26160.0625
chn,2011,24634.166015625
chn,2012,23006.52734375
chn,2013,21054.48828125
chn,2014,18935.251953125
chn,2015,16848.146484375
chn,2016,15345.0771484375
chn,2017,14033.9931640625
civ,2000,1508.34765625
civ,2001,1522.93310546875
civ,2002,1537.9306640625
civ,2003,1546.2607421875
civ,2004,1555.9588623046875
civ,2005,1554.26123046875
civ,2006,1558.485595703125
civ,2007,1568.4906005859375
civ,2008,1592.097900390625
civ,2009,1621.7679443359375
civ,2010,1648.541015625
civ,2011,1684.6563720703125
civ,2012,1714.1114501953125
civ,2013,1764.2530517578125
civ,2014,1816.70556640625
civ,2015,1877.1126708984375
civ,2016,1931.0440673828125
civ,2017,1931.823486328125
cmr,2000,1117.698974609375
cmr,2001,1113.7713623046875
cmr,2002,1124.788330078125
cmr,2003,1149.5965576171875
cmr,2004,1182.818603515625
cmr,2005,1222.439453125
cmr,2006,1265.8646240234375
cmr,2007,1317.3758544921875
cmr,2008,1370.3450927734375
cmr,2009,1425.46435546875
cmr,2010,1486.7139892578125
cmr,2011,1548.2152099609375
cmr,2012,1611.11865234375
cmr,2013,1680.7255859375
cmr,2014,1746.314453125
cmr,2015,1818.240234375
cmr,2016,1887.3118896484375
cmr,2017,1868.4207763671875
cod,2000,4578.6376953125
cod,2001,4665.2578125
cod,2002,4786.20361328125
cod,2003,4890.6748046875
cod,2004,4978.93017578125
cod,2005,5055.33544921875
cod,2006,5163.5859375
cod,2007,5296.4853515625
cod,2008,5457.30419921875
cod,2009,5646.47607421875
cod,2010,5870.791015625
cod,2011,6126.7451171875
cod,2012,6354.4384765625
cod,2013,6586.62939453125
cod,2014,6804.18115234375
cod,2015,7063.1845703125
cod,2016,7275.10009765625
cod,2017,7289.29931640625
cog,2000,255.13412475585938
cog,2001,262.3992614746094
cog,2002,270.8563232421875
cog,2003,280.9904479980469
cog,2004,293.1114196777344
cog,2005,308.3207702636719
cog,2006,324.8124084472656
cog,2007,342.45416259765625
cog,2008,358.1184997558594
cog,2009,373.75225830078125
cog,2010,387.3468322753906
cog,2011,399.2725830078125
cog,2012,408.29229736328125
cog,2013,413.2856750488281
cog,2014,415.5469665527344
cog,2015,417.1024475097656
cog,2016,418.98126220703125
cog,2017,414.1038513183594
cok,2000,0.9648149609565735
cok,2001,0.7377485632896423
cok,2002,0.7513445615768433
cok,2003,0.7636338472366333
cok,2004,0.774843692779541
cok,2005,0.5243825316429138
cok,2006,0.5309756398200989
cok,2007,0.5373748540878296
cok,2008,0.5430575609207153
cok,2009,0.5481339693069458
cok,2010,0.5533257126808167
cok,2011,0.5574896335601807
cok,2012,0.2810325622558594
cok,2013,0.2829897999763489
cok,2014,0.28511881828308105
cok,2015,0.28670626878738403
cok,2016,0.28838783502578735
cok,2017,0.28837892413139343
col,2000,1939.448486328125
col,2001,1998.928955078125
col,2002,2111.370361328125
col,2003,2184.501708984375
col,2004,2200.302001953125
col,2005,2044.3662109375
col,2006,2185.504638671875
col,2007,2103.166015625
col,2008,2036.69873046875
col,2009,1962.3055419921875
col,2010,2185.868896484375
col,2011,2017.0777587890625
col,2012,2021.9281005859375
col,2013,1910.042236328125
col,2014,1817.4698486328125
col,2015,1741.912353515625
col,2016,1666.0821533203125
col,2017,1595.7073974609375
com,2000,46.14616394042969
com,2001,47.406646728515625
com,2002,48.62178039550781
com,2003,49.99825668334961
com,2004,51.103267669677734
com,2005,52.43478775024414
com,2006,53.80037307739258
com,2007,55.29532241821289
com,2008,57.10059356689453
com,2009,58.50950622558594
com,2010,60.047855377197266
com,2011,61.71168899536133
com,2012,62.4842529296875
com,2013,63.138771057128906
com,2014,63.93923568725586
com,2015,64.44862365722656
com,2016,65.07595825195312
com,2017,64.22881317138672
cpv,2000,29.840660095214844
cpv,2001,29.783891677856445
cpv,2002,29.673521041870117
cpv,2003,30.016847610473633
cpv,2004,30.527629852294922
cpv,2005,31.192964553833008
cpv,2006,31.881669998168945
cpv,2007,32.36396789550781
cpv,2008,32.88935470581055
cpv,2009,32.90168762207031
cpv,2010,32.87916946411133
cpv,2011,32.355350494384766
cpv,2012,31.758649826049805
cpv,2013,30.78695297241211
cpv,2014,29.588207244873047
cpv,2015,28.288259506225586
cpv,2016,26.895803451538086
cpv,2017,25.37457847595215
cri,2000,203.61878967285156
cri,2001,181.34884643554688
cri,2002,160.0986785888672
cri,2003,153.7584991455078
cri,2004,168.67408752441406
cri,2005,181.73455810546875
cri,2006,147.29579162597656
cri,2007,169.58203125
cri,2008,153.01034545898438
cri,2009,202.2627716064453
cri,2010,196.3521270751953
cri,2011,190.9225311279297
cri,2012,185.96487426757812
cri,2013,164.03941345214844
cri,2014,181.8527374267578
cri,2015,168.99383544921875
cri,2016,164.2667236328125
cri,2017,159.5396270751953
cub,2000,153.88510131835938
cub,2001,150.72897338867188
cub,2002,145.63543701171875
cub,2003,135.69924926757812
cub,2004,118.65516662597656
cub,2005,114.36724853515625
cub,2006,95.45762634277344
cub,2007,80.75221252441406
cub,2008,70.82573699951172
cub,2009,82.09302520751953
cub,2010,66.60542297363281
cub,2011,70.22222137451172
cub,2012,94.55696105957031
cub,2013,59.235294342041016
cub,2014,65.49473571777344
cub,2015,56.05000305175781
cub,2016,55.78962707519531
cub,2017,53.43231964111328
cyp,2000,6.236954689025879
cyp,2001,5.757188320159912
cyp,2002,5.277422904968262
cyp,2003,4.957578659057617
cyp,2004,4.797657489776611
cyp,2005,4.637735366821289
cyp,2006,4.477813243865967
cyp,2007,4.477813720703125
cyp,2008,4.317891597747803
cyp,2009,4.157969951629639
cyp,2010,5.004386901855469
cyp,2011,4.445542335510254
cyp,2012,3.219315767288208
cyp,2013,3.145298719406128
cyp,2014,3.4243175983428955
cyp,2015,4.711939811706543
cyp,2016,3.493036985397339
cyp,2017,3.3267018795013428
cze,2000,49.8864631652832
cze,2001,65.61951446533203
cze,2002,58.040489196777344
cze,2003,60.340911865234375
cze,2004,37.48624038696289
cze,2005,52.788177490234375
cze,2006,44.809322357177734
cze,2007,63.9375
cze,2008,39.1893196105957
cze,2009,38.96808624267578
cze,2010,34.0
cze,2011,45.248619079589844
cze,2012,48.946746826171875
cze,2013,36.52054977416992
cze,2014,34.400001525878906
cze,2015,34.35582733154297
cze,2016,36.49641036987305
cze,2017,37.71295928955078
deu,2000,694.139404296875
deu,2001,621.1319580078125
deu,2002,597.305419921875
deu,2003,588.6612548828125
deu,2004,541.3215942382812
deu,2005,527.8142700195312
deu,2006,459.70660400390625
deu,2007,476.22320556640625
deu,2008,463.6295471191406
deu,2009,500.3125
deu,2010,478.27783203125
deu,2011,466.19793701171875
deu,2012,453.3709411621094
deu,2013,502.3594970703125
deu,2014,455.9029235839844
deu,2015,450.0
deu,2016,476.1642761230469
deu,2017,474.688232421875
dji,2000,64.8545913696289
dji,2001,64.63713836669922
dji,2002,64.3069076538086
dji,2003,64.05224609375
dji,2004,64.13990020751953
dji,2005,64.66539764404297
dji,2006,65.50386047363281
dji,2007,66.32355499267578
dji,2008,67.33403015136719
dji,2009,68.06322479248047
dji,2010,68.56359100341797
dji,2011,69.04582977294922
dji,2012,69.51681518554688
dji,2013,69.72176361083984
dji,2014,69.68510437011719
dji,2015,69.84992980957031
dji,2016,69.8713607788086
dji,2017,68.50515747070312
dma,2000,2.52571439743042
dma,2001,1.5752897262573242
dma,2002,1.0000001192092896
dma,2003,0.36363640427589417
dma,2004,1.7754011154174805
dma,2005,2.3297338485717773
dma,2006,2.549330949783325
dma,2007,1.7625659704208374
dma,2008,1.810185194015503
dma,2009,1.2916666269302368
dma,2010,2.1032049655914307
dma,2011,2.2854702472686768
dma,2012,3.3215062618255615
dma,2013,2.3066914081573486
dma,2014,2.7950644493103027
dma,2015,3.116426467895508
dma,2016,3.8681554794311523
dma,2017,3.8666787147521973
dnk,2000,73.21167755126953
dnk,2001,64.23152923583984
dnk,2002,72.38693237304688
dnk,2003,64.22396087646484
dnk,2004,50.49504852294922
dnk,2005,56.724300384521484
dnk,2006,53.046783447265625
dnk,2007,47.94871520996094
dnk,2008,39.06475067138672
dnk,2009,26.604650497436523
dnk,2010,29.987367630004883
dnk,2011,33.4788932800293
dnk,2012,41.3034782409668
dnk,2013,33.342586517333984
dnk,2014,33.780059814453125
dnk,2015,34.930206298828125
dnk,2016,35.502830505371094
dnk,2017,36.07545852661133
dom,2000,737.2811889648438
dom,2001,751.4244384765625
dom,2002,767.7349243164062
dom,2003,777.0155639648438
dom,2004,782.7052001953125
dom,2005,790.3873901367188
dom,2006,796.291259765625
dom,2007,801.7012939453125
dom,2008,804.3372802734375
dom,2009,803.906494140625
dom,2010,800.0164794921875
dom,2011,795.861572265625
dom,2012,789.2933349609375
dom,2013,781.1214599609375
dom,2014,769.0534057617188
dom,2015,755.6869506835938
dom,2016,740.878173828125
dom,2017,716.148681640625
dza,2000,1847.159423828125
dza,2001,1858.725341796875
dza,2002,1901.608154296875
dza,2003,1966.087158203125
dza,2004,2045.95556640625
dza,2005,2156.9814453125
dza,2006,2282.10009765625
dza,2007,2424.377685546875
dza,2008,2563.427490234375
dza,2009,2677.602294921875
dza,2010,2758.714111328125
dza,2011,2805.86083984375
dza,2012,2830.560546875
dza,2013,2832.230712890625
dza,2014,2801.43359375
dza,2015,2736.950927734375
dza,2016,2658.44970703125
dza,2017,2557.30224609375
ecu,2000,1114.8505859375
ecu,2001,1052.134033203125
ecu,2002,1000.957275390625
ecu,2003,957.3064575195312
ecu,2004,920.4290771484375
ecu,2005,889.3215942382812
ecu,2006,859.2176513671875
ecu,2007,830.618896484375
ecu,2008,802.0201416015625
ecu,2009,774.6756591796875
ecu,2010,749.5890502929688
ecu,2011,726.7601928710938
ecu,2012,706.4400024414062
ecu,2013,688.126708984375
ecu,2014,637.1161499023438
ecu,2015,685.6640625
ecu,2016,636.1973876953125
ecu,2017,618.135009765625
egy,2000,4815.38623046875
egy,2001,5055.4208984375
egy,2002,5295.18798828125
egy,2003,5503.74560546875
egy,2004,5709.83935546875
egy,2005,5847.8359375
egy,2006,5976.5751953125
egy,2007,6137.8427734375
egy,2008,6310.72998046875
egy,2009,6483.724609375
egy,2010,6660.75244140625
egy,2011,6789.7021484375
egy,2012,6868.1787109375
egy,2013,6878.3330078125
egy,2014,6809.1630859375
egy,2015,6688.576171875
egy,2016,6508.21142578125
egy,2017,6209.82275390625
eri,2000,229.6597900390625
eri,2001,245.3184051513672
eri,2002,260.807861328125
eri,2003,276.5870056152344
eri,2004,292.79656982421875
eri,2005,308.3354187011719
eri,2006,323.7110290527344
eri,2007,337.5537414550781
eri,2008,350.40338134765625
eri,2009,360.7203063964844
eri,2010,367.48504638671875
eri,2011,373.2057800292969
eri,2012,377.64410400390625
eri,2013,380.6278076171875
eri,2014,382.3448486328125
eri,2015,383.8526306152344
eri,2016,384.21929931640625
eri,2017,377.8816223144531
esp,2000,366.5935363769531
esp,2001,339.7464294433594
esp,2002,352.0372314453125
esp,2003,374.660888671875
esp,2004,296.6509094238281
esp,2005,318.0193176269531
esp,2006,325.30499267578125
esp,2007,277.1100158691406
esp,2008,282.4366760253906
esp,2009,243.16258239746094
esp,2010,293.6616516113281
esp,2011,277.8912353515625
esp,2012,236.10598754882812
esp,2013,223.17042541503906
esp,2014,213.44058227539062
esp,2015,188.51219177246094
esp,2016,183.909912109375
esp,2017,173.95538330078125
est,2000,15.621621131896973
est,2001,16.52458953857422
est,2002,18.82978630065918
est,2003,15.098039627075195
est,2004,13.448275566101074
est,2005,17.04347801208496
est,2006,16.578948974609375
est,2007,10.5
est,2008,13.959183692932129
est,2009,9.919196128845215
est,2010,7.482758522033691
