region,year,fpost10
5_emr,2000,0.025183089077472687
6_wpr,2000,0.014301163144409657
1_afr,2000,0.013737105764448643
2_amr,2000,0.027042200788855553
3_sear,2000,0.028934091329574585
4_eur,2000,0.03822772204875946
5_emr,2001,0.02533927746117115
2_amr,2001,0.027191728353500366
3_sear,2001,0.029245581477880478
6_wpr,2001,0.015422645956277847
1_afr,2001,0.013876288197934628
4_eur,2001,0.03928874433040619
5_emr,2002,0.02560378797352314
3_sear,2002,0.030129913240671158
4_eur,2002,0.040280234068632126
1_afr,2002,0.013989225029945374
6_wpr,2002,0.015746744349598885
2_amr,2002,0.028492702171206474
6_wpr,2003,0.01585070602595806
4_eur,2003,0.04050944745540619
3_sear,2003,0.03052433952689171
1_afr,2003,0.013834519311785698
5_emr,2003,0.025480544194579124
2_amr,2003,0.028764717280864716
4_eur,2004,0.04174657538533211
5_emr,2004,0.025937853381037712
6_wpr,2004,0.017276868224143982
1_afr,2004,0.014937125146389008
3_sear,2004,0.02990870364010334
2_amr,2004,0.030054934322834015
4_eur,2005,0.04295485466718674
2_amr,2005,0.03132648020982742
6_wpr,2005,0.017774518579244614
5_emr,2005,0.02618468925356865
3_sear,2005,0.03218400478363037
1_afr,2005,0.014669251628220081
1_afr,2006,0.016132777556777
2_amr,2006,0.03300679475069046
5_emr,2006,0.026528017595410347
4_eur,2006,0.042505428194999695
3_sear,2006,0.03242840617895126
6_wpr,2006,0.01926606521010399
5_emr,2007,0.027129750698804855
1_afr,2007,0.016917478293180466
6_wpr,2007,0.01995483785867691
2_amr,2007,0.034435998648405075
3_sear,2007,0.034593742340803146
4_eur,2007,0.045378733426332474
5_emr,2008,0.027853945270180702
6_wpr,2008,0.021026747301220894
3_sear,2008,0.03494417667388916
2_amr,2008,0.0351342149078846
4_eur,2008,0.04761047661304474
1_afr,2008,0.017268236726522446
5_emr,2009,0.028260743245482445
1_afr,2009,0.01816556788980961
6_wpr,2009,0.022189870476722717
4_eur,2009,0.0442035086452961
2_amr,2009,0.035048000514507294
3_sear,2009,0.03608771041035652
6_wpr,2010,0.023676227778196335
4_eur,2010,0.045061126351356506
1_afr,2010,0.018991835415363312
3_sear,2010,0.03780136629939079
2_amr,2010,0.02851945534348488
5_emr,2010,0.028615139424800873
1_afr,2011,0.019482329487800598
4_eur,2011,0.04353997856378555
5_emr,2011,0.0274795014411211
3_sear,2011,0.03859253600239754
2_amr,2011,0.038351915776729584
6_wpr,2011,0.02474351041018963
2_amr,2012,0.039021071046590805
6_wpr,2012,0.02488705702126026
5_emr,2012,0.028136512264609337
3_sear,2012,0.04036489501595497
1_afr,2012,0.020389968529343605
4_eur,2012,0.04782097786664963
1_afr,2013,0.020884670317173004
5_emr,2013,0.029678061604499817
2_amr,2013,0.03776140511035919
4_eur,2013,0.04799904674291611
3_sear,2013,0.04195728898048401
6_wpr,2013,0.025098172947764397
2_amr,2014,0.04001737758517265
5_emr,2014,0.030198782682418823
3_sear,2014,0.04179098457098007
4_eur,2014,0.05093736574053764
1_afr,2014,0.02232144959270954
6_wpr,2014,0.02531031332910061
2_amr,2015,0.04028424993157387
4_eur,2015,0.049208659678697586
6_wpr,2015,0.026760589331388474
1_afr,2015,0.022840052843093872
5_emr,2015,0.030519863590598106
3_sear,2015,0.04375384747982025
2_amr,2016,0.04100630059838295
1_afr,2016,0.02322772890329361
3_sear,2016,0.04436006397008896
5_emr,2016,0.03126004710793495
6_wpr,2016,0.027136491611599922
4_eur,2016,0.048757731914520264
1_afr,2017,0.023976553231477737
2_amr,2017,0.04012489318847656
4_eur,2017,0.05060484632849693
3_sear,2017,0.044460393488407135
5_emr,2017,0.03162525221705437
6_wpr,2017,0.02742783911526203
