country,year,rufive3
afg,2000,15.764791488647461
afg,2001,15.07388973236084
afg,2002,14.292012214660645
afg,2003,13.524375915527344
afg,2004,12.71652889251709
afg,2005,11.887478828430176
afg,2006,11.097037315368652
afg,2007,10.408646583557129
afg,2008,9.834794998168945
afg,2009,9.36164665222168
afg,2010,8.819969177246094
afg,2011,8.192249298095703
afg,2012,7.520942687988281
afg,2013,6.867325782775879
afg,2014,6.562621116638184
afg,2015,6.186831951141357
afg,2016,5.686275959014893
afg,2017,5.248501777648926
ago,2000,39.52729797363281
ago,2001,36.860294342041016
ago,2002,34.97983932495117
ago,2003,32.224143981933594
ago,2004,29.430931091308594
ago,2005,26.994462966918945
ago,2006,24.712617874145508
ago,2007,22.659616470336914
ago,2008,20.544025421142578
ago,2009,18.342754364013672
ago,2010,16.28908920288086
ago,2011,14.374274253845215
ago,2012,12.694912910461426
ago,2013,11.323341369628906
ago,2014,10.25189208984375
ago,2015,8.905240058898926
ago,2016,7.96528434753418
ago,2017,7.2336931228637695
alb,2000,0.7503629922866821
alb,2001,0.6350007653236389
alb,2002,0.5410200953483582
alb,2003,0.4638957381248474
alb,2004,0.3959723114967346
alb,2005,0.3339664936065674
alb,2006,0.27998101711273193
alb,2007,0.23604479432106018
alb,2008,0.19818001985549927
alb,2009,0.1547531634569168
alb,2010,0.13163170218467712
alb,2011,0.11421161890029907
alb,2012,0.09994953125715256
alb,2013,0.08755569905042648
alb,2014,0.07612039148807526
alb,2015,0.06578673422336578
alb,2016,0.056727610528469086
alb,2017,0.05080265924334526
and,2000,0.0017225788906216621
and,2001,0.002157240640372038
and,2002,0.001659318571910262
and,2003,0.0008192092063836753
and,2004,0.0006286316202022135
and,2005,0.0005557070835493505
and,2006,0.0004921085783280432
and,2007,0.0004058947670273483
and,2008,0.0002704247017391026
and,2009,0.00014783644292037934
and,2010,6.261907401494682e-05
and,2011,1.7666434359853156e-05
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.08168283849954605
are,2001,0.0762043222784996
are,2002,0.07068298012018204
are,2003,0.06620989739894867
are,2004,0.06366673111915588
are,2005,0.062400899827480316
are,2006,0.06293808668851852
are,2007,0.06328152865171432
are,2008,0.06504521518945694
are,2009,0.06531064212322235
are,2010,0.0648527517914772
are,2011,0.06314785778522491
are,2012,0.060916967689991
are,2013,0.05789709463715553
are,2014,0.05677364766597748
are,2015,0.05738111957907677
are,2016,0.05898557975888252
are,2017,0.06070652976632118
arg,2000,0.4344328045845032
arg,2001,0.45201414823532104
arg,2002,0.4550933837890625
arg,2003,0.30244994163513184
arg,2004,0.2358466535806656
arg,2005,0.2628170847892761
arg,2006,0.311787486076355
arg,2007,0.19201116263866425
arg,2008,0.23076261579990387
arg,2009,0.21591953933238983
arg,2010,0.24327214062213898
arg,2011,0.17220892012119293
arg,2012,0.13749253749847412
arg,2013,0.1581118255853653
arg,2014,0.150691956281662
arg,2015,0.11755870282649994
arg,2016,0.10888917744159698
arg,2017,0.11774297803640366
arm,2000,1.2818316221237183
arm,2001,1.042508840560913
arm,2002,0.8802992105484009
arm,2003,0.7579264044761658
arm,2004,0.669833242893219
arm,2005,0.5916381478309631
arm,2006,0.5316255688667297
arm,2007,0.4683544635772705
arm,2008,0.40978509187698364
arm,2009,0.3587336838245392
arm,2010,0.3004758954048157
arm,2011,0.2623288035392761
arm,2012,0.23895713686943054
arm,2013,0.22096340358257294
arm,2014,0.20535355806350708
arm,2015,0.18903176486492157
arm,2016,0.17573076486587524
arm,2017,0.16528838872909546
atg,2000,0.0
atg,2001,0.0
atg,2002,0.0
atg,2003,0.0
atg,2004,0.0
atg,2005,0.0
atg,2006,0.1684335321187973
atg,2007,0.15106269717216492
atg,2008,0.15859077870845795
atg,2009,0.03701648488640785
atg,2010,0.03402695059776306
atg,2011,0.035734497010707855
atg,2012,0.0
atg,2013,0.0
atg,2014,0.0
atg,2015,0.0
atg,2016,0.0
atg,2017,0.0
aus,2000,0.006320483051240444
aus,2001,0.028210395947098732
aus,2002,0.011831982061266899
aus,2003,0.00563059002161026
aus,2004,0.01119356881827116
aus,2005,0.013778791762888432
aus,2006,0.03588239848613739
aus,2007,0.005162072833627462
aus,2008,0.0
aus,2009,0.029266824945807457
aus,2010,0.00544251361861825
aus,2011,0.005570895504206419
aus,2012,0.0
aus,2013,0.032059356570243835
aus,2014,0.014079887419939041
aus,2015,0.023158706724643707
aus,2016,0.02066655270755291
aus,2017,0.019826598465442657
aut,2000,0.01683114282786846
aut,2001,0.0
aut,2002,0.0
aut,2003,0.040743909776210785
aut,2004,0.0
aut,2005,0.018160276114940643
aut,2006,0.016379764303565025
aut,2007,0.036900147795677185
aut,2008,0.01804131641983986
aut,2009,0.0
aut,2010,0.01333420630544424
aut,2011,0.0289683248847723
aut,2012,0.036217525601387024
aut,2013,0.014922823756933212
aut,2014,0.0
aut,2015,0.0
aut,2016,0.0
aut,2017,0.0
aze,2000,9.416038513183594
aze,2001,8.077971458435059
aze,2002,6.870694637298584
aze,2003,5.906019687652588
aze,2004,5.1162261962890625
aze,2005,4.451033592224121
aze,2006,3.8929507732391357
aze,2007,3.4197821617126465
aze,2008,3.002830982208252
aze,2009,2.6757123470306396
aze,2010,2.422447681427002
aze,2011,2.2802462577819824
aze,2012,2.156538486480713
aze,2013,2.024672508239746
aze,2014,1.99635910987854
aze,2015,1.882590413093567
aze,2016,1.7338069677352905
aze,2017,1.5939260721206665
bdi,2000,19.111406326293945
bdi,2001,18.052350997924805
bdi,2002,16.920358657836914
bdi,2003,17.0843448638916
bdi,2004,16.830663681030273
bdi,2005,15.792036056518555
bdi,2006,15.151256561279297
bdi,2007,13.776240348815918
bdi,2008,12.391093254089355
bdi,2009,11.101229667663574
bdi,2010,10.02391529083252
bdi,2011,9.186546325683594
bdi,2012,9.022238731384277
bdi,2013,8.054219245910645
bdi,2014,6.490388870239258
bdi,2015,5.724221229553223
bdi,2016,5.176756858825684
bdi,2017,4.735311985015869
bel,2000,0.04103103652596474
bel,2001,0.02429242804646492
bel,2002,0.012431341223418713
bel,2003,0.053465668112039566
bel,2004,0.07873093336820602
bel,2005,0.05209151282906532
bel,2006,0.03445200249552727
bel,2007,0.01217000000178814
bel,2008,0.024882404133677483
bel,2009,0.011755597777664661
bel,2010,0.0
bel,2011,0.011823049746453762
bel,2012,0.0
bel,2013,0.02177789993584156
bel,2014,0.012043657712638378
bel,2015,0.0
bel,2016,0.01008687075227499
bel,2017,0.009730051271617413
ben,2000,18.189374923706055
ben,2001,16.937467575073242
ben,2002,15.87325382232666
ben,2003,14.599297523498535
ben,2004,13.272282600402832
ben,2005,12.065364837646484
ben,2006,11.381088256835938
ben,2007,10.9142427444458
ben,2008,10.826937675476074
ben,2009,11.015846252441406
ben,2010,11.274943351745605
ben,2011,11.74320125579834
ben,2012,11.793055534362793
ben,2013,11.499656677246094
ben,2014,11.121715545654297
ben,2015,10.46017074584961
ben,2016,9.769692420959473
ben,2017,9.085548400878906
bfa,2000,12.888237953186035
bfa,2001,12.652763366699219
bfa,2002,12.54935073852539
bfa,2003,12.467408180236816
bfa,2004,12.315485954284668
bfa,2005,11.895683288574219
bfa,2006,11.1072998046875
bfa,2007,9.944905281066895
bfa,2008,8.680795669555664
bfa,2009,7.739814758300781
bfa,2010,7.173684597015381
bfa,2011,7.011573314666748
bfa,2012,6.997365951538086
bfa,2013,7.068210601806641
bfa,2014,6.945019245147705
bfa,2015,6.850076198577881
bfa,2016,6.6078290939331055
bfa,2017,6.294360637664795
bgd,2000,10.681158065795898
bgd,2001,9.763465881347656
bgd,2002,8.604968070983887
bgd,2003,7.828950881958008
bgd,2004,7.113038539886475
bgd,2005,6.67155122756958
bgd,2006,6.019337177276611
bgd,2007,5.489525318145752
bgd,2008,5.074346542358398
bgd,2009,4.743745803833008
bgd,2010,4.377930164337158
bgd,2011,3.9926376342773438
bgd,2012,3.6052465438842773
bgd,2013,3.252504348754883
bgd,2014,2.9260153770446777
bgd,2015,2.7536778450012207
bgd,2016,2.678077220916748
bgd,2017,2.449779987335205
bgr,2000,0.5321605205535889
bgr,2001,0.20212413370609283
bgr,2002,0.40832194685935974
bgr,2003,0.24014346301555634
bgr,2004,0.1780470460653305
bgr,2005,0.21929031610488892
bgr,2006,0.23007860779762268
bgr,2007,0.12071862071752548
bgr,2008,0.14623349905014038
bgr,2009,0.10814613103866577
bgr,2010,0.09897523373365402
bgr,2011,0.11606059223413467
bgr,2012,0.15516984462738037
bgr,2013,0.17128214240074158
bgr,2014,0.19204747676849365
bgr,2015,0.15284623205661774
bgr,2016,0.14317549765110016
bgr,2017,0.13487455248832703
bhr,2000,0.09490098804235458
bhr,2001,0.0
bhr,2002,0.0
bhr,2003,0.0
bhr,2004,0.08136079460382462
bhr,2005,0.15305083990097046
bhr,2006,0.07443376630544662
bhr,2007,0.08395631611347198
bhr,2008,0.08440525084733963
bhr,2009,0.0
bhr,2010,0.0
bhr,2011,0.0
bhr,2012,0.0
bhr,2013,0.06474069505929947
bhr,2014,0.0
bhr,2015,0.020859690383076668
bhr,2016,0.020456841215491295
bhr,2017,0.020312514156103134
bhs,2000,0.15937566757202148
bhs,2001,0.20316004753112793
bhs,2002,0.0990743562579155
bhs,2003,0.17499622702598572
bhs,2004,0.07732317596673965
bhs,2005,0.07624650001525879
bhs,2006,0.0
bhs,2007,0.0
bhs,2008,0.0
bhs,2009,0.0
bhs,2010,0.0
bhs,2011,0.06482098251581192
bhs,2012,0.15519991517066956
bhs,2013,0.2928382158279419
bhs,2014,0.3380274474620819
bhs,2015,0.3166625201702118
bhs,2016,0.2564026415348053
bhs,2017,0.24273362755775452
bih,2000,0.15859216451644897
bih,2001,0.15280885994434357
bih,2002,0.14954988658428192
bih,2003,0.13826492428779602
bih,2004,0.11880512535572052
bih,2005,0.09956815093755722
bih,2006,0.08265148848295212
bih,2007,0.06862713396549225
bih,2008,0.05897887051105499
bih,2009,0.05093766003847122
bih,2010,0.04556805640459061
bih,2011,0.040831539779901505
bih,2012,0.03679888695478439
bih,2013,0.03590073809027672
bih,2014,0.03641880303621292
bih,2015,0.03838435560464859
bih,2016,0.04018249735236168
bih,2017,0.041454195976257324
blr,2000,0.24979270994663239
blr,2001,0.21200621128082275
blr,2002,0.17793932557106018
blr,2003,0.14818522334098816
blr,2004,0.12504304945468903
blr,2005,0.10671443492174149
blr,2006,0.09229318797588348
blr,2007,0.08057663589715958
blr,2008,0.06723464280366898
blr,2009,0.055245500057935715
blr,2010,0.04548632726073265
blr,2011,0.03820611163973808
blr,2012,0.032637253403663635
blr,2013,0.02856585942208767
blr,2014,0.02555379830300808
blr,2015,0.023846466094255447
blr,2016,0.022514451295137405
blr,2017,0.021578969433903694
blz,2000,1.0452760457992554
blz,2001,0.7981916069984436
blz,2002,0.9498898983001709
blz,2003,1.0560026168823242
blz,2004,1.5329220294952393
