country,year,rpost9
afg,2000,18.5968017578125
afg,2001,18.409198760986328
afg,2002,18.06574058532715
afg,2003,17.720754623413086
afg,2004,17.292423248291016
afg,2005,16.778900146484375
afg,2006,16.243249893188477
afg,2007,15.472342491149902
afg,2008,14.533445358276367
afg,2009,13.420684814453125
afg,2010,12.482454299926758
afg,2011,11.699286460876465
afg,2012,11.126222610473633
afg,2013,10.548637390136719
afg,2014,9.221074104309082
afg,2015,8.269176483154297
afg,2016,7.845600605010986
afg,2017,7.460968017578125
ago,2000,37.2536735534668
ago,2001,36.08580017089844
ago,2002,35.67133712768555
ago,2003,34.29695129394531
ago,2004,32.787715911865234
ago,2005,30.988037109375
ago,2006,28.80596923828125
ago,2007,26.426986694335938
ago,2008,24.397855758666992
ago,2009,22.58677101135254
ago,2010,21.00473403930664
ago,2011,19.432188034057617
ago,2012,17.936294555664062
ago,2013,16.293664932250977
ago,2014,14.05302906036377
ago,2015,12.870243072509766
ago,2016,12.019060134887695
ago,2017,11.33102798461914
alb,2000,4.0252766609191895
alb,2001,3.553945779800415
alb,2002,3.135770797729492
alb,2003,2.771247386932373
alb,2004,2.4375951290130615
alb,2005,2.1237072944641113
alb,2006,1.8429012298583984
alb,2007,1.6091012954711914
alb,2008,1.3944005966186523
alb,2009,1.116600513458252
alb,2010,0.9714671969413757
alb,2011,0.8570581078529358
alb,2012,0.7576813697814941
alb,2013,0.6671805381774902
alb,2014,0.5809187889099121
alb,2015,0.5055624842643738
alb,2016,0.4369978606700897
alb,2017,0.39581406116485596
and,2000,0.028834978118538857
and,2001,0.03916382044553757
and,2002,0.034477781504392624
and,2003,0.019652463495731354
and,2004,0.016192886978387833
and,2005,0.013440687209367752
and,2006,0.010981602594256401
and,2007,0.009042052552103996
and,2008,0.007039734162390232
and,2009,0.004971412476152182
and,2010,0.0026738496962934732
and,2011,0.0009561089682392776
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.5511277318000793
are,2001,0.5143720507621765
are,2002,0.47507190704345703
are,2003,0.44155353307724
are,2004,0.4153703451156616
are,2005,0.39185601472854614
are,2006,0.37625259160995483
are,2007,0.3589766323566437
are,2008,0.352486789226532
are,2009,0.3446965515613556
are,2010,0.340133935213089
are,2011,0.3355695903301239
are,2012,0.33481281995773315
are,2013,0.33294910192489624
are,2014,0.33859822154045105
are,2015,0.34719744324684143
are,2016,0.35700103640556335
are,2017,0.36236444115638733
arg,2000,1.2070561647415161
arg,2001,1.1897354125976562
arg,2002,1.0420411825180054
arg,2003,1.5063260793685913
arg,2004,1.0813506841659546
arg,2005,0.9367908239364624
arg,2006,1.0536292791366577
arg,2007,1.279029130935669
arg,2008,1.0710619688034058
arg,2009,1.2800798416137695
arg,2010,0.9201487302780151
arg,2011,0.8932777047157288
arg,2012,0.7199787497520447
arg,2013,0.7536787390708923
arg,2014,0.6242461800575256
arg,2015,0.5937960147857666
arg,2016,0.6803491115570068
arg,2017,0.5963395237922668
