country,year,ufive13
afg,2000,7717.03466796875
afg,2001,7937.10205078125
afg,2002,8151.64306640625
afg,2003,8397.7080078125
afg,2004,8704.4033203125
afg,2005,8821.673828125
afg,2006,8752.1953125
afg,2007,8577.326171875
afg,2008,8442.2587890625
afg,2009,8325.29296875
afg,2010,8156.138671875
afg,2011,7872.017578125
afg,2012,7583.796875
afg,2013,7227.16796875
afg,2014,7189.1220703125
afg,2015,7123.5166015625
afg,2016,6881.22705078125
afg,2017,6630.5009765625
ago,2000,14573.1435546875
ago,2001,14668.234375
ago,2002,15051.5625
ago,2003,15119.2421875
ago,2004,15119.1591796875
ago,2005,15165.81640625
ago,2006,15135.98828125
ago,2007,15109.3134765625
ago,2008,14914.7119140625
ago,2009,14509.4765625
ago,2010,13967.494140625
ago,2011,13368.1162109375
ago,2012,12818.13671875
ago,2013,12431.4638671875
ago,2014,12502.5673828125
ago,2015,12413.580078125
ago,2016,12123.8681640625
ago,2017,11804.5751953125
alb,2000,73.05107879638672
alb,2001,64.80133819580078
alb,2002,57.35737609863281
alb,2003,51.14866638183594
alb,2004,45.69020080566406
alb,2005,40.495582580566406
alb,2006,35.68651580810547
alb,2007,31.475112915039062
alb,2008,27.844532012939453
alb,2009,28.618213653564453
alb,2010,26.092369079589844
alb,2011,24.187450408935547
alb,2012,22.62990951538086
alb,2013,21.347312927246094
alb,2014,20.31631088256836
alb,2015,19.53907012939453
alb,2016,18.834117889404297
alb,2017,18.15312385559082
and,2000,0.010881559923291206
and,2001,0.014589031226933002
and,2002,0.012474872171878815
and,2003,0.007013231981545687
and,2004,0.00606899568811059
and,2005,0.00558299059048295
and,2006,0.004976037889719009
and,2007,0.004147836472839117
and,2008,0.002925336128100753
and,2009,0.001721765729598701
and,2010,0.000763016811106354
and,2011,0.00022159900981932878
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,59.813621520996094
are,2001,58.11248779296875
are,2002,56.83175277709961
are,2003,55.97119903564453
are,2004,55.73515701293945
are,2005,55.475189208984375
are,2006,55.61719512939453
are,2007,55.606903076171875
are,2008,55.76829528808594
are,2009,55.557777404785156
are,2010,55.31071472167969
are,2011,54.887977600097656
are,2012,54.86711120605469
are,2013,54.8128547668457
are,2014,55.437721252441406
are,2015,56.50813674926758
are,2016,57.38737487792969
are,2017,57.82049560546875
arg,2000,1032.472412109375
arg,2001,981.5088500976562
arg,2002,1012.6219482421875
arg,2003,852.5133666992188
arg,2004,874.4951171875
arg,2005,795.369384765625
arg,2006,748.4109497070312
arg,2007,747.3818359375
arg,2008,764.2308349609375
arg,2009,642.6843872070312
arg,2010,623.0084228515625
arg,2011,723.362060546875
arg,2012,644.2470703125
arg,2013,609.21630859375
arg,2014,627.4334716796875
arg,2015,569.9059448242188
arg,2016,535.6039428710938
arg,2017,515.1070556640625
arm,2000,71.18455505371094
arm,2001,65.61834716796875
arm,2002,62.959190368652344
arm,2003,61.58739471435547
arm,2004,61.279727935791016
arm,2005,61.045841217041016
arm,2006,60.53753662109375
arm,2007,58.791175842285156
arm,2008,56.69904327392578
arm,2009,53.52660369873047
arm,2010,57.0255126953125
arm,2011,54.10551452636719
arm,2012,50.64264678955078
arm,2013,47.72040939331055
arm,2014,44.68775939941406
arm,2015,41.641937255859375
arm,2016,38.75286102294922
arm,2017,35.964202880859375
atg,2000,1.0404467582702637
atg,2001,0.9090166091918945
atg,2002,0.7827699184417725
atg,2003,0.7621738910675049
atg,2004,1.0138359069824219
atg,2005,1.519843578338623
atg,2006,2.3295490741729736
atg,2007,2.6212918758392334
atg,2008,3.369333267211914
atg,2009,2.82088565826416
atg,2010,2.654207944869995
atg,2011,1.2475404739379883
atg,2012,0.7627707719802856
atg,2013,0.8063288927078247
atg,2014,0.8453196287155151
atg,2015,0.8209876418113708
atg,2016,0.4634259343147278
atg,2017,0.611111044883728
aus,2000,231.11602783203125
aus,2001,254.526123046875
aus,2002,245.2119903564453
aus,2003,279.25189208984375
aus,2004,160.01210021972656
aus,2005,169.01361083984375
aus,2006,165.71392822265625
aus,2007,160.68060302734375
aus,2008,192.33389282226562
aus,2009,227.60171508789062
aus,2010,191.47325134277344
aus,2011,169.41456604003906
aus,2012,166.3153839111328
aus,2013,167.10899353027344
aus,2014,146.48890686035156
aus,2015,158.56105041503906
aus,2016,148.22268676757812
aus,2017,143.79351806640625
aut,2000,28.712055206298828
aut,2001,45.40686798095703
aut,2002,8.948380470275879
aut,2003,15.554125785827637
aut,2004,16.046117782592773
aut,2005,10.94359302520752
aut,2006,16.32717514038086
aut,2007,29.180980682373047
aut,2008,31.782093048095703
aut,2009,43.35866928100586
aut,2010,39.12507247924805
aut,2011,27.650529861450195
aut,2012,31.448789596557617
aut,2013,39.65400695800781
aut,2014,35.80540466308594
aut,2015,34.833675384521484
aut,2016,39.57291030883789
aut,2017,35.58177185058594
aze,2000,767.7429809570312
aze,2001,675.918212890625
aze,2002,595.4960327148438
aze,2003,524.6421508789062
aze,2004,466.7313232421875
aze,2005,425.4124755859375
aze,2006,393.35052490234375
aze,2007,360.3069152832031
aze,2008,346.65130615234375
aze,2009,336.09832763671875
aze,2010,329.6038818359375
aze,2011,327.816650390625
aze,2012,323.19915771484375
aze,2013,314.2943420410156
aze,2014,310.00482177734375
aze,2015,296.2972412109375
aze,2016,278.6556091308594
aze,2017,250.97618103027344
bdi,2000,2816.6005859375
bdi,2001,2901.41015625
bdi,2002,3000.029541015625
bdi,2003,3325.02001953125
bdi,2004,3621.742919921875
bdi,2005,3790.7412109375
bdi,2006,4058.083740234375
bdi,2007,4152.6689453125
bdi,2008,4207.71826171875
bdi,2009,4234.6572265625
bdi,2010,4241.48974609375
bdi,2011,4250.5234375
bdi,2012,4503.15380859375
bdi,2013,4377.89892578125
bdi,2014,4322.65869140625
bdi,2015,4185.65625
bdi,2016,4055.487060546875
bdi,2017,3929.97607421875
bel,2000,64.98377990722656
bel,2001,59.638702392578125
bel,2002,70.50043487548828
bel,2003,74.71820068359375
bel,2004,60.609188079833984
bel,2005,61.16777038574219
bel,2006,86.16287994384766
bel,2007,78.64295959472656
bel,2008,72.71039581298828
bel,2009,58.3189697265625
bel,2010,70.89932250976562
bel,2011,67.1301498413086
bel,2012,69.18122863769531
bel,2013,59.99625015258789
bel,2014,73.341796875
bel,2015,70.96790313720703
bel,2016,65.2793197631836
bel,2017,63.70956039428711
ben,2000,3528.8603515625
ben,2001,3484.004150390625
ben,2002,3473.130615234375
ben,2003,3415.163330078125
ben,2004,3329.5
ben,2005,3240.4775390625
ben,2006,3240.6650390625
ben,2007,3283.229248046875
ben,2008,3428.85009765625
ben,2009,3661.228759765625
ben,2010,3930.9833984375
ben,2011,4258.33203125
ben,2012,4482.5556640625
ben,2013,4586.19580078125
ben,2014,4647.58056640625
ben,2015,4587.20751953125
ben,2016,4501.98779296875
ben,2017,4410.26611328125
bfa,2000,4075.182373046875
bfa,2001,4292.1611328125
bfa,2002,4533.52099609375
bfa,2003,4802.4189453125
bfa,2004,5065.13330078125
bfa,2005,5251.0703125
bfa,2006,5280.15380859375
bfa,2007,5119.49951171875
bfa,2008,4846.029296875
bfa,2009,4693.07666015625
bfa,2010,4661.220703125
bfa,2011,4863.75927734375
bfa,2012,5177.28271484375
bfa,2013,5613.7138671875
bfa,2014,6500.306640625
bfa,2015,6804.53515625
bfa,2016,6973.1103515625
bfa,2017,7044.56640625
bgd,2000,28268.990234375
bgd,2001,26891.26953125
bgd,2002,24894.3984375
bgd,2003,23497.6015625
bgd,2004,22147.083984375
bgd,2005,21291.82421875
bgd,2006,19977.0
bgd,2007,18840.966796875
bgd,2008,17955.974609375
bgd,2009,17202.908203125
bgd,2010,16368.5078125
bgd,2011,15479.3623046875
bgd,2012,14536.44921875
bgd,2013,13703.9169921875
bgd,2014,12873.72265625
bgd,2015,12528.515625
bgd,2016,12516.9501953125
bgd,2017,11827.5224609375
bgr,2000,99.20650482177734
bgr,2001,72.78528594970703
bgr,2002,83.13373565673828
bgr,2003,75.76143646240234
bgr,2004,60.25679397583008
bgr,2005,37.77131652832031
bgr,2006,37.913326263427734
bgr,2007,45.925445556640625
bgr,2008,32.70261001586914
bgr,2009,26.647600173950195
bgr,2010,24.818668365478516
bgr,2011,34.39055252075195
bgr,2012,15.048280715942383
bgr,2013,19.41323471069336
bgr,2014,28.145597457885742
bgr,2015,18.49269676208496
bgr,2016,17.29994773864746
bgr,2017,16.241914749145508
bhr,2000,12.139208793640137
bhr,2001,9.888310432434082
bhr,2002,1.9532650709152222
bhr,2003,10.723244667053223
bhr,2004,9.293214797973633
bhr,2005,9.7251558303833
bhr,2006,6.858798027038574
bhr,2007,4.8085713386535645
bhr,2008,9.381343841552734
bhr,2009,22.273868560791016
bhr,2010,11.426989555358887
bhr,2011,8.877779006958008
bhr,2012,11.995742797851562
bhr,2013,5.759203910827637
bhr,2014,6.849307537078857
bhr,2015,8.065901756286621
bhr,2016,8.026998519897461
bhr,2017,7.961972236633301
bhs,2000,4.236483097076416
bhs,2001,5.566860675811768
bhs,2002,7.140841484069824
bhs,2003,7.307786464691162
bhs,2004,4.947790145874023
bhs,2005,3.82633113861084
bhs,2006,4.5268354415893555
bhs,2007,6.086065769195557
bhs,2008,5.876125335693359
bhs,2009,4.529972553253174
bhs,2010,4.778914451599121
bhs,2011,3.2623162269592285
bhs,2012,4.141587734222412
bhs,2013,2.507202625274658
bhs,2014,2.993216037750244
bhs,2015,2.147637367248535
bhs,2016,2.209137439727783
bhs,2017,2.107480525970459
bih,2000,22.428869247436523
bih,2001,20.049488067626953
bih,2002,18.378395080566406
bih,2003,16.812747955322266
bih,2004,17.567459106445312
bih,2005,16.186914443969727
bih,2006,15.323359489440918
bih,2007,14.347943305969238
bih,2008,13.536914825439453
bih,2009,12.682126998901367
bih,2010,11.80858325958252
bih,2011,10.968127250671387
bih,2012,10.178614616394043
bih,2013,9.623411178588867
bih,2014,9.26618766784668
bih,2015,9.050233840942383
bih,2016,8.89454174041748
bih,2017,8.83277416229248
blr,2000,69.11365509033203
blr,2001,62.701210021972656
blr,2002,57.13369369506836
blr,2003,52.10441589355469
blr,2004,48.12725830078125
blr,2005,44.88951873779297
blr,2006,41.952274322509766
blr,2007,39.48011779785156
blr,2008,38.99458312988281
blr,2009,37.39884948730469
blr,2010,35.126869201660156
blr,2011,33.17341995239258
blr,2012,31.86901092529297
blr,2013,30.645605087280273
blr,2014,29.062768936157227
blr,2015,27.083316802978516
blr,2016,25.86998748779297
blr,2017,24.586830139160156
blz,2000,9.654970169067383
blz,2001,9.070920944213867
blz,2002,11.731550216674805
blz,2003,12.772188186645508
blz,2004,13.470516204833984
blz,2005,13.300806999206543
blz,2006,14.096274375915527
blz,2007,20.53548812866211
blz,2008,19.049701690673828
blz,2009,18.468978881835938
blz,2010,12.17211627960205
blz,2011,11.117264747619629
blz,2012,11.202220916748047
blz,2013,12.318560600280762
blz,2014,14.752273559570312
blz,2015,14.732076644897461
blz,2016,14.667182922363281
blz,2017,14.374247550964355
bol,2000,1934.2486572265625
bol,2001,1847.1317138671875
bol,2002,1743.968505859375
bol,2003,1631.29248046875
bol,2004,1518.5352783203125
bol,2005,1411.3536376953125
bol,2006,1314.481201171875
bol,2007,1223.2786865234375
bol,2008,1156.149169921875
bol,2009,1089.360595703125
bol,2010,1027.53955078125
bol,2011,975.8696899414062
bol,2012,928.6246948242188
bol,2013,888.6917114257812
bol,2014,893.9796752929688
bol,2015,876.1280517578125
bol,2016,846.5427856445312
bol,2017,815.205322265625
bra,2000,14559.6015625
bra,2001,13579.4296875
bra,2002,12644.234375
bra,2003,12093.9892578125
bra,2004,10785.0654296875
bra,2005,9807.1533203125
bra,2006,8931.9384765625
bra,2007,8644.6201171875
bra,2008,7594.97802734375
bra,2009,7312.92041015625
bra,2010,7474.65380859375
bra,2011,7076.93408203125
bra,2012,7008.9775390625
bra,2013,7241.2607421875
bra,2014,7220.4638671875
bra,2015,6934.58251953125
bra,2016,6825.1171875
bra,2017,6174.07470703125
brb,2000,5.348172664642334
brb,2001,5.656652450561523
brb,2002,5.969701290130615
brb,2003,4.601293087005615
brb,2004,2.810490131378174
brb,2005,1.748142957687378
brb,2006,2.708817720413208
brb,2007,3.783653497695923
brb,2008,3.6996569633483887
brb,2009,2.8193860054016113
brb,2010,4.6619133949279785
brb,2011,5.493631839752197
brb,2012,5.816047668457031
brb,2013,4.380652904510498
brb,2014,4.805779933929443
brb,2015,5.115378379821777
brb,2016,4.91193962097168
brb,2017,4.768835544586182
brn,2000,8.56130313873291
brn,2001,9.676222801208496
brn,2002,9.69848346710205
brn,2003,9.732038497924805
brn,2004,8.898110389709473
brn,2005,8.377483367919922
brn,2006,7.105998992919922
brn,2007,4.378549098968506
brn,2008,8.211219787597656
brn,2009,8.913007736206055
brn,2010,9.069880485534668
brn,2011,4.236335277557373
brn,2012,2.2123677730560303
brn,2013,4.38671875
brn,2014,4.37827205657959
brn,2015,4.128255367279053
brn,2016,2.57150936126709
brn,2017,2.899603843688965
btn,2000,112.6656265258789
btn,2001,104.9321060180664
btn,2002,97.29241180419922
btn,2003,90.75425720214844
btn,2004,84.61799621582031
btn,2005,78.32239532470703
btn,2006,73.1642074584961
btn,2007,68.66483306884766
btn,2008,63.04690170288086
btn,2009,58.51024627685547
btn,2010,55.1145133972168
btn,2011,52.216251373291016
btn,2012,50.3709716796875
btn,2013,48.54025650024414
btn,2014,47.09559631347656
btn,2015,45.471927642822266
btn,2016,43.86037826538086
btn,2017,41.93751525878906
bwa,2000,145.87376403808594
bwa,2001,153.95924377441406
bwa,2002,160.39283752441406
bwa,2003,165.95716857910156
bwa,2004,170.47232055664062
bwa,2005,172.9669952392578
bwa,2006,173.30511474609375
bwa,2007,174.20108032226562
bwa,2008,175.75643920898438
bwa,2009,177.533203125
bwa,2010,176.21539306640625
bwa,2011,178.0851287841797
bwa,2012,183.64059448242188
bwa,2013,182.78128051757812
bwa,2014,181.47340393066406
bwa,2015,178.6214141845703
bwa,2016,173.02685546875
bwa,2017,168.65672302246094
caf,2000,1526.177490234375
caf,2001,1518.7286376953125
caf,2002,1522.70458984375
caf,2003,1482.04150390625
caf,2004,1439.001708984375
caf,2005,1384.85009765625
caf,2006,1404.96484375
caf,2007,1441.7955322265625
caf,2008,1495.9383544921875
caf,2009,1612.999755859375
caf,2010,1696.72509765625
caf,2011,1767.022705078125
caf,2012,1817.6656494140625
caf,2013,1840.99853515625
caf,2014,1865.580810546875
caf,2015,1847.17236328125
caf,2016,1806.592529296875
caf,2017,1769.7015380859375
can,2000,178.9562530517578
can,2001,213.73619079589844
can,2002,240.72222900390625
can,2003,267.67340087890625
can,2004,236.00384521484375
can,2005,267.0838928222656
can,2006,299.52972412109375
can,2007,291.4754638671875
can,2008,301.57086181640625
can,2009,316.2844543457031
can,2010,286.489990234375
can,2011,312.07403564453125
can,2012,306.9198913574219
can,2013,322.1629638671875
can,2014,320.0897521972656
can,2015,317.0945739746094
can,2016,313.1379089355469
can,2017,307.8747253417969
che,2000,12.299365043640137
che,2001,16.965686798095703
che,2002,12.595257759094238
che,2003,12.712716102600098
che,2004,11.488548278808594
che,2005,13.704565048217773
che,2006,4.900088787078857
che,2007,11.669156074523926
che,2008,4.146340370178223
che,2009,8.937458038330078
che,2010,14.30064582824707
che,2011,4.6081767082214355
che,2012,7.260390281677246
che,2013,2.9791479110717773
che,2014,4.258086204528809
che,2015,10.707215309143066
che,2016,6.156099319458008
che,2017,6.097464084625244
chl,2000,80.78655242919922
chl,2001,108.9470443725586
chl,2002,107.37586975097656
chl,2003,128.42095947265625
chl,2004,141.629638671875
chl,2005,104.22633361816406
