region,year,rpost6
5_emr,2000,2.6408543586730957
6_wpr,2000,0.36331257224082947
1_afr,2000,11.793879508972168
2_amr,2000,0.00010874818690354005
3_sear,2000,2.955832004547119
4_eur,2000,0.00554638309404254
5_emr,2001,2.7271127700805664
2_amr,2001,0.0
3_sear,2001,3.3878321647644043
6_wpr,2001,0.32470595836639404
1_afr,2001,10.496299743652344
4_eur,2001,0.004725201986730099
5_emr,2002,2.4559497833251953
3_sear,2002,2.855407476425171
4_eur,2002,0.006353019271045923
1_afr,2002,9.915838241577148
6_wpr,2002,0.3122119605541229
2_amr,2002,0.00015799743414390832
6_wpr,2003,0.28763723373413086
4_eur,2003,0.005618454422801733
3_sear,2003,3.0544421672821045
1_afr,2003,10.739724159240723
5_emr,2003,2.680098533630371
2_amr,2003,0.00010751007357612252
4_eur,2004,0.004685155116021633
5_emr,2004,1.9981024265289307
6_wpr,2004,0.24423488974571228
1_afr,2004,4.4656291007995605
3_sear,2004,3.6497750282287598
2_amr,2004,0.0
4_eur,2005,0.006189076695591211
2_amr,2005,0.00010855784057639539
6_wpr,2005,0.23355190455913544
5_emr,2005,1.3834009170532227
3_sear,2005,2.5574874877929688
1_afr,2005,7.4491353034973145
1_afr,2006,2.417602777481079
2_amr,2006,0.0
5_emr,2006,1.1468157768249512
4_eur,2006,0.006252186838537455
3_sear,2006,3.1802825927734375
6_wpr,2006,0.19241923093795776
5_emr,2007,0.7172148823738098
1_afr,2007,1.4596664905548096
6_wpr,2007,0.2287464588880539
2_amr,2007,0.0
3_sear,2007,1.9948989152908325
4_eur,2007,0.004174975212663412
5_emr,2008,0.5329573750495911
6_wpr,2008,0.1860155612230301
3_sear,2008,1.8838194608688354
2_amr,2008,0.0
4_eur,2008,0.002395499497652054
1_afr,2008,2.296074390411377
5_emr,2009,0.6489337682723999
1_afr,2009,1.9380043745040894
6_wpr,2009,0.13942305743694305
4_eur,2009,0.002094872994348407
2_amr,2009,0.0
3_sear,2009,2.256718873977661
6_wpr,2010,0.10070768743753433
4_eur,2010,0.00405167555436492
1_afr,2010,1.7879834175109863
3_sear,2010,1.6360584497451782
2_amr,2010,0.0
5_emr,2010,0.6457305550575256
1_afr,2011,2.727442741394043
4_eur,2011,0.003794738557189703
5_emr,2011,2.094398021697998
3_sear,2011,1.661136507987976
2_amr,2011,0.0
6_wpr,2011,0.06869365274906158
2_amr,2012,0.0
6_wpr,2012,0.038974255323410034
5_emr,2012,1.6474730968475342
3_sear,2012,1.0645006895065308
1_afr,2012,1.8243610858917236
4_eur,2012,0.0036010995972901583
1_afr,2013,2.798874855041504
5_emr,2013,1.1749025583267212
2_amr,2013,9.53926719375886e-05
4_eur,2013,0.003531109308823943
3_sear,2013,0.7729011178016663
6_wpr,2013,0.052164170891046524
2_amr,2014,0.0
5_emr,2014,1.8401074409484863
3_sear,2014,1.123552918434143
4_eur,2014,0.00331501686014235
1_afr,2014,1.6569221019744873
6_wpr,2014,0.21152552962303162
2_amr,2015,0.0
4_eur,2015,0.0035529136657714844
6_wpr,2015,0.07495276629924774
1_afr,2015,1.9920920133590698
5_emr,2015,1.5523176193237305
3_sear,2015,1.0997235774993896
2_amr,2016,0.0
1_afr,2016,2.4942052364349365
3_sear,2016,0.8195480704307556
5_emr,2016,1.2929829359054565
6_wpr,2016,0.059908658266067505
4_eur,2016,0.0034422539174556732
1_afr,2017,1.170040249824524
2_amr,2017,0.0
4_eur,2017,0.003364902688190341
3_sear,2017,0.7387327551841736
5_emr,2017,1.1950798034667969
6_wpr,2017,0.04388093948364258
