region,year,rpost5
5_emr,2000,0.009254280477762222
6_wpr,2000,0.017002617940306664
1_afr,2000,0.017587043344974518
2_amr,2000,0.0007955285836942494
3_sear,2000,0.016437742859125137
4_eur,2000,0.0
5_emr,2001,0.00845596194267273
2_amr,2001,0.001255428185686469
3_sear,2001,0.014741366729140282
6_wpr,2001,0.016337493434548378
1_afr,2001,0.016252925619482994
4_eur,2001,0.0
5_emr,2002,0.007593248039484024
3_sear,2002,0.01330606546252966
4_eur,2002,0.0
1_afr,2002,0.015080420300364494
6_wpr,2002,0.014325058087706566
2_amr,2002,0.0011326688108965755
6_wpr,2003,0.013037989847362041
4_eur,2003,0.0
3_sear,2003,0.01196237187832594
1_afr,2003,0.01400050800293684
5_emr,2003,0.006773566361516714
2_amr,2003,0.0007523376261815429
4_eur,2004,0.0
5_emr,2004,0.006060019601136446
6_wpr,2004,0.011037607677280903
1_afr,2004,0.012978872284293175
3_sear,2004,0.010812247171998024
2_amr,2004,0.0008775910246185958
4_eur,2005,0.0
2_amr,2005,0.0005791360745206475
6_wpr,2005,0.006664864718914032
5_emr,2005,0.005495934747159481
3_sear,2005,0.00974240992218256
1_afr,2005,0.01205009687691927
1_afr,2006,0.011100202798843384
2_amr,2006,0.0006840800051577389
5_emr,2006,0.005141326691955328
4_eur,2006,9.343070996692404e-05
3_sear,2006,0.008863491006195545
6_wpr,2006,0.003609580220654607
5_emr,2007,0.0048772175796329975
1_afr,2007,0.010193864814937115
6_wpr,2007,0.0018821386620402336
2_amr,2007,0.0004087543929927051
3_sear,2007,0.008072088472545147
4_eur,2007,0.0
5_emr,2008,0.004665778484195471
6_wpr,2008,0.00107698910869658
3_sear,2008,0.007335592992603779
2_amr,2008,0.0006501634488813579
4_eur,2008,0.0
1_afr,2008,0.009383810684084892
5_emr,2009,0.0044088298454880714
1_afr,2009,0.008603413589298725
6_wpr,2009,0.0012883729068562388
4_eur,2009,0.0
2_amr,2009,0.0005731532000936568
3_sear,2009,0.006660912185907364
6_wpr,2010,0.0018026126781478524
4_eur,2010,0.0
1_afr,2010,0.007938877679407597
3_sear,2010,0.006040106527507305
2_amr,2010,0.0004981665406376123
5_emr,2010,0.004130229819566011
1_afr,2011,0.007344904821366072
4_eur,2011,0.0
5_emr,2011,0.0038193208165466785
3_sear,2011,0.0054562813602387905
2_amr,2011,0.0004531069425866008
6_wpr,2011,0.002269260585308075
2_amr,2012,0.0007414097199216485
6_wpr,2012,0.001978098414838314
5_emr,2012,0.0037006831262260675
3_sear,2012,0.005077537149190903
1_afr,2012,0.006953633390367031
4_eur,2012,0.0
1_afr,2013,0.00660822493955493
5_emr,2013,0.0036039729602634907
2_amr,2013,0.00037549244007095695
4_eur,2013,0.0
3_sear,2013,0.004713840316981077
6_wpr,2013,0.0018023367738351226
2_amr,2014,0.0004722960293292999
5_emr,2014,0.0035110008902847767
3_sear,2014,0.004364489112049341
4_eur,2014,0.0
1_afr,2014,0.006308545358479023
6_wpr,2014,0.0013170921010896564
2_amr,2015,0.00037827366031706333
4_eur,2015,0.0
6_wpr,2015,0.0008480598335154355
1_afr,2015,0.006009359378367662
5_emr,2015,0.0033795416820794344
3_sear,2015,0.00404616491869092
2_amr,2016,0.0004824839415960014
1_afr,2016,0.005746343173086643
3_sear,2016,0.0037584693636745214
5_emr,2016,0.003342608455568552
6_wpr,2016,0.0008084975997917354
4_eur,2016,0.0
1_afr,2017,0.0054917111992836
2_amr,2017,0.00044715526746585965
4_eur,2017,0.0
3_sear,2017,0.0035025207325816154
5_emr,2017,0.003280059201642871
6_wpr,2017,0.0007650726474821568
