country,year,fufive12
afg,2000,0.03812166303396225
afg,2001,0.0400308296084404
afg,2002,0.048251230269670486
afg,2003,0.058992642909288406
afg,2004,0.07040971517562866
afg,2005,0.07689903676509857
afg,2006,0.0768582746386528
afg,2007,0.08032221347093582
afg,2008,0.08066451549530029
afg,2009,0.07842009514570236
afg,2010,0.077238067984581
afg,2011,0.07450796663761139
afg,2012,0.07464035600423813
afg,2013,0.07910384982824326
afg,2014,0.08148979395627975
afg,2015,0.08268000930547714
afg,2016,0.08432063460350037
afg,2017,0.08436048030853271
ago,2000,0.028604498133063316
ago,2001,0.030055023729801178
ago,2002,0.03192182630300522
ago,2003,0.03439093381166458
ago,2004,0.036432065069675446
ago,2005,0.03800756484270096
ago,2006,0.040792420506477356
ago,2007,0.04473652318120003
ago,2008,0.04816218093037605
ago,2009,0.050189532339572906
ago,2010,0.0515047125518322
ago,2011,0.05189370736479759
ago,2012,0.052342671900987625
ago,2013,0.05271124467253685
ago,2014,0.05277811735868454
ago,2015,0.05621282383799553
ago,2016,0.05596642196178436
ago,2017,0.05684138834476471
alb,2000,0.02038790099322796
alb,2001,0.0209263414144516
alb,2002,0.020050691440701485
alb,2003,0.019318532198667526
alb,2004,0.019372761249542236
alb,2005,0.01978643797338009
alb,2006,0.020174691453576088
alb,2007,0.021019846200942993
alb,2008,0.02233993634581566
alb,2009,0.023367753252387047
alb,2010,0.023251419886946678
alb,2011,0.02285044454038143
alb,2012,0.022907642647624016
alb,2013,0.02319425716996193
alb,2014,0.023977365344762802
alb,2015,0.024975605309009552
alb,2016,0.025567518547177315
alb,2017,0.02640659362077713
and,2000,0.0
and,2001,0.0
and,2002,0.0
and,2003,0.0
and,2004,0.0
and,2005,0.0
and,2006,0.0
and,2007,0.0
and,2008,0.0
and,2009,0.0
and,2010,0.0
and,2011,0.0
and,2012,0.0
and,2013,0.0
and,2014,0.0
and,2015,0.0
and,2016,0.0
and,2017,0.0
are,2000,0.024489933624863625
are,2001,0.024622920900583267
are,2002,0.024873415008187294
are,2003,0.02490171603858471
are,2004,0.02450554631650448
are,2005,0.02390334941446781
are,2006,0.02331344224512577
are,2007,0.022685876116156578
are,2008,0.022216493263840675
are,2009,0.021915031597018242
are,2010,0.021849365904927254
are,2011,0.021671079099178314
are,2012,0.021555431187152863
are,2013,0.02129616029560566
are,2014,0.021056657657027245
are,2015,0.020846378058195114
are,2016,0.020634470507502556
are,2017,0.020616039633750916
arg,2000,0.05719560384750366
arg,2001,0.06081931293010712
arg,2002,0.07306663691997528
arg,2003,0.07639244198799133
arg,2004,0.06691338121891022
arg,2005,0.06310663372278214
arg,2006,0.05512986332178116
arg,2007,0.056165050715208054
arg,2008,0.05552038177847862
arg,2009,0.054023537784814835
arg,2010,0.059545937925577164
arg,2011,0.056591711938381195
arg,2012,0.05715397745370865
arg,2013,0.050635941326618195
arg,2014,0.05655276030302048
arg,2015,0.055806998163461685
arg,2016,0.05483503267168999
arg,2017,0.05420173704624176
arm,2000,0.045076802372932434
arm,2001,0.045509643852710724
arm,2002,0.04653128609061241
arm,2003,0.047475945204496384
arm,2004,0.04802776500582695
arm,2005,0.04754554480314255
arm,2006,0.04587339982390404
arm,2007,0.04408442974090576
arm,2008,0.04269793629646301
arm,2009,0.041801173239946365
arm,2010,0.04137932136654854
arm,2011,0.040699928998947144
arm,2012,0.04000948742032051
arm,2013,0.03895792365074158
arm,2014,0.03802971914410591
arm,2015,0.03688763827085495
arm,2016,0.03572097420692444
arm,2017,0.03573118895292282
atg,2000,0.0
atg,2001,0.009995920583605766
atg,2002,0.010939330793917179
atg,2003,0.02327519655227661
atg,2004,0.01366319041699171
atg,2005,0.013978496193885803
atg,2006,0.01046712789684534
atg,2007,0.051911335438489914
atg,2008,0.05313482880592346
atg,2009,0.042016804218292236
atg,2010,0.0
atg,2011,0.0
atg,2012,0.0
atg,2013,0.0
atg,2014,0.02083333395421505
atg,2015,0.029291311278939247
atg,2016,0.03692574426531792
atg,2017,0.01909722201526165
aus,2000,0.0247089434415102
aus,2001,0.019192587584257126
aus,2002,0.025904860347509384
aus,2003,0.012184236198663712
aus,2004,0.02425249293446541
aus,2005,0.02003086544573307
aus,2006,0.015832597389817238
aus,2007,0.01854078657925129
aus,2008,0.017380421981215477
aus,2009,0.0074696009978652
aus,2010,0.01523115299642086
aus,2011,0.013633275404572487
aus,2012,0.005961669608950615
aus,2013,0.011222613044083118
aus,2014,0.019671376794576645
aus,2015,0.008413909934461117
aus,2016,0.013292321935296059
aus,2017,0.013330211862921715
aut,2000,0.013256125152111053
aut,2001,0.002252503065392375
aut,2002,0.005268378648906946
aut,2003,0.0025157639756798744
aut,2004,0.004861959256231785
aut,2005,0.0
aut,2006,0.003046338679268956
aut,2007,0.009201089851558208
aut,2008,0.008650568313896656
aut,2009,0.034483302384614944
aut,2010,0.014074796810746193
aut,2011,0.01890653744339943
aut,2012,0.03407276049256325
aut,2013,0.0
aut,2014,0.013153773732483387
aut,2015,0.021896956488490105
aut,2016,0.03358085826039314
aut,2017,0.033255815505981445
aze,2000,0.035124506801366806
aze,2001,0.037423621863126755
aze,2002,0.03966863080859184
aze,2003,0.041760966181755066
aze,2004,0.04388533532619476
aze,2005,0.04575309157371521
aze,2006,0.04780970513820648
aze,2007,0.05002347752451897
aze,2008,0.052724894136190414
aze,2009,0.05500954017043114
aze,2010,0.056982409209012985
aze,2011,0.057375188916921616
aze,2012,0.057376179844141006
aze,2013,0.05710925534367561
aze,2014,0.05659414827823639
aze,2015,0.05616467818617821
aze,2016,0.055755365639925
aze,2017,0.05482165887951851
bdi,2000,0.03141169250011444
bdi,2001,0.03279015049338341
